DATE,IMPORTER,EXPORTER,VESSEL,BL,ORIGIN,QUANTITY,DESCRIPTION,AMOUNT $(CIF), L. COST (PhP) 
3-Dec,ALTERNATIVES FOOD CORP,SCANFLAVOUR A/S,TITAN,EBJ31108697,DK,44000.00,PROTEIN SUBSTANCE (SCANGEL B-100),"37,904.00",2046294.00
3-Dec,ALTERNATIVES FOOD CORP,SCANFLAVOUR A/S,TITAN,EBJ31108579,DK,44000.00,"PROTEIN SUBSTANCE (SCANPREMIUM D-85, SCANGEL","37,904.00",2046294.00
4-Dec,INGREDION PHILIPPINES INC.,NATIONAL STARCH AND CHEMICAL,CALICANTO BRIDGE 268E,ONEYBKKUD9313600,TH,82608.00,PURITY 77 HV/N-DULDGE 312/H50/PURITY GUM 40/,"107,346.64",5668812.00
3-Dec,MAKATI DEVELOPMENT CORPORATION,VANJOIN GROUP,MATTINA V.0KR3HS1NC,NKG0009708,CN,18000.00,PUTTY POWDER,"3,012.34",166453.00
21-Dec,FURUKAWA SANGYO KAISHA PHILIPPINES,NISHI TOKYO CHEMIX CORPORATION,IRENES RESPECT 0007S,KLLMJP1054238,VN,254.00,"QR-3460 (ADHESIVE), THREEBOND 3006F","17,961.32",998858.00
28-Dec,KK CONVERTER PHILS INC.,KUO TAI RESIN INDUSTRIAL CO LTD,SINGAPORE V 054N,0018D53946,TW,18000.00,RAW MATERIALS FOR MANUFACTURING  PRESSURE SE,"7,898.00",452002.00
28-Dec,KK CONVERTER PHILS INC.,KUO TAI RESIN INDUSTRIAL CO LTD,SINGAPORE V 054N,0018D43117,TW,36000.00,RAW MATERIALS FOR MANUFACTURING PRESSURE SEN,"15,796.00",898438.00
12-Dec,KK CONVERTER PHILS INC.,KUO TAI RESIN INDUSTRIAL CO LTD,SINGAPORE S053,0018D03497,TW,36000.00,RAW MATERIALS FOR MANUFACTURING PRESSURE SEN,"14,400.00",810851.00
28-Dec,KK CONVERTER PHILS INC.,KUO TAI RESIN INDUSTRIAL CO LTD,SINGAPORE V 054N,0018D48579,TW,15840.00,RAW MATERIALS FOR MANUFACTURING PRESSURE SEN,"11,941.52",677961.00
19-Dec,CONNELL BROS. COMPANY PILIPINAS INC,ANHUI WANWEI INTERNATIONAL TRADE,DE JIN 8 18092,EGLV145899121353,CN,13000.00,RE-DISPERSIBLE EMULSION POWDER,"22,857.00",1220505.00
4-Dec,DPO  PHILIPPINES  INC,BENEO-REMY NV,SING051N,N851082031,BE,8250.00,REMY GEL 663,"17,610.80",964440.00
26-Dec,NUTRI-ASIA INC.,TATE & LYLE NETHERLANDS B.V,MUNKEBO MAERSK,966931940,NL,118500.00,RESISTAMYL 345 MODIFIED WAXYMAIZE STARCH,"98,927.00",5443521.00
6-Dec,DSM NUTRITIONAL PRODUCTS PHILIPPINE,DSM Nutritional Products Asia,LOBIVIA 078E,SINCB18040946,SG,4000.00,RONOZYME HIPHOS GT,"64,466.17",3497226.00
6-Dec,UNIVERSAL ROBINA CORPORATION,DSM NUTRITIONAL PRODUCTS LTD.,NYK VEGA V.061E,ONEYRTMU29446600,DE,20000.00,RONOZYME WX (CT),"147,727.25",8015818.00
19-Dec,ANGELES CORE ENTERPRISES INC,ADISSEO ASIA PACIFIC PTE LTD,CMA CGM VERDI,SEMNL181104008,FR,1000.00,ROVABIO ADVANCE T-FLEX,"44,057.06",2410563.00
5-Dec,HANKYU HANSHIN LOGISTICS PHILS INC.,"ITATSU CO., LTD",NYK SILVIA 0504S,MEI1183070,JP,516.00,RQ-NSE ETC.,"7,271.60",401907.00
14-Dec,PRINCEACE CORP.,"THE YOKOHAMA RUBBER CO.,",NASIA,YOKMNL18115201,JP,46.00,"RUBBER CEMENT C-41/42,","3,707.60",207767.00
17-Dec,TOYOTA TSUSHO PHILS. CORP.,TOYOTSU CHEMIPLAS CORPORATION,IRENES RESPECT V.0007S,ONEYNG8DS3503402,JP,1350.00,S440 (PLASTIC RESIN),"12,270.00",692515.00
18-Dec,EDWARD KELLER (PHILS.) INC.,SMS CORPORATION CO LTD,SITC LIAONING V.1837N,1MNL18110239,TH,6000.00,"SAUCETEC 637, KREATION TU10, KREATION 1202","6,885.00",368921.00
19-Dec,LUCKY KNIGHT TRADING,HUIZHOU KAINI INDUSTRIAL,NAVIOS AMARANTH 1823S,SNL8NBPLA461373,CN,3199.00,SCHOOL SUPPLIES (GLUE),"4,144.67",221707.00
27-Dec,PILIPINAS KYOHRITSU INC.,SUMITOMO WIRING SYSTEMS LTD,NYK SILVIA V0505S,JPPHTYO03347,JP,727.00,SEALANT,"18,782.62",1047436.00
18-Dec,PILIPINAS KYOHRITSU INC.,SUMITOMO WIRING SYSTEMS LTD,IRENE RESPECT V0007S,JPPHTYO03342,JP,336.00,SEALANT,"8,685.59",484351.00
18-Dec,PILIPINAS KYOHRITSU INC.,SUMITOMO WIRING SYSTEMS LTD,IRENE RESPECT V0007S,JPPHTYO03341,JP,286.00,SEALANT,"7,382.76",412974.00
28-Dec,TAIHAN PRECISION TECHNOLOGY (PHILIP,ZHEJIANG GANGLIU POLYMER TECH,SITC SEMARANG V 1824S,318557588,CN,200.00,SEALANT,"7,221.34",421971.00
17-Dec,SUMI PHILIPPINES WIRING SYSTEMS,SUMITOMO WIRING SYSTEMS LTD,IRENES RESPECT 0007S,ONEYNG8BC1659500,JP,173.00,SEALANT,"4,994.22",279417.00
11-Dec,PILIPINAS KYOHRITSU INC.,SUMITOMO WIRING SYSTEMS LTD,NASIA V180S,JPPHTYO03334,JP,189.00,SEALANT,"4,879.89",272465.00
4-Dec,SUMI PHILIPPINES WIRING SYSTEMS,SUMITOMO WIRING SYSTEMS LTD,NYK SILVIA 0504S,ONEYNG8BC1237400,JP,156.00,SEALANT,"4,012.35",223005.00
11-Dec,JANGHO GROUP CO LTD PHILIPPINE BRAN,TWO NINE SIX O TRADING PTE.LTD,LOS ANDES BRIDGE V109N,SE1811004001,SG,816.00,SERIES AS 205 ELASTOMERIC SPRAY PALE BLUE,"6,066.82",341124.00
12-Dec,EXQUADRA INC.,TWO NINE SIX O TRADING PTE.LTD,ACX CRYSTAL,HDMUSGWB0554767,SG,3391.00,"SERIES AS205 ELASTOMERIC SPRAY PALE BLUE,","25,237.39",1405121.00
12-Dec,SIKA PHILIPPINES INC.,SIKA LTD,WAN  HAI 310 S007,4.21E+13,JP,4472.00,SIKAFLEX 255 EXTRA BLACK,"28,310.87",1500255.00
4-Dec,KDTECHNOLOGIES INC.,KYOEI DENKI SINGAPORE PTE LTD,LOS ANDES BRIDGE 109N,SIN0739347,SG,1275.00,SILICONE COMPOUND-CONTROLLED,"19,500.00",1079615.00
14-Dec,ACBEL POLYTECH PHILIPPINES INC.,"SOONEST EXPRESS(H.K)CO.,LTD",TRF KAYA 18004S,HKGMNL18C001,HK,7868.00,SILICONE GLUE,"41,103.24",2273094.00
19-Dec,SIKA PHILIPPINES INC.,SIKA ENGINEERING SILICONES SRL,CMA CGM MUSCA 0ME1QE1MA,OOLU4046923860,IT,12880.00,SILICONE SEALANT,"51,357.99",2864193.00
12-Dec,HARDWARE & INDUSTRIAL SOLUTIONS INC,HANGZHOU XIAORAN IMPORT &,COSCO HAIFA V. 050S,COAU7057083560A,CN,810.00,SILICONE SEALANT,"5,474.93",294115.00
3-Dec,DIAMOND DRY MORTAR INC.,kg mix sdn bhd,EVER BEING,ICLMNL1811019,MY,14000.00,SKIMCOAT- DIAMOND FINISH WHITE/,"4,710.55",253492.00
20-Dec,ALYSONS' CHEMICAL ENTERPRISES INC,USG BORAL SPECIALTY PRODUCTS,CSCL EAST CHINA SEA,COSU8019937640,US,13605.00,SNOW WHITE FILLER F&P 50 PPR,"9,015.69",512424.00
6-Dec,SBS PHILIPPINES CORPORATION,LONGCOM ENTERPRISE LTD.,CASTOR N,AHHY021061,CN,12000.00,SODIUM CASEINATE 90-120MESH,"82,800.00",4365481.00
17-Dec,HYCO LABORATORIES CO.INC.,PANCHEM INTERNATIONAL TRADING AND I,APL ATLANTA,FLQDNR4GB8000200B,CN,11720.00,SOY PROTEIN ISOLATE FOOD GRADE,"32,278.00",1721104.00
3-Dec,FRABELLE CORPORATION,"QINGDAO CPI INTERNATIONAL CO.,",SEASPAN NEW DELHI V022S,COAU7042466050,CN,22000.00,SOY PROTEIN ISOLATED PUREPRO 90E,"52,360.00",2774522.00
6-Dec,FRABELLE CORPORATION,"QINGDAO CPI INTERNATIONAL CO.,",MARIA SCHULTE V0XA1HS,AAGA014090,CN,22000.00,SOY PROTEIN ISOLATED PUREPRO 90E,"52,360.00",2773998.00
7-Dec,FRABELLE CORPORATION,"QINGDAO CPI INTERNATIONAL CO.,",MARIA SCHULTE V0XA1HS,AAGA014108,CN,22000.00,SOY PROTEIN ISOLATED PUREPRO 90E,"52,360.00",2773998.00
12-Dec,FRABELLE CORPORATION,"QINGDAO CPI INTERNATIONAL CO.,",ALDI WAVE V745S,GOSUQIN3775077,CN,22000.00,SOY PROTEIN ISOLATED PUREPRO 90E,"51,260.00",2717054.00
21-Dec,FRABELLE CORPORATION,"QINGDAO CPI INTERNATIONAL CO.,",MAERSK JAIPUR V1S,GOSUQIN3775082,CN,22000.00,SOY PROTEIN ISOLATED PUREPRO 90E,"51,260.00",2739202.00
5-Dec,JEBSEN & JESSEN INGREDIENTS (P),DANISCO SINGAPORE PTE LTD,MP THE BROWN V.847W,MCB633142,CN,7168.00,SPEZYME (R) POWERLIQ LIQUID AMYLASE BLEND,"34,415.38",1874944.00
10-Dec,FREY-FIL CORPORATION,SPLICE SLEEVE (S) PTE LTD.,MP THE BROWN V.847W,TSE8B008801,MY,3877.00,SS MORTAR GROUT,"15,405.60",813523.00
18-Dec,CARGILL TEXTURIZING SOLUTIONS,CARGILL INCORPORATED,IRENES RESPECT V. 0007N,ONEYRICUW9594500,US,31752.00,STABITEX-INSTANT 12624 MOD STARCH,"45,087.04",2473071.00
13-Dec,GETZ BROS PHILIPPINES INC,CONVATEC INTERNATIONAL SERVICES GMB,LOBIVIA V. 079E,AGIMNL1812006,SG,44.00,STOMAHESIVE  PASTE,"3,132.33",178587.00
12-Dec,BRENNTAG INGREDIENTS INC.,ROQUETTE FRERES,SEASPAN AMAZON V 008E,HLCUDKK180903471,FR,30000.00,TACKIDEX I 231,"60,540.35",3296297.00
18-Dec,HENKEL PHILIPPINES INC.,HENKEL CHEMICAL TECHNOLOGIES,INFINITY 1817S,SHA536723,CN,7350.00,TECHNOMELT 3183 25KG,"16,544.56",883080.00
7-Dec,HENKEL PHILIPPINES INC.,HENKEL ADHESIVES TECHNOLOGIES,SCIO SKY VOY 846W,SHA532877,CN,7000.00,TECHNOMELT 3183 25KG,"16,004.92",853123.00
12-Dec,HENKEL PHILIPPINES INC.,BENORE LOGISTICS FOR HENKEL US,APL COLUMBUS 308W,HOU029200,US,896.00,TECHNOMELT DM 519A BLUE,"8,629.41",482644.00
11-Dec,HENKEL PHILIPPINES INC.,BENORE LOGISTICS FOR HENKEL US,APL COLUMBUS 308W,HOU029203,US,899.00,TECHNOMELT DM 519A BLUE,"8,350.20",467222.00
18-Dec,HENKEL PHILIPPINES INC.,HENKEL CHEMICAL TECHNOLOGIES,HEUNG A GREEN 0147S,SHA534745,CN,4000.00,TECHNOMELT EASY-PAC 100 25KG,"13,479.18",720007.00
20-Dec,HENKEL PHILIPPINES INC.,HENKEL CHEMICAL TECHNOLOGIES,MAERSK JAIPUR 848W,SHA537215,CN,11650.00,"TECHNOMELT EASY-PAC 100 25KG, TECHNOMELT 318","34,055.76",1818867.00
4-Dec,INGREDION PHILIPPINES INC.,INGREDION INC. 5 WESTBROOK,YM MOVEMENT 040W,6.32E+13,US,18371.00,THERMEX (TRUETRACE IP),"20,842.32",1145885.00
18-Dec,INGREDION PHILIPPINES INC.,INGREDION INC. 5 WESTBROOK,MOL PARTNER 108W,6.32E+13,US,18371.00,THERMEX MODIFIED STARCH,"21,160.40",1170119.00
18-Dec,INGREDION PHILIPPINES INC.,INGREDION INC. 5 WESTBROOK,MOL PARTNER 108W,6.32E+13,US,18348.00,THERMEX MODIFIED STARCH,"21,137.54",1168873.00
13-Dec,INGREDION PHILIPPINES INC.,INGREDION INC. 5 WESTBROOK,YM MODERATION 042W,6.32E+13,US,18371.00,THERMEX MODIFIED STARCH,"20,842.32",1146292.00
5-Dec,RNRS TRADING,GAMRON INDUSTRIES SDN BHD,EVER BEING 002N,SNKO160181100280,MY,25000.00,THERMOPLASTIC ROAD MARKING MATERIALS,"17,830.40",948601.00
5-Dec,INGREDION PHILIPPINES INC.,INGREDION INCORPORATED,NYK ATLAS V104W,6.32E+13,US,18371.00,THERMTEX TRUETRACE IP,"20,842.32",1144555.00
6-Dec,BASF PHILIPPINES INC,BASF VIETNAM CO LTD,AMALIA C 051B,1.10E+11,VN,17280.00,UCRETE PT3  MF,"8,837.04",475620.00
17-Dec,OCTOEIGHT CHEMICAL CORPORATION,PHYTOZYMES ENTERPRISES INDIA,OLIVIA 115S,281387380MAA,IN,4000.00,ULTRA REFINED PAPAIN LS-ENZYME,"17,940.00",989972.00
20-Dec,ESICOR INCORPORATED,VANDEX INTERNATIONAL LTD.,TOKYO TRIUMPH V. 1001008E,THAM4131976,DE,22000.00,VANDEX SUPER,"19,195.55",1081381.00
5-Dec,RESOURCE ONE CORPORATION,"VITROCHEM TECHNOLOGY PTE., LTD",CMA CGM VERDI V.0IL0SE1PL,GALSE181109501,SG,48.00,VITROBOND PP PRIMER 2100,"6,912.00",402892.00
21-Dec,WALL VISION CORPORATION,SILMATE SILICONE CO. LTD,SELENITE 18001S,7.22E+11,CN,23810.00,WALL 'N SIL 10 SILICONE SEALANT,"80,062.00",4227986.00
11-Dec,SUPERL PHILIPPINES INC,DONGGUAN ANA INTERNATIONAL FREIGHT,TRF KAYA V. 18004S,7.22E+12,CN,35.00,WATER BASED ADHESIVE,"7,535.90",416435.00
17-Dec,SUPERL PHILIPPINES INC,SUPERL HOLDINGS LTD,SELENITE V. 18001S,ELCKHKG18120032,HK,1264.00,WATER BASED ADHESIVE,"7,532.08",419879.00
7-Dec,ANGELES ALLIANCE LEATHERWARE INC.,SUPERL HOLDINGS LTD.,TRF KAYA V. 18004S,ELCKHKG18110143,HK,575.00,WATER BASED ADHESIVE,"4,590.52",254704.00
21-Dec,SIGLO LEATHERWARE MANUFACTURING INC,SUPERL HOLDINGS LTD,URU BHUM 18004S,ELCKHKG18120067,HK,564.00,WATER BASED ADHESIVE,"3,342.15",187625.00
4-Dec,SIGLO LEATHERWARE MANUFACTURING INC,SUPERL HOLDINGS LTD,CAPE MAHON V. 18012S,ELCKHKG18110101,HK,564.00,WATER BASED ADHESIVE,"3,334.23",185241.00
17-Dec,SIGLO LEATHERWARE MANUFACTURING INC,SUPERL HOLDINGS LTD,SELENITE V. 18001S,ELCKHKG18120030,HK,11.00,WATER BASED ADHESIVE,"3,332.37",186328.00
6-Dec,PERPETUAL PRIME MFG. INC.,BASIC ADHESIVES GROUP,TRF KAYA 18004S,1.84E+11,HK,940.00,WATER BASED ADHESIVES (NON HAZARDOUS),"5,593.95",314838.00
4-Dec,SAVE EARTH TECHNOLOGIES AND SERVICE,ENVIRO-ZYME LLC,HYUNDAI BANGKOK V.081W,DETMAN1845002,US,1796.00,WATER TREATMENT COMPOUNDS ENZYMES,"26,727.76",1454339.00
17-Dec,GRAND ARRAIER TRADING,NUKOTE COATING SYSTEMS INT'L,HENRY HUDSON BRIDGE 0,326011985,US,8220.00,WATERPROOFING MATERIAL,"18,134.00",1018523.00
11-Dec,BOSTIK PHILIPPINES INC.,POLYCOAT PRODUCTS,APLESPLANADE 0TX1AW1MA,453023,US,57552.00,WATERPROOFING MATERIALS (BOSCOSEAL PU),"146,558.09",8116373.00
11-Dec,POLARA CHEMICAL CORP.,CHEMIX GURU LTD,CORDELLIA 0856 009W,EGLV003803215571,TW,18240.00,WHITE GLUE,"19,745.42",1097702.00
18-Dec,PILIPINAS KYOHRITSU INC.,SUMITOMO WIRING SYSTEMS LTD,IRENE RESPECT V0007S,JPPHTYO03342,JP,133.00,WIRING HARNESS COMPONENTS ( BOND),"3,439.16",193169.00
27-Dec,EDGE SOFT GOOD SOLUTIONS INC.,DONG IN ENTECH CO LTD,NYK SILVIA 0505S,ANEX1812025,KR,951.00,WPSI 01,"3,137.48",173760.00
19-Dec,CHAIN GLASS ENTERPRISES INC.,DOW EUROPE GMBH,SQ910,7TW9101,BE,2374.00,DOWSIL 896 PANELFIX BLACK,"25,243.94",1410338.00
19-Dec,ASIA PRIMERA KIMIKA INC.,IKEDA CORPORATION,FX5158,8.10E+11,JP,20.00,1 PKG STC SILKALL 100 COSMETIC RAW MATERIAL,"3,582.56",197025.00
20-Dec,STMICROELECTRONICS INC.,HENKEL US OPERATIONS CORPORATION,BR271,3.40E+11,US,76.00,"1.00 EA LOCTITE ABLESTIK 5025E-003, ETC","15,873.21",886605.00
17-Dec,BANNER PLASTICARD INC.,MUEHLBAUER GMBH & CO. KG,TK084,MUC14006176,JP,71.00,110 PCS CHIP MODULE ADHESIVE,"6,299.69",355777.00
11-Dec,SOLAR PHILIPPINES MODULE MANUFACTU-,ELLSWORTH ADHESIVES,KE623,6050142329,US,207.00,170 A/B ELASTOMER KIT .9KG (SYL,"10,596.16",591341.00
14-Dec,AMKOR TECHNOLOGY PHILIPPINES INC.,DOW CORNING TORAY (0121) CHIBA,JL741-NRT,NNR41511502,JP,49.00,200.00 EA ADHESIVES,"39,615.80",2207060.00
4-Dec,ACBEL POLYTECH PHILIPPINES INC.,GREAT GUM ENTERPRISE CO. LTD,5J311,UTP12956823,TW,44.00,26.00 NE ADHESIVE,"9,038.50",504873.00
8-Dec,STMICROELECTRONICS INC.,HENKEL TECHNOLOGIES (KOREA) LTD.,KE621,AMO299466,KR,34.00,2660.00 G LOCTITE ABLESTIK,"4,802.94",271103.00
5-Dec,BEHN MEYER CHEMICALS (PHILIPPINES),SCOTT BADER UK LIMITED,PR721,7946651706,GB,80.00,3 X BOXES ADHESIVES HAZARD CLASS 3 - CRESTAB,"3,588.08",203693.00
19-Dec,ACBEL POLYTECH PHILIPPINES INC.,GREAT GUM ENTERPRISE CO. LTD,5J311,UTP12962751,TW,63.00,37.00 CAN ADHESIVE,"12,822.99",718410.00
6-Dec,STMICROELECTRONICS INC.,HENKEL MALAYSIA SDN.BHD,SQ918,SHA82819232,CN,108.00,400.00 CON LOCTITE ABLESTIK ABP 8420,"11,761.24",655693.00
13-Dec,STMICROELECTRONICS INC.,HENKEL KOREA LTD,KE621,AMO299537,KR,33.00,"5.00 EA LOCTITE ABLESTIK QMI9507, 1900.ETC","3,863.36",220182.00
28-Dec,AMKOR TECHNOLOGY PHILIPPINES INC.,"DOW CORNING TORAY CO.,LTD",JL741-TYO,NNR41512657,JP,35.00,50.00 EA ADHESIVES,"10,086.95",570575.00
2-Dec,STMICROELECTRONICS INC.,HENKEL KOREA LIMITED,KE623,AMO299388,KR,155.00,"5320.00 GM LOCTITE ABLESTIK QM1519, 19680.00","62,070.70",3433535.00
9-Dec,STMICROELECTRONICS INC.,HENKEL (MALAYSIA) SDN BHD,SQ918,SHA82819249,CN,189.00,700.00 NE LOCTITE ABLESTIK ABP,"20,585.51",1143351.00
13-Dec,MAXTRONIX LAGUNA INC,DYMAX ASIA PACIFIC PTE. LTD,LD 0457,1899000633,SG,91.00,730 BT ADHESIVES/GLUES  PRODUCTS SUITABLE,"41,746.08",2325402.00
20-Dec,MAXTRONIX LAGUNA INC,DYMAX ASIA PACIFIC PTE. LTD,LD 0457,7856667302,SG,90.00,730 BT ADHESIVES/GLUES  PRODUCTS SUITABLE,"41,742.90",2330887.00
17-Dec,3M PHILS. INC.,3M COMPANY,BR271,9M36000,US,727.00,732 CANS 3M SUPER 77 CLASSIC SPR ADH,"5,210.78",295285.00
4-Dec,AMKOR TECHNOLOGY PHILIPPINES INC.,"HITACHI CHEMICAL CO., LTD.",JL745-TYO,NNR51420010,JP,27.00,740.00 NE HITACHI DIE BONDING PASTE,"5,681.11",319495.00
17-Dec,3M PHILS. INC.,3M COMPANY,BR271,9M35815,US,820.00,8520 CANS 3M SUPER 77 CLASSIC SPR ADH,"5,959.60",336883.00
8-Dec,AMKOR TECHNOLOGY PHILIPPINES INC.,ABLESTIK SHANGHAI LTD.,CX935-SHA,KSP8801297,CN,232.00,8690.00 NE EPOXY RESIN PASTE,"42,416.39",2442776.00
17-Dec,BEHN MEYER CHEMICALS (PHILIPPINES),AB VISTA,QR0928,15749023903,FI,880.00,QUANTUM -  11432-01 QUANTUM BLUE SL,"10,442.86",575152.00
14-Dec,AMKOR TECHNOLOGY PHILIPPINES INC.,ABLESTIK (SHANGHAI) LTD,CX907-SHA3,KSP8801305,CN,248.00,9000.00 CCM EPOXY RESIN PASTE,"45,522.00",2636197.00
21-Dec,AMKOR TECHNOLOGY PHILIPPINES INC.,ABLESTIK SHANGHAI LTD.,CX939-SHA,KSP8801318,CN,248.00,9005.00 NE EPOXY MOLDING COMPOUND,"46,113.50",2676872.00
4-Dec,ELEMATEC PHILIPPINES INC,ELEMATEC CORPORATION,PR431,7946591661,JP,1151.00,ADHESIVE,"60,925.47",3370301.00
12-Dec,ELEMATEC PHILIPPINES INC,ELEMATEC CORPORATION,PR431,7946591720,JP,916.00,ADHESIVE,"44,345.95",2458665.00
4-Dec,ELEMATEC PHILIPPINES INC,ELEMATEC CORPORATION,PR427,7946591672,JP,632.00,ADHESIVE,"33,929.43",1879721.00
14-Dec,ELEMATEC PHILIPPINES INC,ELEMATEC CORPORATION,PR431,7946591753,JP,474.00,ADHESIVE,"25,126.95",1402172.00
26-Dec,ELEMATEC PHILIPPINES INC,DEXERIALS CORPORATION KANUMA PLANT,CX913,NEC68787316,JP,18.00,ADHESIVE,"22,464.96",1257339.00
4-Dec,ELEMATEC PHILIPPINES INC,"ASEC CO., LTD.",CI701,KKS211376A,TW,123.00,ADHESIVE,"20,903.20",1160480.00
22-Dec,SMK ELECTRONICS PHILS CORP,THREE BOND(S)PTE LTD,FX5158,8.08E+11,SG,27.00,ADHESIVE,"8,557.15",482343.00
4-Dec,ELEMATEC PHILIPPINES INC,ELEMATEC CORPORATION,JL741,NEC68240152,JP,46.00,ADHESIVE,"8,140.58",455295.00
6-Dec,ELEMATEC PHILIPPINES INC,DEXERIALS CORPORATION KANUMA PLANT,PR431,NEC68385166,JP,6.00,ADHESIVE,"7,488.32",419430.00
5-Dec,ELEMATEC PHILIPPINES INC,"THAI DAIZO NICHIMOLY CO., LTD.",TG620,TST01069274,TH,227.00,ADHESIVE,"4,738.00",267172.00
19-Dec,ELEMATEC PHILIPPINES INC,"THAI DAIZO NICHIMOLY CO., LTD.",TG620,TST01069743,TH,227.00,ADHESIVE,"4,738.00",269020.00
12-Dec,ELEMATEC PHILIPPINES INC,"THAI DAIZO NICHIMOLY CO., LTD.",TG620,TST01069472,TH,223.00,ADHESIVE,"4,730.00",266825.00
19-Dec,ELEMATEC PHILIPPINES INC,"THAI DAIZO NICHIMOLY CO., LTD.",TG620,TST01069742,TH,223.00,ADHESIVE,"4,730.00",268326.00
12-Dec,ELEMATEC PHILIPPINES INC,"THAI DAIZO NICHIMOLY CO., LTD.",TG620,TST01069473,TH,229.00,ADHESIVE,"4,317.00",244013.00
20-Dec,INNOTOR PHILIPPINES INC.,ASK CORPORATION,OZ703,TCI223200,KR,31.00,ADHESIVE ANB,"5,196.80",295213.00
3-Dec,DYSON ELECTRONICS PTE LTD PH BRANCH,MGY TECHNOLOGY CO LTD,LD 0457,2622777076,TW,101.00,"ADHESIVE AS-5503, ADHESIVE AS-5501","27,982.18",1551344.00
4-Dec,HILTI PHILIPPINES INC.,HILTI CORPORATION,SQ912,SIN01728268,SG,133.00,ADHESIVE CAPSULE HVU,"4,437.26",245519.00
4-Dec,NIDEC PHILIPPINES CORPORATION,KAKEN TECH CO LTD,FX5158,7.74E+11,JP,12.00,ADHESIVE CC3660,"9,100.00",508865.00
26-Dec,EATON INDUSTRIES PHILIPPINES LLC P,EPOXYSET INC,JL745,NEU24513834,US,447.00,ADHESIVE ONE PART,"40,320.00",2161738.00
6-Dec,EATON INDUSTRIES PHILIPPINES LLC P,EPOXYSET INC,JL741,NEU24511502,US,465.00,ADHESIVE ONE PART EB 403 1LV T2,"40,857.60",2174209.00
11-Dec,SUNPOWER PHILIPPINES MANUFACTURING,MERASIA LTD-O/B TEKNEK  CHINA  LTD,LD 0457,2620119445,GB,90.00,ADHESIVE ROLL,"9,354.34",522499.00
4-Dec,BAG ELECTRONICS INC.,NIHON SUPERIOR CO. LTD.,LD 0457,7985396300,JP,31.00,ADHESIVE SEAL GLO NE3300H,"5,510.05",310050.00
3-Dec,TEMIC AUTOMOTIVE (PHILS.) INC.,DOW EUROPE GMBH,EY428,DUR0011018,BE,515.00,ADHESIVE SEALANT,"5,449.23",306692.00
4-Dec,ELEMATEC PHILIPPINES INC,"FUJI CHEMICAL INDUSTRIAL CO., LTD.",LD 0457,7616609523,JP,59.00,ADHESIVE SEAL-GLO,"6,797.66",381145.00
27-Dec,SEMITEC ELECTRONICS PHILIPPINES INC,"SAGAMI SHOKO CO., LTD.",NH819,YJP23989302,JP,302.00,ADHESIVE TAPE,"98,825.36",5530465.00
20-Dec,HARVESTAR TECHNOLOGIES INC,HARVESTAR SOLUTIONS LIMITED,PR301,NNRHKG265805,CN,36.00,ADHESIVE TAPE,"3,089.93",173619.00
19-Dec,IM DIGITAL PHIL INC,IM CO. LTD,KE621,PNX120444,KR,58.00,ADHESIVE TP,"9,070.97",509727.00
6-Dec,IM DIGITAL PHIL INC,IM CO. LTD,KE623,PNX120238,KR,22.00,ADHESIVE TP,"5,838.48",341184.00
14-Dec,IM DIGITAL PHIL INC,IM CO LTD.,KE623,PNX120382,KR,30.00,ADHESIVE TP,"3,280.73",195131.00
13-Dec,IM DIGITAL PHIL INC,IM CO. LTD,KE623,PNX120360,KR,158.00,ADHESIVE TP AND ETC,"53,737.11",2991532.00
12-Dec,IONICS EMS INC.,PANASONIC FACTORY SOLUTION ASIA PAC,LD 0457,3443503722,SG,23.00,ADHESIVES,"3,756.46",213055.00
3-Dec,APM TECHNICA AG,EPOXY TECHNOLOGY,FX5158,4.55E+11,US,32.00,ADHESIVES EPOXY RES,"13,717.51",763474.00
17-Dec,APM TECHNICA AG,EPOXY TECHNOLOGY,FX5158,4.55E+11,US,47.00,ADHESIVES EPOXY RESIN,"4,200.48",238911.00
4-Dec,SIA ENGINEERING PHILS CORP.,AEROSPACE RELIANCE,FX5158,7.74E+11,GB,25.00,"ADHESIVES ETC,","4,568.74",257826.00
21-Dec,IM DIGITAL PHIL INC,IM CO. LTD,KE621,PNX120485,KR,35.00,ADHESIVE-TP & ETC.,"14,436.90",810274.00
12-Dec,IM DIGITAL PHIL INC,IM CO LTD.,KE621,PNX120311,KR,68.00,ADHESIVE-TP & ETC.,"14,136.13",818065.00
27-Dec,CEBU AIR INC.,"KLX, INC.",PR 103,ULA01245333,US,10.00,AIRCRAFT PARTS (ACCESS DOOR SEALANT/ ETC),"15,968.79",896639.00
10-Dec,CEBU AIR INC.,AEROSPHERES (UK) LIMITED,PR 721,ULO00228804,GB,48.00,AIRCRAFT PARTS (EDGE FILLER/ SEALANT),"6,709.49",376852.00
27-Dec,CEBU AIR INC.,AVIALL,PR 103,ULA01245985,US,12.00,AIRCRAFT PARTS (SEALANT/ FILTER ASSEMSBLY),"3,035.34",174845.00
12-Dec,CEBU AIR INC.,AVIALL,PR 103,ULA01244655,US,172.00,AIRCRAFT PARTS (SEALANT/ SWITCH),"22,287.46",1238820.00
12-Dec,CEBU AIR INC.,"KLX, INC.",PR 103,ULA01244331,US,10.00,AIRCRAFT PARTS (SILICONE RED/ ETC),"3,879.95",220128.00
