DATE,IMPORTER,EXPORTER,VESSEL,BL,ORIGIN,QUANTITY,DESCRIPTION,AMOUNT $(CIF), L. COST (PhP) 
5-Mar,PROCTER & GAMBLE PHILIPPINES INC,GENENCOR INTERNATIONAL B.V.,APL CHANGI,ANT1134561,FI,10000.00,STC 1X20 PREFERENZ,"53,725.30",2893463.00
27-Mar,PROCTER & GAMBLE PHILIPPINES INC,NOVOZYMES A/S KROGSHOJVEJ 36,NYK OCEANUS V. 052EE,CPH32102348,DK,4000.00,STC ECLIPSE (91407951),"63,143.28",3400426.00
27-Mar,TEMIC AUTOMOTIVE (PHILS.) INC.,DOW EUROPE GMBH C/O DSV LOGISTICS,ATACAMA 008E,ANR0057767,BE,909.00,STC HARMLESS CHEMICAL ADHESIVE SEALANT BLACK,"11,990.68",662341.00
13-Mar,PROCTER & GAMBLE PHILIPPINES INC,NOVOZYMES (CHINA) BIOTECHNOLOGY CO,MAERSK STOCKHOLM V 1802,TSN32101072,CN,2000.00,STC MEDLEY (91667020),"15,519.07",813550.00
13-Mar,PROCTER & GAMBLE PHILIPPINES INC,NOVOZYMES (CHINA) BIOTECHNOLOGY CO,MAERSK STOCKHOLM V 1802,TSN32101071,CN,2000.00,STC MEDLEY (91667020),"15,519.07",813550.00
8-Mar,S.D. TRADING CORPORATION,SUNSTAR CHEMICAL (THAILAND),ITAL MILIONE,EGLV050800152472,TH,23903.00,SUNSTAR BRAND SEALING COMPOUND,"17,172.52",955842.00
22-Mar,BOSTIK PHILIPPINES INC.,CORKJOINT SINGAPORE PTD LTD,NYK JOANNA 065N,NJO065NM1712,SG,12090.00,SUPERSWELL 47B HYDROPHILIC BUTYL WATERSTOP S,"54,405.00",2987080.00
15-Mar,BRENNTAG INGREDIENTS INC.,SOLAE LLC,MAERSK SEMAKU 807S,27545,US,18000.00,SUPRO 500E,"62,396.00",3299818.00
7-Mar,BRENNTAG INGREDIENTS INC.,ROQUETTE FRERES,APL TEMASEK,LHV1756524,FR,29975.00,TACKIDEX I 231,"60,485.71",3261085.00
6-Mar,PURECHEM CORPORATION,THAI-MC COMPANY LIMITED,NORDCLAIRE V.031N,HDMUBKML0885838,TH,18000.00,TAPIOCA MODIFIED STARCH MR-300,"15,694.17",828660.00
22-Mar,BRENNTAG INGREDIENTS INC.,NOVZYMES (CHINA) BIOTECHNOLOGY,TRF PRAIA 279XWS,TSN31102903,CN,11.00,T-BLEND SAVINASE/STAINZYME/LIPEX/MANNAWAY 6.,"72,772.56",3807923.00
27-Mar,HENKEL PHILIPPINES INC.,HENKEL (CHINA) INVESTMENT,ISAO V.1805S,300045,CN,914.00,TECHNOMELT DM 519A BLUE,"11,196.04",619616.00
27-Mar,HENKEL PHILIPPINES INC.,HENKEL CORPORATION,ARCHIMIDS V. 103W,HOU090871,US,444.00,TECHNOMELT DM 519A BLUE BX-CP 1KG,"5,816.69",324655.00
15-Mar,HENKEL PHILIPPINES INC.,HENKEL CHEMICAL TECHNOLOGIES,TORRES STRAIT VOY 1807,SHA100459,CN,2973.00,TECHNOMELT EASY-PAC 100 25KG,"9,946.02",522311.00
1-Mar,HENKEL PHILIPPINES INC.,HENKEL CHEMICAL TECHNOLOGIES,GREEN ACE 0138S,SHA817694,CN,3000.00,TECHNOMELT EASY-PAC 100 25KG,"9,861.15",522354.00
22-Mar,HENKEL PHILIPPINES INC.,HENKEL GLOBAL SUPPLY CHAIN B.V,MARETE MAERSK 805E,BRE180208121569,NL,2724.00,"TECHNOMELT EM 362 14KG,","9,510.81",526671.00
13-Mar,HENKEL PHILIPPINES INC.,HENKEL GLOBAL SUPPLY CHAIN B.V,MAYVIEW MAERSK 802E,BRE180108122272,NL,2716.00,"TECHNOMELT PUR CLEANER ME 4KG,","9,549.22",530727.00
26-Mar,INGREDION PHILIPPINES INC.,NATIONAL STARCH AND CHEMICAL,MONACO 0039,MOLU13807527806,TH,81050.00,TEXTAID P/ NOVATION(TM) 3300/ CRISPIOCA/,"107,498.47",5631387.00
19-Mar,INGREDION PHILIPPINES INC.,INGREDION INC. 5 WESTBROOK,NYK TRITON 068W,NYKSCHITK4668300,US,18371.00,THERMEX (TRUETRACE IP),"19,954.15",1087151.00
26-Mar,INGREDION PHILIPPINES INC.,INGREDION INC. 5 WESTBROOK,MOL PRESTIGE 048W,NYKSCHITK4640700,US,18371.00,THERMEX (TRUETRACE IP),"19,954.15",1088674.00
1-Mar,ROSPARE ENTERPRISE,ENNIS MANUFACTURING SDN BHD,BUXMELODY,SNKO160180100376,MY,26000.00,THERMO PLASTIC ROAD MARKING COMPOUND WHITE 5,"13,780.00",731358.00
7-Mar,STARKEN PHILIPPINES INC.,STARKEN AAC SDN. BHD.,MV EVER BIRTH,EGLV091830007851,MY,54450.00,"THIN BED ADHESIVE, SKIM COAT BASE, SKIM COAT","9,578.16",542958.00
9-Mar,MARIWASA-SIAM CERAMICS INC.,SCG TRADING CO LTD,SITC LIAONING 1803N,SITGBKMN105415,TH,50000.00,TILE ADHESIVE,"5,332.92",293634.00
15-Mar,TRANS WORLD TRADING COMPANY,TOYOCHEM SPECIALTY CHEMICAL SDN BHD,MAIN TRADER   1649 -038N,EGLV091830067748,MY,16000.00,TM-585 - 60M-DM- PH,"59,328.20",3106473.00
16-Mar,DRAPERY HARDWARE INC.,FOSHAN GRK COMMERCIAL CO LTD,MAGNAVIA 18005S,QN20180308S,CN,420.00,TOP COAT A B   PRIMER A B,"5,353.42",285236.00
5-Mar,EC STRUCTURAL COMPOSITES INC,Fyfe Asia PTE ltd,HERMA P V.18001E,2503,SG,1786.00,TYFO  S EPOXY,"9,980.78",554236.00
7-Mar,UNIVERSAL ROBINA CORPORATION,BDP NETHERLANDS B.V.,NYK JOANA V.064N,RTMA07695,NL,1800.00,VERSA WHIP,"47,044.80",2483094.00
28-Mar,UNIVERSAL ROBINA CORPORATION,KERRY INGREDIENTS & FLAVOURS,SEASPAN ZAMBEZI V.008E,RTMA08161,IE,1800.00,VERSA WHIP,"47,044.80",2486804.00
7-Mar,BELDAN MARKETING,DEMECH CHEMICAL PRODUCTS,HYUNDAI SPELENDOR 154E,GOSUBOM6198257,IN,6206.00,"WEARING COMPOUNDING,BACKING COMPOUNDING","19,705.87",1083402.00
27-Mar,KASAMAHAN KAIBIGAN TRADING,"NINGBO SUNLIT INTERNATIONAL CO., LT",COSCO FUKUYAMA,COAU7056548930,CN,22080.00,"WHITE GLUE-ITEM#G-40, ITEM#G-100","22,617.28",1197923.00
19-Mar,KASAMAHAN KAIBIGAN TRADING,"NINGBO SUNLIT INTERNATIONAL CO., LT",ISAO,SITGNBMN285162,CN,47831.00,"WHITE GLUE-ITEM#G-40, ITEM#G-100, ITEM#88151","36,210.11",1907917.00
5-Mar,CHAIN GLASS ENTERPRISES INC.,DOW EUROPE GMBH C/O DSV LOGISTICS,QR8246/22,ZAV0063206,BE,1319.00,=DOWSIL 896 PANEFLIX BLACK,"16,385.87",903699.00
5-Mar,3M PHILS. INC.,3M APAC RDC PTE LTD,5J804,C77400644,SG,403.00,1265 LBS 3764 JET MELT QUAD RK ADH,"5,582.97",308728.00
20-Mar,STMICROELECTRONICS INC.,HENKEL TECHNOLOGIES (KOREA) LTD,KE621,AMO288598,KR,86.00,"1900 GM LOCTITE ABLESTIK QM1519, 9840 GM L.A","30,264.03",1661907.00
8-Mar,STMICROELECTRONICS INC.,HENKEL KOREA LTD,KE621,AMO288591,KR,122.00,19680.00 GM LOCTITE ABLESTIK,"54,102.20",2963113.00
17-Mar,STMICROELECTRONICS INC.,HENKEL KOREA LTD,KE621,AMO288597,KR,46.00,"2185.00 NE LOCTITE ABLESTICK QM1519, 1025 NE","7,419.01",408570.00
23-Mar,STMICROELECTRONICS INC.,HENKEL MALAYSIA SDN.BHD,KE621,TAO58053790,MY,696.00,219.62 KG LOCTITE ECCOBOND EO1061,"23,357.73",1285914.00
12-Mar,3M PHILS. INC.,3M SHANGHAI SPECIALTY,JL741,SHA10102326,CN,617.00,2555 M GCLF 467MP 50 IN 2500M PRODU,"5,969.42",331669.00
23-Mar,STMICROELECTRONICS INC.,HENKEL KOREA LTD,KE621,AMO288602,KR,57.00,2882.00 NE LOCTITE ABLESTIK ETC,"6,405.47",356724.00
13-Mar,NANOS TECH ELECTRONICS CORP.,NANOS CO LTD,KE621,PNX114842,KR,7.00,3103 BOND,"12,483.80",688330.00
13-Mar,STMICROELECTRONICS INC.,ABLESTIK (SHANGHAI) LTD,CX935,SHA82888380,CN,135.00,3416.00 GM LOCTITE ABLESTIK ABP 8420,"15,385.84",846185.00
24-Mar,STMICROELECTRONICS INC.,ABLESTIK (SHANGHAI) LTD,CX935,SHA82888408,CN,135.00,3416.00 NE LOCTITE ABLESTIK ABP 8420,"14,365.91",793067.00
15-Mar,SFA SEMICON PHILIPPINES CORPORATION,CHEM-INTER CORPORATION,PR431,TYO19560774,JP,75.00,350.00 PC SPARKLE FLUX,"19,387.09",1066884.00
16-Mar,REPUBLIC CHEMICAL INDUSTRIES INC.,POLYMERIC SYSTEMS INC,TK084,AX17568,US,835.00,"36 AQUAMEND, 36 REP IT QUICK, 10-08 SKIDPACK","9,888.94",547039.00
15-Mar,STMICROELECTRONICS INC.,HENKEL ELECTRONICS MAT. (BELGIUM)NV,QR928,BUD00022519,BE,140.00,38.00 NE LOCTITE ECCOBOND EO1061 1QTX,"6,124.59",341257.00
14-Mar,ELEMATEC PHILIPPINES INC,ELEMATEC CORPORATION,JL741,NEC61479084,JP,284.00,3M EW2045 ADHESIVE,"42,968.74",2351857.00
15-Mar,STMICROELECTRONICS INC.,HENKEL ELECTRONIC MATERIALS LLC,CX907,71461,US,38.00,6.00 NE LOCTITE ABLESTIK C115,"14,094.72",777115.00
22-Mar,STMICROELECTRONICS INC.,HENKEL ELECTRONIC MATERIALS LLC,BR271,74736,US,37.00,6.00 NE LOCTITE ABLESTIK C115,"11,355.74",628162.00
5-Mar,VISHAY (PHILS.) INC.,SOLEPOXY INC,PR127,ROC87055951,US,152.00,85.72 KG EPOXY POWDER-PELLETS,"5,542.84",306127.00
12-Mar,VISHAY (PHILS.) INC.,SOLEPOXY INC,PR127,ROC87056036,US,152.00,85.72 KG EPOXY POWDER-PELLETS,"5,542.84",305496.00
19-Mar,CIRTEK ELECTRONICS CORPORATION,CIRTEK SEMICONDUCTOR INC.,CX901,JSI05045091,US,61.00,ABLESTIK EPOXY,"20,548.20",1131739.00
6-Mar,CIRTEK ELECTRONICS CORPORATION,CIRTEK SEMICONDUCTOR INC.,PR103,JSI05045010,US,43.00,ABLESTIK EPOXY (FROZEN ADHESIVE),"25,643.94",1410723.00
10-Mar,ELEMATEC PHILIPPINES INC,ELEMATEC CORPORATION,PR0431,16793,JP,1517.00,ADHESIVE,"84,413.70",4614223.00
2-Mar,SMK ELECTRONICS PHILS CORP,THREE BOND(S)PTE LTD,FX5158,91586,SG,28.00,ADHESIVE,"10,947.16",604882.00
20-Mar,DYSON ELECTRONICS PTE LTD PH BRANCH,MGY TECHNOLOGY CO.  LTD.,LD 0457,57556,TW,21.00,ADHESIVE,"5,622.64",313400.00
3-Mar,TDK PHILIPPINES CORPORATION,KONISHIYASU CO LTD,CX0905,NEC61174061,JP,11.00,ADHESIVE,"5,537.63",308727.00
12-Mar,DYSON ELECTRONICS PTE LTD PH BRANCH,MGY TECHNOLOGY CO LTD,LD 0457,66414,TW,44.00,ADHESIVE - AS-5501,"11,683.05",643808.00
8-Mar,DYSON ELECTRONICS PTE LTD PH BRANCH,HENKEL SINGAPORE PTE LTD,SQ910,NNRSG0158993,SG,450.00,ADHESIVE - LOCTITE 3556 (COMPONENT),"138,525.15",7568014.00
20-Mar,EATON INDUSTRIES PHILIPPINES LLC P,EPOXYSET INC,JL741,NEU24462546,US,603.00,ADHESIVE ONE PART,"53,760.00",2942996.00
8-Mar,MITSUMI PHILIPPINES INC.,HERAEUS ZHAOYUAN ELECTRONIC,LD457,1653,CN,148.00,ADHESIVE PD955M JET17,"12,763.20",731981.00
24-Mar,SUNPOWER PHILIPPINES MANUFACTURING,MERASIA LIMITE OB TEKNEK CHIN ALTD,CX919,NNRHKG244081,HK,106.00,ADHESIVE ROLL,"11,271.55",623550.00
6-Mar,SANYO DENKI PHILIPPINES INC.,NABELIN CO LTD,JL745,KKS15187686,JP,102.00,ADHESIVE SCOTCH WELD,"23,005.00",1264705.00
9-Mar,CEBU YMTECHNOLOGY INC.,"SAGAMI SHOKO CO.,LTD.",PR431,YJP21075751,JP,381.00,ADHESIVE TAPE,"132,421.85",7234853.00
26-Mar,HARVESTAR TECHNOLOGIES INC,HARVESTAR SOLUTIONS LIMITED,CX919,NNRHKG243536,CN,95.00,ADHESIVE TAPE BROKEN DEFECTIVE CELLULAR ETC,"20,761.00",1143658.00
21-Mar,IM DIGITAL PHIL INC,IM CO. LTD,KE621,PNX114998,KR,88.00,ADHESIVE TP,"21,682.40",1193859.00
14-Mar,IM DIGITAL PHIL INC,IM CO. LTD,KE621,PNX114859,KR,81.00,ADHESIVE TP,"18,756.93",1031419.00
9-Mar,IM DIGITAL PHIL INC,IM CO. LTD,KE621,PNX114765,KR,40.00,ADHESIVE TP,"9,590.24",529941.00
26-Mar,APM TECHNICA AG,EPOXY TECHNOLOGY,FX5158,736777,US,20.00,ADHESIVES EPOXY RESIN,"26,128.66",1437714.00
13-Mar,APM TECHNICA AG,APM TECHNICA GMBH,FX5158,33337,US,13.00,ADHESIVES EPOXY RESIN,"6,405.68",355482.00
5-Mar,APM TECHNICA AG,EPOXY TECHNOLOGY,FX5158,35049,US,76.00,ADHESIVES EPOXY RESIN,"6,002.27",334142.00
14-Mar,ABS-CBN STUDIOS INC,INSUL-QUILTS INC.,CX907,APE933091,US,420.00,AMERICAN INSULATION HANGER (FRANKLIN INTERNA,"6,310.70",350298.00
10-Mar,EPSON PRECISION(PHILIPPINES) INC.,HITACHI CHEMICAL ASIA-PACIFIC,JL741,YJP18905386,SG,24.00,ANISOTROPIC CONDUCTIVE FILM-FT,"15,330.00",843137.00
3-Mar,EXCELITAS TECHNOLOGIES PHILIPPINES,"APTEK LABORATORIES, INC.",CX907,YUS02813296,US,161.00,APTEK 6110A/B ENCAPSULANT ADHESIVE,"5,478.30",305481.00
7-Mar,ELEMATEC ANGELES INC.,ELEMATEC CORPORATION,PR431,HEI42490162,JP,34.00,BOND,"8,063.60",447423.00
8-Mar,CONTINENTAL TEMIC ELECTRONICS PHILS,BONDLINE ELECTRONIC ADHESIVES INC,BR271,NEU50401945,US,28.00,BONDLINE FILL SYRINGE,"5,268.48",293405.00
14-Mar,B/E AEROSPACE B.V. - (PHIL BRANCH),CRAFTSMAN TOOLS LTD,WY843,LHR14721190,US,652.00,BRACKET,"42,228.92",2311471.00
26-Mar,NSEBIO CO. LTD. PHILIPPINE BRANCH,NOVOZYMES NORTH AMERICA INC.,NH869,3144,US,300.00,CELLIC CTEC3 HS (ENZYME),"5,095.20",279633.00
6-Mar,PHIL. MFG. CO. OF MURATA INC.,"MURATA MANUFACTURING CO.,LTD",NH869,YJP21152036,JP,1090.00,"CERAMIC PASTE (CHEMICAL), ETC.","58,859.45",3225970.00
16-Mar,EQUIPMENT ENGINEERS INC.,CETCO POLAND CETCO SP Z O O SKA,PR721,7555,PL,1440.00,CETCO WATERSTOP RX,"21,715.83",1188614.00
16-Mar,EQUIPMENT ENGINEERS INC.,CETCO POLAND CETCO SP Z O O SKA,PR721,7555,PL,1547.00,CETSEAL ADHESIVE,"23,335.00",1276896.00
19-Mar,IMCD PHILIPPINES CORPORATION,KMC KARTOFFELMELCENTRALEN AMBA,TG624,4353,DK,1800.00,CHEESEMAKER CF03 (MODIFIED POTATO STARCH),"11,752.42",636749.00
6-Mar,NIDEC PHILIPPINES CORPORATION,"KAKEN TECH CO., LTD",PR407,945583,JP,19.00,CONDUCTIVE ADHESIVE,"5,275.20",305900.00
16-Mar,BRENNTAG INGREDIENTS INC.,DUPONT NUTRITION BIOSCIENCES,EK332,DH21507,DK,300.00,DANISCO (TM) STC: POWERFRESH BREAD 9030,"10,621.04",576033.00
13-Mar,HAAS GROUP INTERNATIONAL PHILIPPINE,CYTEC ENGINEERED MATERIALS,CA179,S00112271,US,37.00,DAPCO 2100 PRIMERLESS FIREWALL SEALANT,"16,477.50",941710.00
14-Mar,HAAS GROUP INTERNATIONAL PHILIPPINE,NETMRO,CX919,S00112422,US,68.00,DAPCO 2100 PRIMERLESS FIREWALL SEALANT,"13,120.20",745179.00
12-Mar,HARVESTAR TECHNOLOGIES INC,HARVESTAR SOLUTIONS LIMITED,PR301,NNRHKG242277,CN,41.00,D-COVER ASSEMBLY ADHESIVE TAPE ETC,"12,233.00",673829.00
28-Mar,MAXTRONIX INC.,DYMAX ASIA PACIFIC PTE LTD,FX5158,618041,SG,28.00,DHESIVES,"10,373.54",570202.00
31-Mar,ADERANS PHILIPPINES INC,"NIHON UNIPOLYMER CO., LTD",PR431,54234,JP,2.00,DIARY MONO-FILAMENT BR,"18,376.64",1043054.00
1-Mar,ON SEMICONDUCTOR PHILIPPINES INC.,SUMITOMO BAKELITE SINGAPORE,PR502,DIM023228015,SG,105.00,DIE ATTACH PASTE,"38,305.00",2101626.00
15-Mar,ON SEMICONDUCTOR PHILIPPINES INC.,SUMITOMO BAKELITE SINGAPORE,PR508,DIM023228894,SG,147.00,DIE ATTACHED PASTE,"53,091.00",2910654.00
22-Mar,ON SEMICONDUCTOR PHILIPPINES INC.,SUMITOMO BAKELITE SINGAPORE,PR502,DIM023229349,SG,145.00,DIE ATTACHED PASTE,"48,115.00",2642186.00
27-Mar,ON SEMICONDUCTOR PHILIPPINES INC.,SUMITOMO BAKELITE SINGAPORE,PR502,DIM023229948,SG,145.00,DIE ATTACHED PASTE,"48,115.00",2642186.00
7-Mar,ON SEMICONDUCTOR PHILIPPINES INC.,SUMITOMO BAKELITE SINGAPORE,PR508,DIM023228310,SG,142.00,DIE ATTACHED PASTE,"42,775.00",2346138.00
8-Mar,MSPECIALTY PRINTING PHILIPPINES INC,MSP INC,CX935,NEC61266796,JP,50.00,DIE CUT ROLL,"8,578.66",468785.00
2-Mar,TI (PHILIPPINES) INC.,DOW CORNING CORP.,DL181,7PT8838,US,211.00,DOW CORNING (R) 1-4173 THERMALLY CONDUCTIVE,"24,076.11",1323295.00
5-Mar,AMERTRON INC.,UNITED RESIN CORPORATION,CI0703,AOCH05724420,US,101.00,EL CAST SS W/203 KIT (ADHESIVE),"7,048.21",390232.00
5-Mar,JAIRATECH INC.,HUNSTMAN ADVANCED MATERIALS,CI5879,92483,US,110.00,EPOCAST 1629 A/B,"12,195.06",673143.00
20-Mar,EATON INDUSTRIES PHILIPPINES LLC P,EPOXYSET INC,JL741,NEU24462546,US,224.00,EPOXY,"19,997.60",1098222.00
5-Mar,EATON INDUSTRIES PHILIPPINES LLC P,EPOXYSET INC,NH869,NEU24459536,US,612.00,EPOXY ADHESIVE,"57,924.16",3174808.00
17-Mar,EATON INDUSTRIES PHILIPPINES LLC P,EPOXYSET INC,JL741,NEU24461043,US,612.00,EPOXY ADHESIVE,"54,457.20",2985393.00
21-Mar,ELEMATEC PHILIPPINES INC,"THAI DAIZO NICHIMOLY CO., LTD.",TG620,TST01057829,TH,81.00,EPOXY ADHESIVE NICBOND,"5,598.60",312086.00
7-Mar,INTEGRATED MICRO-ELECTRONICS INC.,HERAUS ROMANIA,5X0138,A35671TX,RO,8.00,EPS DCB SUBSTRATE,"9,669.71",535633.00
13-Mar,CHIYODA PHILIPPINES MANUFACTURING,CHIYODA MANUFACTURING CORP,NH0819,NEC61244665,JP,183.00,FILLER,"5,568.25",309769.00
12-Mar,B/E AEROSPACE B.V. - (PHIL BRANCH),MANKIEWICZ GEBR. & CO.,KL807,FFM84160385,DE,3159.00,FINALIN POLYESTER SCHNELLSPACHTEL 2,"34,566.44",1893199.00
17-Mar,N.T. PHILIPPINES INC.,TAIFLEX SCIENTIFIC CO. LTD.,CI703,14988,TW,138.00,FLEXBOND COVERLAY,"8,747.28",484334.00
7-Mar,N.T. PHILIPPINES INC.,TAIFLEX SCIENTIFIC CO. LTD.,CI703,14941,TW,110.00,FLEXBOND COVERLAY,"6,213.29",345687.00
13-Mar,NIKKOSHI PHILIPPINES CORPORATION,"NIKKOSHI CO.,LTD.",FX5158,93040,JP,49.00,GAITHO EBW TYPE S,"8,085.28",444527.00
14-Mar,HYSONIC PHILIPPINES INC,"RBK EMD CO., LTD",CX901,SEE1803308,KR,332.00,"GLUE AY-5219,ETC","61,908.04",3385701.00
22-Mar,MAXTRONIX INC.,DYMAX ASIA PACIFIC PTE. LTD,FX5158,407947,SG,24.00,GLUES OR ADHESIVES,"5,062.34",278180.00
7-Mar,HENKEL PHILIPPINES INC.,"HENKEL LOCTITE(CHINA)CO.,LTD.",KE621,TAO839451,CN,244.00,HENKEL (TM) STC:  SEALANT (LOCTITE AA 326 /,"9,375.60",518666.00
9-Mar,HENKEL PHILIPPINES INC.,HENKEL LOCTITE (CHINA) CO. LTD,CX907,TAO839452,CN,232.00,HENKEL (TM) STC: ADHESIVE ( LOCTITE 416,"13,061.13",719035.00
14-Mar,HENKEL PHILIPPINES INC.,HENKEL GLOBAL SUPPLY  CHAIN,QR0928,2910,NL,660.00,HENKEL (TM) STC: CHEMICALS (LOCTIRE ECCOBOND,"19,054.03",1046419.00
22-Mar,H.B FULLER (PHILIPPINES) INC.,H.B FULLER (CHINA) ADHESIVES LTD,NH869,12782,CN,2880.00,HOT MELT ADHESIVES NW-1151ZP,"27,835.82",1529072.00
7-Mar,PIVOT-HAWKS MANILA. INC,ELLSWORTH ADHESIVES,CI5841,CHI10099507,US,213.00,HUMISEAL 1B73,"10,331.60",560458.00
6-Mar,INGREDION PHILIPPINES INC.,INGREDION CHINA LIMITED,CX913,96142,CN,3000.00,INGREDDION (TM) STC: MODIFIED STARCH,"22,239.55",1164974.00
7-Mar,INGREDION PHILIPPINES INC.,INGREDION SINGAPORE PTE LTD,SQ0910,51391,SG,5085.00,INGREDION (TM) STC: FOOD STARCH,"33,561.07",1807203.00
6-Mar,INGREDION PHILIPPINES INC.,INGREDION CHINA LIMITED,CX913,96680,CN,5250.00,INGREDION (TM) STC: MODIFIED STARCH,"38,536.78",2014044.00
2-Mar,INGREDION PHILIPPINES INC.,INGREDION CHINA LIMITED,CX935,47620,CN,6000.00,INGREDION (TM) STC: MODIFIED STARCH (THERMTE,"44,396.10",2319309.00
1-Mar,INGREDION PHILIPPINES INC.,INGREDION CHINA LIMITED,CX919,47572,CN,6000.00,INGREDION (TM) STC: MODIFIED STARCH (THERMTE,"44,051.77",2310148.00
14-Mar,HILTI PHILIPPINES INC.,HILTI AKTIENGESELLSCHAFT,EY424,8555,CH,1563.00,INJECTABLE MORTAR,"25,735.11",1411122.00
21-Mar,BARENTZ PHILIPPINES INC.,NOVOZYMES MALAYSIA SDN BHD,MH6070,KUL1803004,MY,360.00,LIPOZYME TL IM (ENZYME),"23,205.91",1251639.00
26-Mar,HONDA PHILIPPINES INC.,THREE BOND SINGAPORE PTE LTD,5J806,SIN1609955,SG,80.00,LIQUID GASKET,"8,383.00",465057.00
12-Mar,TONG HSING ELECTRONICS PHILS. INC.,HENKEL ELECTRONICS SEMICONDUCTOR MA,BR277,A33034,US,42.00,LOCTITE,"25,252.54",1386420.00
26-Mar,INTEGRATED MICRO-ELECTRONICS INC.,HENKEL LOCTITE,OZ701,UYN00008702,CN,119.00,LOCTITE,"19,517.02",1076780.00
26-Mar,INTEGRATED MICRO-ELECTRONICS INC.,HENKEL LOCTITE,OZ701,UYN00008724,CN,129.00,LOCTITE,"17,642.16",999866.00
27-Mar,INTEGRATED MICRO-ELECTRONICS INC.,HENKEL ELECTRONIC MATERIALS,CX919,ULA01223633,US,40.00,LOCTITE,"16,415.94",906693.00
19-Mar,TEMIC AUTOMOTIVE (PHILS.) INC.,HENKEL ELECTRONIC MATERIALS LLC,CX907,NEU61110755,US,175.00,LOCTITE,"15,674.27",863774.00
19-Mar,INTEGRATED MICRO-ELECTRONICS INC.,HENKEL LOCTITE,OZ701,UYN00008676,CN,84.00,LOCTITE,"9,068.40",502490.00
4-Mar,INTEGRATED MICRO-ELECTRONICS INC.,HENKEL LOCTITE CHINA CO. LTD,OZ701,UYN00008643,CN,82.00,LOCTITE,"9,068.40",501862.00
16-Mar,TONG HSING ELECTRONICS PHILS. INC.,HENKEL TECHNOLOGIES KOREA LIMITED,PR467,DSF1803020F,KR,27.00,LOCTITE,"7,894.89",438217.00
19-Mar,INTEGRATED MICRO-ELECTRONICS INC.,HENKEL LOCTITE CO LTD,OZ701,UYN00008680,CN,265.00,LOCTITE,"7,765.63",431138.00
15-Mar,INTEGRATED MICRO-ELECTRONICS INC.,HENKEL LOCTITE CO LTD,OZ701,UYN00008654,CN,38.00,LOCTITE,"5,882.03",327972.00
20-Mar,AMPLEON PHILIPPINES INC,HENKEL ELECTRONIC MATERIALS,PR103,LAX540947,US,152.00,LOCTITE ABLESTIK,"63,869.57",3500296.00
26-Mar,AMPLEON PHILIPPINES INC,HENKEL ELECTRONIC MATERIALS,PR103,LAX541082,US,35.00,LOCTITE ABLESTIK,"19,488.00",1073920.00
15-Mar,AMERTRON INCORPORATED,MATERIAL TECHNOLOGY PTE LTD.,SQ910,SIN10913339,SG,56.00,LOCTITE ABLESTIK 5025E-.004 KNOWN AS ABLEFIL,"32,113.01",1765144.00
5-Mar,AMERTRON INCORPORATED,HENKEL ELECTRONIC MATERIAL LLC,CX907,AOLA01056403,US,54.00,LOCTITE ABLESTIK 526W01 known as: TRABOND 52,"9,376.82",519343.00
14-Mar,VISHAY (PHILS.) INC.,ABLESTIK (SHAGHAI) LTD.,CX935,DIM042104046,CN,275.00,LOCTITE ABLESTIK 84-1LMISR4 KNOWN AS: ABLEBO,"14,973.72",824659.00
9-Mar,VISHAY (PHILS.) INC.,ABLESTIK (SHAGHAI) LTD.,CX913,DIM042103961,CN,275.00,LOCTITE ABLESTIK 84-1LMISR4 KNOWN AS: ABLEBO,"14,973.72",824659.00
8-Mar,AMERTRON INC.,MATERIAL TECHNOLOGY PTE LTD,SQ910,SIN10913303,SG,35.00,LOCTITE ABLESTIK C850-5A (ADHESIVE),"10,450.13",575898.00
2-Mar,B/E AEROSPACE B.V. - (PHIL BRANCH),MAGNOLIA ADVANCED MATERIALS INC,CI5841,CLT24098717,US,232.00,MAGNOLIA 7010B,"13,617.63",750959.00
12-Mar,B/E AEROSPACE B.V. - (PHIL BRANCH),MAGNOLIA ADVANCED MATERIALS INC,CI5879,CLT24099041,US,235.00,MAGNOLIA 7010B,"13,160.33",724450.00
29-Mar,SHIMANO (PHILIPPINES) INC.,INTRA-MOLD HOLDINGS SDN BHD,LD 0457,55794,MY,74.00,MOLD FOR PRODUCTION USE,"5,499.21",307624.00
8-Mar,NESTLE PHILIPPINES INC.,NOVOZYMES A/S,EK334,42818,DK,1255.00,ONDEO PRO A ENZYME / NOVOZYM 26210 ENZYME,"39,578.74",2130112.00
8-Mar,AMERTRON INCORPORATED,SOL EPOXY INC.,PR127,AONY04029266,US,318.00,"OP7000 CL, EPOXY POWDER-PELLETS","16,624.43",914875.00
15-Mar,SMK ELECTRONICS PHILS CORP,LG CHEM LTD,KE621,GPL9341577,KR,336.00,OPTICAL CLEAR ADHESIVE,"12,968.59",688516.00
1-Mar,SMK ELECTRONICS PHILS CORP,LG CHEM LTD,KE621,GPL9341481,KR,227.00,OPTICAL CLEAR ADHESIVE,"9,261.13",512405.00
2-Mar,SMK ELECTRONICS PHILS CORP,SUNNY SEALING,LD 0457,50043,JP,41.00,OPTICAL CLEAR ADHESIVE,"8,361.50",463193.00
