DATE,IMPORTER,EXPORTER,VESSEL,BL,ORIGIN,QUANTITY,DESCRIPTION,AMOUNT $(CIF), L. COST (PhP) 
19-Sep,NUTRI-ASIA INC.,TATE & LYLE NETHERLANDS B.V,UNI FORTUNA V. 808,APLU706174867,NL,19750.00,MODIFIED WAXYMAIZE STARCH,"16,487.90",928707.00
21-Sep,INGREDION PHILIPPINES INC.,NATIONAL STARCH AND CHEMICAL,CALICANTO BRIDGE 264E,ONEYBKKUB1275300,TH,104500.00,NATIONAL FRIGEX NATIONAL 8991 ELASTITEX 1,"84,358.95",4605459.00
28-Sep,TOYOTA TSUSHO PHILS. CORP.,NAKAGAWA SHOKAI CO LTD,NASIA V.177S,FFN8002440,JP,300.00,NTACK NSH-784 (HOTMELT) & ETC,"3,400.00",199910.00
22-Sep,GENKNIT MANUFACTURING CORPORATION,ORGANZ BIOTECH (INDIA) PVT LTD,GANTO BHUM V.350S,TUT1263,IN,1931.00,ORZYME CAT 90L,"3,312.47",183564.00
25-Sep,GLOSCORE PHILIPPINES CONSTRUCTION,INDEX CONSTRUCTION SYSTEM AND PRODU,K STEAM V1840,32289,IT,63711.00,OSMOLASTIC UNOLASTIC NERO,"87,449.06",4994389.00
11-Sep,BOSTIK PHILIPPINES INC.,AKKIM YAP KIMYASALLARI,COSCO SHIPPING PANAMA 013E,65840,TR,9379.00,P625 PU SEALANT 300ML GREY,"39,653.22",2242562.00
24-Sep,PURATOS PHILIPPINES INC.,PURATOS NV,TRITON 0990 012E,OOLU4035846110,BE,2000.00,PASELLI BC,"3,744.39",210006.00
18-Sep,RAQUALIA TRADING INCORPORATED,SOTEC INTERNATIONAL CORP.,IRENES RESPECT 0003S,YHMNL45400218JP,JP,1647.00,PENGUIN SEAL,"4,025.00",230603.00
20-Sep,DUNLOP INTERNATIONAL (PHILIPPINES),THOMAS SWAN & CO LTD,BERNADETTE V 2E,SOOG13795785,GB,500.00,PEPTON 22,"4,590.33",256880.00
18-Sep,SAN MIGUEL BREWERY INC,ENZYBEL INTERNATIONAL S.A,YM WORTH 015E,ANR666827,BE,700.00,PERFORMASE,"45,303.34",2525737.00
27-Sep,PYCOR INC.,J.T. EATON & COMPANY,MSC ROMA V. 830W,SATL1802779,US,215.00,"PEST CATCHES GLUE BOARD, SYNERGETIC REPLACEM","3,967.81",228460.00
22-Sep,TOYOTA TSUSHO PHILS. CORP.,TOYOTSU CHEMIPLAS CORPORATION,SITC DALIAN V.1824S,SITNGMN18159011,JP,4650.00,PLASTIC RESIN (S440),"59,400.00",3387376.00
11-Sep,LIGHTRON ENTERPRISES,SHENZHEN WEIPENG IMP & EXP,MAGNAVIA 18019S,179196,CN,7026.00,POLY PUTTY,"4,295.91",246756.00
3-Sep,GREENFLOOR INNOVATIONS CORPORATION,FLOOR CHEM ASIA CO LTD,GUAYAQUIL BRIDGE 744E,ONEYBKKU92673600,TH,88600.00,POLYURETHANE FLOOR COATING,"91,780.08",4938068.00
10-Sep,MAXION BIOSCIENCE INC.,DANISCO SINGAPORE PTE LTD,GH ZONDA,MCB468441,SG,4000.00,PORZYME 9302(ENZYME FEED PREMIX POWDER),"16,277.42",897937.00
10-Sep,MAXION BIOSCIENCE INC.,DANISCO SINGAPORE PTE LTD,GH ZONDA,MCB468441,SG,1500.00,PORZYME TP 100 HP (FEED ENZYME POWDER),"5,782.77",320606.00
10-Sep,GCK INTERNATIONAL INC,UZIN UTZ CONSTRUCTION MATERIALS (SH,SITC SEMARANG 1818S,SHAMNL8419795V,CN,2400.00,PRIMER UZIN PE360 ADHESIVE UZIN FA330 KE2330,"6,503.89",353660.00
18-Sep,ALTERNATIVES FOOD CORP,SCANFLAVOUR A/S,THALASSA DOXA,TAAL3903654,DK,22000.00,PROTEIN SUBSTANCE (SCANGEL B-100),"18,952.00",1052995.00
18-Sep,ALTERNATIVES FOOD CORP,SCANFLAVOUR A/S,THALASSA DOXA,TAAL3903640,DK,22000.00,PROTEIN SUBSTANCE (SCANGEL B-100),"18,952.00",1052995.00
27-Sep,ALTERNATIVES FOOD CORP,SCANFLAVOUR A/S,COSCO SHIPPING  VIRGO,TAAL3938037,DK,66000.00,"PROTEIN SUBSTANCE (SCANGEL B-100, SCANPREMIU","56,856.00",3156607.00
4-Sep,BOSTIK PHILIPPINES INC.,JIANGSU BOSTIK ADHESIVE CO. LTD,WAN HAI 306 S252,23588,CN,11739.00,PURB MP730 MP830 HERB EPS7380 EPS71 TEP398,"41,970.24",2248919.00
17-Sep,KK CONVERTER PHILS INC.,KUO TAI RESIN INDUSTRIAL CO LTD,WAN HAI 162,0018C29695,TW,36000.00,RAW MATERIALS FOR MANUFACTURING PRESSURE SEN,"15,696.00",898738.00
25-Sep,DPO-PHILIPPINES INC.,BENEO - REMY,NYK EAGLE 011E,N851079827,BE,8250.00,REMYGEL,"17,555.17",990591.00
20-Sep,SKYTREE ENTERPRISES,HANGZHOU EAGLERD TRAFFIC INDUSTRY &,JPO VELA 0KR19S,61051,CN,6000.00,ROAD MARKING COMPOUND,"14,714.59",799791.00
20-Sep,BOUNTY FRESH FOOD INC,ADISSEO ASIA PACIFIC PTE LTD,KOTA JUTA,SEMNL180914001,FR,13200.00,"ROVABIO ADVANCE P, ADVANCE T FLEX AND MAX AD","426,072.42",23691419.00
25-Sep,EDWARD KELLER (PHILS.) INC.,SMS CORPORATION CO LTD,SITC LIAONING V1827N,1MNL18080372,TH,7500.00,"SAUCETEC 637,KREATION TU10,KREATION 1202","8,925.00",485371.00
12-Sep,SPURWAY INTL. MARKETING CORPORATION,SHANGHAI NATURE BUILDING,SITC SEMARANG 1818N,SNL8SHPL0207288,CN,1500.00,SB18 401 2 COMPONENT ADHESIVE,"7,932.13",429465.00
7-Sep,JPACS TRADING,"YIWU XUZHAN IMP. AND EXP. CO.,",EM HYDRA V. 1821,16670,CN,5739.00,SCHOOL GLUE,"6,504.36",350974.00
14-Sep,CROWN MAJESTY CLASSIC CORPORATION,"YIWU XUZHAN IMP AND EXP CO.,",SEASPAN NINGBO V.018S,COAU7057066560,CN,3400.00,SCHOOL GLUE,"4,188.47",227702.00
14-Sep,FALCONARROW MARKETING,"YIWU XUZHAN IMP AND EXP CO.,",CUCKOO HUNTER V.018S,COAU7057068620,CN,4000.00,SCHOOL GLUE,"3,142.19",171061.00
13-Sep,ELLORENZO TRADING,YIWU HEJING IMPORT AND EXPORT,SITC SEMERANG,NBYH18080465,CN,3872.00,SCHOOL GLUE (BRAND:XING DA) 30G 40G 60G 125G,"7,470.41",405280.00
21-Sep,LUCKY KNIGHT TRADING,"YIWU JUZHAN IMP&EXP CO., LTD.",ISAO 1816S,SNL8NBPLA031748,CN,2488.00,"SCHOOL SUPPLIES, GLUE","3,342.40",182991.00
12-Sep,LUCKY KNIGHT TRADING,XIAMEN LEADSUN CORPORATION,MAGNAVIA,93281,CN,1200.00,"SCHOOL SUPPLIES, GLUESTICK","3,223.35",174556.00
12-Sep,3M PHILIPPINES (EXPORT) INC.,3M EMEA GMBH,NYK FALCON,ANR186318752,BE,2736.00,SCOTCH WELD-CONTROLLED,"87,057.96",4905949.00
3-Sep,BOSTIK PHILIPPINES INC.,BOSTIK AUSTRALIA PTY LTD,EVER DEVOTE 133N,MELAS31827627,AU,15120.00,SEAL N FLEX 1 GREY EXP 600ML,"67,986.07",3638150.00
24-Sep,BOSTIK PHILIPPINES INC.,BOSTIK AUSTRALIA PTY LTD,CMA CGM BELLINI 306N,MELAS31830115,AU,15120.00,SEAL N FLEX 1 GREY EXP 600ML,"67,015.57",3641388.00
26-Sep,BOSTIK PHILIPPINES INC.,BOSTIK AUSTRALIA PTY LTD,AL SAFAT 8129,MELAS31832251,AU,33453.00,SEAL N FLEX FIREBAN 1 LIMESTONE ULTRASET SP,"157,415.23",8534693.00
14-Sep,PILIPINAS KYOHRITSU INC.,SUMITOMO WIRING SYSTEMS LTD,IRENES RESPECT V0003S,JPPHTYO03275,JP,395.00,SEALANT,"10,193.54",579598.00
20-Sep,PILIPINAS KYOHRITSU INC.,SUMITOMO WIRING SYSTEMS LTD,NYK SILVIA V0501S,JPPHTYO03280,JP,265.00,SEALANT,"6,831.83",390367.00
13-Sep,SUMI PHILIPPINES WIRING SYSTEMS,SUMITOMO WIRING SYSTEMS LTD,IRENES RESPECT 0003S,ONEYNG8CC2369500,JP,158.00,SEALANT,"5,747.42",325192.00
21-Sep,SUMI PHILIPPINES WIRING SYSTEMS,SUMITOMO WIRING SYSTEMS LTD,NYK SILVIA 0501S,ONEYNG8CC2522300,JP,149.00,SEALANT,"4,879.89",278723.00
3-Sep,SUMI PHILIPPINES WIRING SYSTEMS,SUMITOMO WIRING SYSTEMS LTD,NASIA 176S,ONEYNG8CC2368400,JP,146.00,SEALANT,"4,663.00",263096.00
28-Sep,SUMI PHILIPPINES WIRING SYSTEMS,SUMITOMO WIRING SYSTEMS LTD,NASIA 177S,ONEYNG8CC2524500,JP,146.00,SEALANT,"4,337.68",249627.00
28-Sep,SUMI PHILIPPINES WIRING SYSTEMS,SUMITOMO WIRING SYSTEMS LTD,NASIA 177S,ONEYNG8CC2526700,JP,120.00,SEALANT,"3,687.02",212446.00
13-Sep,SRGM TRADING,XIAMEN LEADSUN CORPORATION,NAVIOS AMARANTH V 002S,HDMUXGPH3814089,CN,1600.00,SEALANT,"3,045.61",176424.00
25-Sep,MASTERTECH INTERGROUPPE INC.,EFTEC THAILAND CO LTD,SITC LIAONING 1829N,LCHHSE18090042,TH,4500.00,"SEALTOP M120S, NT GUARD COAT MS200","7,559.45",416220.00
24-Sep,FIVEBEAST TRADING,MCSIGN COATING TECHNOLOGY INC,NEFELI V 1801,KEEMAN189002,TW,14050.00,SELF ADHESIVE PAPER,"10,677.50",618101.00
7-Sep,SIKA PHILIPPINES INC.,"SIKA LTD.,",NASIA V.176S,TYO802644090,JP,19537.00,SIKAFLEX-400 FIRE GREY,"85,480.30",4578406.00
3-Sep,TITAN WORLDWIDE TRADING CORP.,YIWU BIYANG IMPORT AND EXPORT,ISAO 1815S,SITGNBMN208723,CN,277.00,"SILICON GASKET, HEADLIGHT RESTORATION, WINDS","3,013.00",161550.00
21-Sep,STT PHILIPPINES INC,STT INC.,NYK SILVIA 0501S,YOKAEB41231,JP,261.00,SILICON SEAL AGENT,"7,008.02",394182.00
21-Sep,DONGGWANG CLARK CORPORATION,"D&C TOOL CO., LTD.",GREEN ACE 0147S,024G88002500,KR,1050.00,SILICON SEALANT,"6,219.45",353756.00
13-Sep,YAZAKI-TORRES MANUFACTURING INC.,YAZAKI  CORPORATION,IRENES RESPECT 0003S,ONEYSM8AA3816600,JP,1502.00,"SILICON SEALANT, ADHESIVE, CORETEX ETC.","30,448.14",1729550.00
4-Sep,YAZAKI-TORRES MANUFACTURING INC.,YAZAKI  CORPORATION,NASIA 176S,ONEYSM8AA3814400,JP,1332.00,"SILICON SEALANT, ADHESIVE, E-TEC, ETC.","29,732.82",1671856.00
21-Sep,HI-TRONIC IMPORT MARKETING,INTERNATIONAL CARBIDE TECHNOLO,SINGAPORE V 039S,KEMA1809012,TW,935.00,SILICONE FIRE BARRIER SEALANT,"5,252.06",300553.00
27-Sep,ACBEL POLYTECH PHILIPPINES INC.,"SOONEST EXPRESS(H.K)CO.,LTD",ANASSA 18003S,HKGMNL189087A,HK,6400.00,SILICONE RUBBER,"31,734.31",1807624.00
11-Sep,ACBEL POLYTECH PHILIPPINES INC.,"SOONEST EXPRESS(H.K)CO.,LTD",ANASSA 18002S,HKGMNL189002A,HK,271.00,SILICONE RUBBER,"12,717.41",717902.00
17-Sep,PIONEER ADHESIVES INC.,MOMENTIVE PERFORMANCE MATERIAL,ASRAFAELA V. S004,0358X42183,TH,44086.00,SILICONE SEALANTS BULK ACETOXY (PUTTY),"246,660.09",13338429.00
6-Sep,TFE SALES MKTG CORP.,MOMENTIVE PERFORMANCE,TIAN XIANG JI 685 E,COAU7051530000,CN,5476.00,SILICONE SEALANTS SCS2020N PRECASTWH SAUSP,"30,196.80",1629595.00
26-Sep,BOSTIK PHILIPPINES INC.,BOSTIK AUSTRALIA PTY LTD,AL SAFAT 8129,MELAS31832251,AU,1184.00,SOLUFIX 14T,"4,889.40",286718.00
14-Sep,FRABELLE CORPORATION,"QINGDAO CPI INTERNATIONAL CO.,",NAVIOS AMARANTH VOKR15SINC/,AAGA013729,CN,22000.00,SOY PROTEIN ISOLATED PUREPRO 90E,"52,360.00",2847536.00
21-Sep,FRABELLE CORPORATION,"QINGDAO CPI INTERNATIONAL CO.,",JPO VELA V0KR109S1NC,AAGA013762,CN,22000.00,SOY PROTEIN ISOLATED PUREPRO 90E,"52,360.00",2856879.00
7-Sep,CARGILL TEXTURIZING SOLUTIONS,CARGILL INCORPORATED,HANSA ALTENBURG V. 003S,EGLV415810289711,US,31752.00,STABITEX INSTANT 12624 MOD STARCH,"45,722.08",2540023.00
24-Sep,UNILAB INC,COLORCON ASIA PACIFIC PTE LTD,XIN QIN HUANG DAO V046E,EMLTSIN00007672,SG,3200.00,STARCH 1500 PARTIALLY PREGELATINIZED MAIZE S,"11,975.60",679041.00
14-Sep,W & A IMPORT & EXPORT TRADING,XIAMEN XINYUANCHANG IMP.& EXP. CO.L,HE SHENG 1831S,MCLPWET021724,CN,2527.00,STC GLUE,"3,077.43",168024.00
13-Sep,NUEVOCHEM SPECIALTIES INC,RA CHEMICAL SPECIALTY SDN BHD,CMA CGM VERDI,QSSEMNL180822112,MY,600.00,STC RA WS6002 WATERBASED GLUE ADHESIVES FOR,"7,562.23",428858.00
26-Sep,S.D. TRADING CORPORATION,SUNSTAR CHEMICAL (THAILAND),HORAI BRIDGE,MNL04910918,TH,24050.00,SUNSTAR BRAND SEALING COMPOUND,"17,465.28",1010347.00
19-Sep,S.D. TRADING CORPORATION,SUNSTAR CHEMICAL (THAILAND),GUAYAQUIL BRIDGE,SITGLCMN139699,TH,22993.00,SUNSTAR BRAND SEALING COMPOUND,"16,647.32",960788.00
3-Sep,S.D. TRADING CORPORATION,SUNSTAR CHEMICAL (THAILAND),CALICANTO BRIDGE,SITGLCMN137810,TH,22500.00,SUNSTAR BRAND SEALING COMPOUND,"16,226.64",927309.00
19-Sep,S.D. TRADING CORPORATION,SUNSTAR CHEMICAL (THAILAND),GUAYAQUIL BRIDGE,ONEYBKKUA7066600,TH,8140.00,SUNSTAR BRAND SEALING COMPOUND,"14,824.20",851489.00
27-Sep,BRENNTAG INGREDIENTS INC.,ROQUETTE FRERES,NYK IBIS V 012E,HLCUDKK180707527,FR,15000.00,TACKIDEX I 231,"30,269.79",1706849.00
18-Sep,CALABRIA COMPANY LIMITED,TST  SA TRANSOCEAN SYSTEM TRANSPORT,ACX CRYSTAL 183N,532386,IT,1622.00,TARTARICO / CASEINATO,"11,199.07",624841.00
13-Sep,HENKEL PHILIPPINES INC.,BENORE LOGISTICS FOR HENKEL,CMA CGM ELBE 268W,HOU021131,US,903.00,TECHNOMELT DM 519A BLUE BX-CP 1KG,"7,587.95",436142.00
19-Sep,HENKEL PHILIPPINES INC.,HENKEL GLOBAL SUPPLY CHAIN BV,MILAN MAERSK 831E,BRE180808120753,NL,3136.00,TECHNOMELT EM 362 14KG,"10,093.22",578872.00
25-Sep,MULTIPRINT SCREENPRINTING SUPPLY,TECHNICAL MARKETING LTD,OOCL GENOA V26,GPL11154,US,1880.00,TEKMAR TB-WATER BASED SCREEN PRINTING ADHESI,"3,375.73",197874.00
11-Sep,HENKEL PHILIPPINES INC.,HENKEL GLOBAL SUPPLY CHAIN BV,NYK HAWK 007E,HLCUGOA180746543,NL,4224.00,TETRA PACK CAPFIX 500,"16,943.62",964615.00
24-Sep,HENKEL PHILIPPINES INC.,HENKEL GLOBAL SUPPLY CHAIN BV,MANCHESTER BRIDGE 017E,MILXO8030529,NL,768.00,TETRA PAK CAPFIX 100,"4,098.20",238871.00
27-Sep,HENKEL PHILIPPINES INC.,HENKEL GLOBAL SUPPLY CHAIN B.V,NY SWAN 005E,MILXO8051429,NL,1152.00,TETRA PAK CAPFIX 500,"4,682.11",272330.00
18-Sep,HENKEL PHILIPPINES INC.,HENKEL (THAILAND) LTD.,GUAYAQUIL BRIDGE 745E,MNL180900740054,TH,1817.00,TETRA PAK STRAWFIX 80 TH 25KG,"4,942.12",271966.00
3-Sep,INGREDION PHILIPPINES INC.,INGREDION INC. 5 WESTBROOK,YM UTILITY 057W,HLCUBSC1807ATJI9,US,18371.00,THERMTEX S (TRUETRACE IP),"20,596.64",1150397.00
20-Sep,INLAND WAREHOUSING & LOGISTICS DIV.,"THREEBOND CO., LTD",NYK SILVIA V.0501S,MEI1183060,JP,3190.00,THREEBOND BRAND PRODUCTS(TB2236C/TB22,"63,493.32",3604654.00
21-Sep,KINTETSU LOGISTICS (PHILS) INC.,MOMENTIVE PERFORMANCE MATERIAL,NYK SILVIA 0501S,HTEX18090113,JP,432.00,TSE3062 A+B SILICONE PRODUCT,"19,383.72",1141062.00
13-Sep,WIN FORMULA INC,CONNWAY CO. LTD,HAYLING ISLAND 0845-009W,KELMNL1808088,TW,1247.00,TWILLS,"8,127.55",459014.00
21-Sep,EC STRUCTURAL COMPOSITES INC,Fyfe Asia PTE ltd,XIN QIN HUANG DAO V.046E,A168A08328,SG,5357.00,TYFO S EPOXY,"29,939.57",1712774.00
27-Sep,ORGALINE INNOVATIVE PRODUCTS INC.,KLEBCHEMIE,MAJD 812A,96247,DE,16464.00,VARIOUS GLUE,"44,651.21",2550433.00
24-Sep,COMMODITY QUEST INC,VEOS N.V,PL GERMANY 065E,HDMUAWML0908923,BE,5000.00,VEPRO GEL 85 PP (PORK PROTEIN),"15,042.08",826155.00
24-Sep,COMMODITY QUEST INC,VEOS N.V,PL GERMANY 065E,HDMUAWML0908923,BE,5000.00,VEPRO GEL 95 PCP-I (PORCINE COLLAGEN POWDER),"27,349.24",1500220.00
19-Sep,UNIVERSAL ROBINA CORPORATION,KERRY INGREDIENTS & FLAVOURS,ACX CYRSTAL V.0183N,RTMA13756,IE,2700.00,VERSA-WHIP 800 (IPS),"70,592.04",3857714.00
24-Sep,SUPERL PHILIPPINES INC,SUPERL HOLDINGS LTD,ANASSA V. 18003S,ELCKHKG18090045,HK,1421.00,WATER BASED ADHESIVE,"7,382.04",421193.00
4-Sep,NAN PAO RESINS CHEMICAL PHILIPPINES,NAN PAO RESINS CHEMICAL CO LTD,WAN HAI 162 S320,0018C33934,TW,8000.00,WATER BASED ADHESIVE T PR5007H,"9,080.00",512246.00
10-Sep,KENT INTERNATIONAL TRADING CO INC,BONDING TECHNOLOGY RESOURCES SDN BH,FELIXSTOWE BRIDGE 063E,MNL18080580101,MY,3900.00,WATERBASED INDUSTRIAL ADHESIVE BR7012,"22,626.00",1215828.00
19-Sep,DOWELL CONTAINER AND PACKAGING,CHUEN HUAH CHEMICAL CO. LTD.,HYUNDAI GLORY,KAOMNNT11363Y01,TW,8480.00,"WATERPROOFING AGENT, STARCH CROSSLINKING AGE","12,228.94",713787.00
20-Sep,BELDAN MARKETING,DEMECH CHEMICAL PRODUCTS PVT,ACX CRYSTAL V. 183N,GLPUNMNN6809,IN,846.00,"WEAR RESISTANT PUTTY, BRUSHABLE CERAMIC","6,083.12",346195.00
3-Sep,SAINT GOBAIN PHILIPPINES CO LTD INC,SAINT-GOBAIN WEBER CO LTD,HORAI BRIDGE V.098E,A1808310370,TH,2000.00,"WEBER DRY TEX CEMENT POWDER BBC, WEBER DRY T","6,051.66",330151.00
21-Sep,AMPERE RESOURCES CORPORATION,SPECIFIED TECHNOLOGIES INC.,MEISHAN BRIDGE 001,S00371580,US,3205.00,WHITE LC ENDOTHERMIC FIRESTOP SEALANT,"25,412.23",1446908.00
12-Sep,J & J INTER CONTINENTAL ENTERPRISES,GUANGDONG VTR BIO-TECH CO. LTD,QIAO YANG 19 HAO 83411WFS,78776,CN,3000.00,YIDUOZYME GRANULAR (ANIMAL FEED ADDITIVES),"22,532.08",1213118.00
17-Sep,CHAIN GLASS ENTERPRISES INC.,DOW CHEMICAL SILICONES KOREA (JCN),OZ703,SEL0120944,KR,3546.00,DOWSIL 795 STRUCTURAL GLAZING SEALANT ETC.,"34,899.25",1987022.00
11-Sep,WALL VISION CORPORATION,MOMENTIVE PERFORMANCE MATERIAL,NH869,YLC03251485,TH,408.00,1 PKG STC SILICONE SEALANT SSG4400(B),"10,705.39",609210.00
6-Sep,ASTEC POWER PHILIPPINES INC,HENKEL SINGAPORE PTE LTD,PR508,SIN1645361,SG,60.00,10.00 NE ADHESIVE: LOCTITE,"3,366.30",187814.00
15-Sep,STMICROELECTRONICS INC.,HENKEL KOREA LIMITED,KE621,AMO295825,KR,54.00,"100 EA LOCTITE ABLESTIK 2035SC, 2660 PC ETC","9,796.57",561408.00
22-Sep,STMICROELECTRONICS INC.,HENKEL KOREA LIMITED,KE621,AMO295910,KR,30.00,100.00 EA LOCTITE ABLESTIK 2035SC,"5,009.82",290746.00
7-Sep,AMKOR TECHNOLOGY PHILIPPINES INC.,ABLESTIK SHANGHAI LTD.,CX939-SHA,KSP8801150,CN,60.00,1000.00 CCM EPOXY RESIN PASTE,"3,574.00",214731.00
26-Sep,ABB INC,THOMAS BETTS,KE621,AT2A18021555,US,484.00,1000.00 PC PAINTERS FILLING,"4,485.71",260688.00
1-Sep,SIA ENGINEERING PHILS CORP.,PPG INDUSTRIES AUSTRALIA PTY LTD,PR208,MEL20079487,AU,77.00,11.00 PC PRIMER,"3,529.99",203601.00
3-Sep,STMICROELECTRONICS INC.,HENKEL MALAYSIA SDN.BHD,SQ916,SHA82834109,MY,60.00,1400.00 NE LOCTITE ABLESTIK ABP 8420,"5,888.30",336128.00
4-Sep,AMKOR TECHNOLOGY PHILIPPINES INC.,DOW CORNING TORAY CO LTD,PR431-TYO,ILC15095474,JP,46.00,150.00 EA ADHESIVES,"29,775.50",1676626.00
11-Sep,AMKOR TECHNOLOGY PHILIPPINES INC.,DOW CORNING TORAY CO LTD,PR431-TYO,ILC15095990,JP,46.00,150.00 EA ADHESIVES,"29,774.81",1681845.00
8-Sep,STMICROELECTRONICS INC.,HENKEL KOREA LIMITED,KE621,AMO295725,KR,96.00,"1900.00 GM LOCTITE ABLESTIK QM1519, 9840 ETC","29,937.01",1686871.00
1-Sep,STMICROELECTRONICS INC.,HENKEL KOREA LIMITED,KE621,AMO295709,KR,87.00,"1900.00 NE LOCTITE ABLESTIK QMI1519, 12300 G","36,544.74",2052030.00
12-Sep,AMKOR TECHNOLOGY PHILIPPINES INC.,HENKEL TECHNOLOGIES (KOREA) LTD.,KE621-ICN,AMO295766,KR,140.00,2000.00 EA LOCTITE ABLESTIK,"31,520.00",1850917.00
29-Sep,STMICROELECTRONICS INC.,HENKEL KOREA LIMITED,KE621,AMO295955,KR,100.00,20090.00 GM LOCTITE ABLESTIK QMI9507-2A1,"54,764.39",3133690.00
19-Sep,AMKOR TECHNOLOGY PHILIPPINES INC.,"EVERTECH ENTERPRISE CO., LTD",KE621-ICN,SINA1809138,KR,185.00,300.00 EA TRUBOND,"11,338.80",648833.00
4-Sep,PSI TECHNOLOGIES INC.,STARCKE GMBH & CO,EY424,FRA61809012,DE,197.00,"3000.00 PC DISCS, SELF ADHESIVE","11,356.86",643148.00
5-Sep,ELEMATEC PHILIPPINES INC,ELEMATEC CORPORATION,JL741,NEC65916911,JP,149.00,3M EW2045 ADHESIVE,"22,614.81",1274932.00
19-Sep,ELEMATEC PHILIPPINES INC,ELEMATEC CORPORATION,JL741,NEC66246401,JP,149.00,3M EW2045 ADHESIVE,"22,614.81",1288294.00
7-Sep,STMICROELECTRONICS INC.,HENKEL MALAYSIA SDN.BHD,SQ916,SHA82834124,MY,180.00,4200.00 NE LOCTITE ABLESTIK ABP 8420,"17,664.89",1000378.00
11-Sep,ACBEL POLYTECH PHILIPPINES INC.,GREAT GUM ENTERPRISE CO. LTD,5J311,UTP12918942,TW,77.00,47.00 NE ADHESIVE,"16,283.13",922621.00
30-Sep,AMKOR TECHNOLOGY PHILIPPINES INC.,ABLESTIK (SHANGHAI) LTD,CX901-SHA,KSP8801191,CN,188.00,5000.00 NE EPOXY RESIN PASTE,"23,426.00",1397525.00
20-Sep,STMICROELECTRONICS INC.,HENKEL US OPERATIONS CORPORATION,CX907,67980,US,37.00,6.00 EA LOCTITE ABLESTIK C115,"14,579.89",831894.00
11-Sep,STMICROELECTRONICS INC.,HENKEL ELECTRONIC MATERIALS LLC,BR271,62995,US,37.00,6.00 PE LOCTITE ABLESTIK C115,"13,963.87",788488.00
27-Sep,AMKOR TECHNOLOGY PHILIPPINES INC.,ABLESTIK SHANGHAI LTD.,CX935-SHA,KSP8801185,CN,144.00,6000.00 NE EPOXY RESIN PASTE,"32,556.00",1939734.00
14-Sep,AMKOR TECHNOLOGY PHILIPPINES INC.,HENKEL ELECTRONIC MATERIAL LLC,BR271-LAX,65014,US,44.00,700.00 CCM LOCTILE ABLESTIK,"3,372.60",196844.00
5-Sep,MAXTRONIX LAGUNA INC,DYMAX ASIA PACIFIC PTE. LTD,FX5158,65810,US,72.00,730 BT ADHESIVES/GLUE,"37,378.59",2103134.00
9-Sep,AMKOR TECHNOLOGY PHILIPPINES INC.,ABLESTIK (SHANGHAI) LTD,CX907-SHA,KSP8801155,CN,288.00,8800.00 NE EPOXY RESIN PASTE,"46,559.20",2731036.00
3-Sep,CIRTEK ELECTRONICS CORPORATION,CIRTEK SEMICONDUCTOR INC.,CX939,JSI05046004,US,62.00,ABLESTIK EPOXY,"42,247.55",2379085.00
13-Sep,ELEMATEC PHILIPPINES INC,ELEMATEC (SHANGHAI)TRADING CO LTD,CX939,NNRSHA560375,CN,73.00,AC620F ADHESIVE,"52,813.21",3000169.00
6-Sep,ELEMATEC PHILIPPINES INC,ELEMATEC (SHANGHAI)TRADING CO LTD,CX939,NNRSHA560370,CN,24.00,AC620F ADHESIVE,"16,770.56",950051.00
25-Sep,KINTETSU LOGISTICS (PHILS) INC.,MOMENTIVE PERFORMANCE MATERIALS,CX935,NL11116376,DE,23.00,ADDISIL 8101 SILICONE N R,"4,680.48",272015.00
21-Sep,ELEMATEC PHILIPPINES INC,ELEMATEC CORPORATION,PR431,15270,JP,916.00,ADHESIVE,"44,345.95",2528479.00
7-Sep,SANYO DENKI PHILIPPINES INC.,"NABELIN CO.,LTD.",FX5158,86201,JP,308.00,ADHESIVE,"37,764.64",2131460.00
17-Sep,NANOS TECH ELECTRONICS CORP.,SINYOUNG TRADING CORP,KE623,PNX118647,KR,9.00,ADHESIVE,"15,659.92",895094.00
28-Sep,DYSON ELECTRONICS PTE LTD PH BRANCH,MGY TECHNOLOGY CO LTD,LD 0457,18452,JP,41.00,ADHESIVE,"11,210.99",646279.00
14-Sep,DYSON ELECTRONICS PTE LTD PH BRANCH,MGY TECHNOLOGY CO LTD,LD 0457,63145,TW,41.00,ADHESIVE,"11,108.79",635795.00
24-Sep,MITSUMI PHILIPPINES INC.,HERAEUS ZHAOYUAN CHANGSHU ELECTRONI,LD 0457,13071,CN,117.00,ADHESIVE,"10,723.74",615974.00
27-Sep,ASIAN TRANSMISSION CORPORATION,THREE BOND SINGAPORE PTE LTD,SQ910,NES60378555,JP,155.00,ADHESIVE,"6,236.20",360496.00
3-Sep,YAMAHA MOTOR PHILIPPINES INC,SUNWARD INTERNATIONAL INC,CI5679,YJP23609003,JP,185.00,ADHESIVE,"5,188.37",296865.00
5-Sep,ELEMATEC PHILIPPINES INC,"THAI DAIZO NICHIMOLY CO., LTD.",TG620,TST01065778,TH,231.00,ADHESIVE,"4,460.40",255778.00
5-Sep,ELEMATEC PHILIPPINES INC,"THAI DAIZO NICHIMOLY CO., LTD.",TG620,TST01065779,TH,228.00,ADHESIVE,"4,454.40",255442.00
