DATE,IMPORTER,EXPORTER,VESSEL,BL,ORIGIN,QUANTITY,DESCRIPTION,AMOUNT $(CIF), L. COST (PhP) 
20-Jul,PAREXGROUP INC.,EMFI SAS,HERMA P 101E,AME65ME885829,NL,33523.00,ADHESIVES (LANKO GREY & WHITE),"108,053.14",6095050.00
31-Jul,NAN PAO RESINS CHEMICAL PHILIPPINES,EASTLION ENTERPRISES LTD,AS SICILIA V 18011S,PTMNN1807026,CN,19950.00,ADHESIVES 317NT,"51,806.16",2791707.00
2-Jul,NAN PAO RESINS CHEMICAL PHILIPPINES,EASTLION ENTERPRISES LTD,AS SICILIA V 18009S,PTMNS1806022,CN,12000.00,ADHESIVES 71KN,"20,501.73",1100428.00
25-Jul,NAN PAO RESINS CHEMICAL PHILIPPINES,EASTLION ENTERPRISES LTD,VNL RUBY 18008S,PTMNN1807021,CN,6000.00,ADHESIVES A362,"17,367.76",933356.00
25-Jul,NAN PAO RESINS CHEMICAL PHILIPPINES,EASTLION ENTERPRISES LTD,VNL RUBY 18008S,PTMNN1807021,CN,8000.00,ADHESIVES A700W,"29,637.52",1591518.00
2-Jul,NAN PAO RESINS CHEMICAL PHILIPPINES,EASTLION ENTERPRISES LTD,AS SICILIA V 18009S,PTMNS1806022,CN,4000.00,ADHESIVES A700W,"14,957.24",803060.00
17-Jul,NAN PAO RESINS CHEMICAL PHILIPPINES,EASTLION ENTERPRISES LTD,AS SICILIA V 18010S,PTMNN1807015,CN,2000.00,ADHESIVES A700W,"7,518.20",404853.00
17-Jul,NAN PAO RESINS CHEMICAL PHILIPPINES,EASTLION ENTERPRISES LTD,AS SICILIA V 18010S,PTMNN1807015,CN,4500.00,ADHESIVES NP 71KN,"7,728.83",416192.00
10-Jul,NAN PAO RESINS CHEMICAL PHILIPPINES,EASTLION ENTERPRISES LTD,VNL RUBY 18007S,PTMNN1807010,CN,22950.00,ADHESIVES P049,"45,508.08",2572624.00
30-Jul,NAN PAO RESINS CHEMICAL PHILIPPINES,EASTLION ENTERPRISES LTD,AS SICILIA 18011S,PTMNN1807027,CN,19650.00,ADHESIVES P049,"38,970.61",2203760.00
25-Jul,NAN PAO RESINS CHEMICAL PHILIPPINES,EASTLION ENTERPRISES LTD,VNL RUBY 18008S,PTMNN1807021,CN,1800.00,ADHESIVES P522,"5,054.80",272877.00
2-Jul,NAN PAO RESINS CHEMICAL PHILIPPINES,EASTLION ENTERPRISES LTD,AS SICILIA V 18009S,PTMNS1806022,CN,1500.00,ADHESIVES UE 8SF,"7,929.91",426336.00
4-Jul,H.B FULLER (PHILIPPINES) INC.,H. B. FULLER (CHINA) ADHESIVES LTD.,ASIA IPSA S073,18147,CN,4800.00,ADVANTRA PHC 9255 (HOT MELT ADHESIVES),"17,376.81",981552.00
13-Jul,H.B FULLER (PHILIPPINES) INC.,H. B. FULLER (CHINA) ADHESIVES LTD.,MS EAGLE 1817,MCB350651,CN,14580.00,ADVANTRA PHC 9256 (HOT MELT ADHESIVES),"52,127.57",2799878.00
18-Jul,H.B FULLER (PHILIPPINES) INC.,H. B. FULLER (CHINA) ADHESIVES LTD.,ASIA IPSA S074,19412,CN,1160.00,ADVANTRA PHC 9256 (HOT MELT ADHESIVES),"17,389.67",935367.00
4-Jul,H.B FULLER (PHILIPPINES) INC.,H. B. FULLER (CHINA) ADHESIVES LTD.,ASIA IPSA S073,18147,CN,3200.00,ADVANTRA PHC 9256 (HOT MELT ADHESIVES),"11,558.99",623431.00
26-Jul,ALLTECH BIOTECHNOLOGY CORP,ALLTECH BIOTECHNOLOGY CORP LTD,GUAYAQUIL BRIDGE 742E,SITGLCMN134113,TH,7500.00,ALLZYME SSF E,"61,229.45",3385061.00
26-Jul,SAN MIGUEL MILLS INC,MUEHLENCHEMIE GMBH & CO. KG,SEASPAN ZAMBEZI,MNL216598,DE,800.00,ALPHAMALT GLOXY 12082 F,"22,662.55",1254276.00
17-Jul,PHILIPPINE FOREMOST MILLING,MUEHLENCHEMIE GMBH & CO. KG,HERMA P V# 101E,HDMUHBML1285822,DE,2250.00,"ALPHAMALT HCTE,ALPHAMALT ROX,ALPHAMALT VC 50","18,521.07",1027404.00
9-Jul,SAN MIGUEL BREWERY INC.,GENENCOR INTERNATIONAL B.V,TRITON 0980-011E,OOLU2102471840,NL,7168.00,"AMYLEX 4T, LAMINEX BG2","31,058.81",1721955.00
13-Jul,YAZAKI-TORRES MANUFACTURING INC.,YAZAKI  CORPORATION,IWASHIRO 259S,ONEYSM8AA2498400,JP,1172.00,"ARON ALPHA, SILICON SEALANT, E-TEC, ETC","24,818.07",1397719.00
31-Jul,MAXION BIOSCIENCE INC.,DANISCO SINGAPORE PTE LTD,MAJD,MCB353443,SG,700.00,AXTRA PHY 10000 TPT FEED PREMIX POWDER,"10,708.60",592705.00
16-Jul,FOOD INDUSTRIES INC.,INGREDION INC.,NORTHERN MAGNUM V.821S,39956,US,18387.00,BAKA-SNAK MODIFIED STARCH,"34,652.02",1926174.00
24-Jul,INGREDION PHILIPPINES INC.,INGREDION INC 5 WESTBROOK,SANTA BARABARA 823S,63680,US,18371.00,"BATTER BIND S (TRUETRACE,IP)","15,129.14",851147.00
13-Jul,STT PHILIPPINES INC,"ELKEM SILICONES SHANGHAI CO.,",SITC DAVAO 1816S,SITGSHMNL02214,CN,12000.00,"BLUESIL TCS 7525AR, BLUESIL TCS 7525 B","120,960.00",6808999.00
