DATE,IMPORTER,EXPORTER,VESSEL,BL,ORIGIN,QUANTITY,DESCRIPTION,AMOUNT $(CIF), L. COST (PhP) 
2-Oct,TI (PHILIPPINES) INC.,"WON KANG TECHINCS CO., LTD",5J187,220716,KR,142.00,CARRIER W/ CERAMIC BARDCODE,"6,370.00",384545.00
25-Oct,ELEMATEC PHILIPPINES INC,ELEMATEC CORPORATION,SQ912,NEC67261342,JP,846.00,"CEMEDINE SX720W, ETC","70,549.22",4001649.00
9-Oct,BRENNTAG INGREDIENTS INC.,ROQUETTE ITALIA SPA,WY843,TRNA18007557,IT,3000.00,CLEARAM CH 40 20,"15,972.78",899933.00
10-Oct,YAMAZEN MACHINERY & TOOLS PHILS.,YAMAZEN CORPORATION,PR407,NNR80286099,JP,21.00,CONDUCTIVE ADHESIVE,"7,093.41",410361.00
11-Oct,NIDEC PHILIPPINES CORPORATION,"KAKEN TECH CO., LTD",NH819,274432,JP,18.00,CONDUCTIVE ADHESIVE,"5,270.40",317910.00
28-Oct,CONTINENTAL TEMIC ELECTRONICS PHILS,BONDLINE ELECTRONIC ADHESIVES INC,BR271,NEU50466662,US,28.00,CONDUCTIVE ADHESIVE,"5,268.48",304177.00
4-Oct,NISSHO PRECISION PHILIPPINES INCOR,NISSHO CORPORATION,5J5055,NEC66639952,JP,15.00,DECORATION FILM,"7,128.58",412367.00
24-Oct,NISSHO PRECISION PHILIPPINES INCOR,NISSHO CORPORATION,FX5158,890502,JP,17.00,DECORATION FILM ETC.,"5,362.94",310503.00
18-Oct,TDK PHILIPPINES CORPORATION,DELO INDUSTRIE KLEBSTOFFE GMBH & CO,EY438,NED63702542,DE,54.00,DELO DUALBOND AD4950,"9,408.00",537284.00
18-Oct,ON SEMICONDUCTOR PHILIPPINES INC.,SUMITOMO BAKELITE SINGAPORE,PR502,DIM023257995,SG,159.00,DIE ATTACH PASTE,"56,537.80",3218439.00
11-Oct,ON SEMICONDUCTOR PHILIPPINES INC.,SUMITOMO BAKELITE SINGAPORE,PR502,DIM023257568,SG,160.00,DIE ATTACHED PASTE,"58,692.40",3348377.00
5-Oct,ON SEMICONDUCTOR PHILIPPINES INC.,SUMITOMO BAKELITE SINGAPORE,PR502,DIM023257282,SG,103.00,DIE ATTACHED PASTE,"33,912.60",1940395.00
31-Oct,ALLEGRO MICROSYSTEMS PHILIPPINES,SUMITOMO BAKELITE SINGAPORE PTE LTD,PR502,USI03308454,SG,54.00,DIE ATTACHED PASTE,"18,161.72",1035319.00
25-Oct,ON SEMICONDUCTOR PHILIPPINES INC.,SUMITOMO BAKELITE SINGAPORE,PR502,DIM023259198,SG,48.00,DIE ATTACHED PASTE,"8,150.00",467364.00
30-Oct,ON SEMICONDUCTOR PHILIPPINES INC.,SUMITOMO BAKELITE SINGAPORE,PR502,DIM023259348,SG,48.00,DIE ATTACHED PASTE,"8,150.00",467364.00
25-Oct,AUTOMATED TECHNOLOGY (PHIL) INC.,SUMITOMO BAKELITE CO GLOBAL AIRFR,FX5158,244704,SG,46.00,DIE BONDING PASTE,"10,505.71",589703.00
13-Oct,TI (PHILIPPINES) INC.,DOW CORNING TORAY CO LTD,NH819,603393,JP,100.00,DOW CORNING DA-6534 ADHESIVE,"66,660.00",3958231.00
16-Oct,AMERTRON INCORPORATED,KYOEI DENKI (S) PTE LTD.,SQ910,SIN10913703,SG,211.00,DOW CORNING JCR-6101 UP & DOW CORNING JCR-61,"19,617.75",1124715.00
25-Oct,TI (PHILIPPINES) INC.,DOW CORNING TORAY CO LTD,NH819,604874,JP,441.00,DOW CORNING SE 4450 THERMALLY CONDUCTIVE,"49,632.00",2932706.00
19-Oct,WYNTRON INC.,DYMAX ASIA PACIFIC PTE LTD,3K761,SINAE1812044,SG,252.00,DYMAX UV ADHESIVE,"12,240.00",701464.00
2-Oct,WYNTRON INC.,DYMAX ASIA PACIFIC PTE LTD,3K761,SINAE1811484,SG,250.00,DYMAX UV ADHESIVE,"12,240.00",705042.00
9-Oct,AMERTRON INCORPORATED,UNITED RESIN CORPORATION,CI0703,AOCH05724968,US,140.00,EL CAST SS W/203 KIT,"11,393.48",656622.00
14-Oct,ELEMATEC PHILIPPINES INC,"SUZHOU MANGALA ELECTRONICS CO., LTD",OZ701,YLC03313634,CN,272.00,EP702 ADHESIVE,"132,251.30",7536969.00
12-Oct,ELEMATEC PHILIPPINES INC,"SUZHOU MANGALA ELECTRONICS CO., LTD",OZ701,YLC03309014,CN,196.00,EP702 ADHESIVE,"95,961.92",5470579.00
30-Oct,EATON INDUSTRIES PHILIPPINES LLC P,EPOXYSET INC,JL741,NEU24505014,US,529.00,EPOXY,"46,989.77",2664341.00
23-Oct,TDK PHILIPPINES CORPORATION,"TOA ELECTRIC IND. CO., LTD.",PR431/079-46574710,KKS11123221,JP,109.00,EPOXY RESIN,"5,791.79",335259.00
25-Oct,CHIYODA PHILIPPINES MANUFACTURING,CHIYODA MANUFACTURING CORP,NH819,NEC67062984,JP,183.00,FILLER MOS10L P,"5,259.55",303673.00
11-Oct,CHIYODA PHILIPPINES MANUFACTURING,CHIYODA MANUFACTURING CORP,DL181,NEC66527775,JP,183.00,FILTER MOS10L,"5,235.89",303956.00
9-Oct,N.T. PHILIPPINES INC.,TAIFLEX SCIENTIFIC CO. LTD.,CI703,4223,TW,130.00,FLEXBOND COVERLAY,"7,446.22",430482.00
31-Oct,MAXTRONIX LAGUNA INC,DYMAX ASIA PACIFIC PTE. LTD,FX5158,168418,US,32.00,GLUE ADHESIVE,"14,865.08",848151.00
26-Oct,HYSONIC PHILIPPINES INC,"G2HYSONIC CO.,LTD",PR469,SEE1810312,KR,180.00,"GLUE AY-5219,ETC","35,432.53",2012924.00
3-Oct,HYSONIC PHILIPPINES INC,"G2HYSONIC CO.,LTD",CX903,SEE1810300,KR,156.00,"GLUE SKX-811,ETC","27,011.21",1548817.00
11-Oct,MAXTRONIX LAGUNA INC,DYMAX ASIA PACIFIC PTE. LTD,FX5158,167400,US,60.00,GLUE/ADHESIVE,"27,559.41",1575602.00
19-Oct,MAXTRONIX LAGUNA INC,DYMAX ASIA PACIFIC PTE. LTD,FX5158,167856,US,127.00,GLUE/ADHESIVE PRODUCTS,"58,223.40",3314205.00
29-Oct,WU KONG SINGAPORE PTE. LTD. PHIL.,"NIHON SANGYO CO., LTD.",CI5133,9199,JP,680.00,HARDENER,"11,153.51",637709.00
1-Oct,HENKEL PHILIPPINES INC.,HENKEL GLOBAL SUPPLY CHAIN B.V,QR934,83460,NL,450.00,HENKEL (TM) STC: CHEMICALS,"14,229.02",818876.00
23-Oct,HENKEL PHILIPPINES INC.,HENKEL LOCTITE (CHINA) CO. LTD,CX903,TAO840940,CN,136.00,HENKEL ) (TM) STC: ADHESIVE (LOCTITE 128005,"7,234.74",416847.00
23-Oct,TI (PHILIPPINES) INC.,DISCO CORPORATION,PR431,98014,JP,471.00,HOGOMAX LIQUID(CHEMICAL WITH MSDS),"26,248.88",1543647.00
5-Oct,H.B FULLER (PHILIPPINES) INC.,H.B FULLER (CHINA) ADHESIVES LTD,CI5841,6161,CN,1944.00,HOT MELT ADHESIVES NW-1151ZP,"18,961.90",1087737.00
3-Oct,ELEMATEC PHILIPPINES INC,ELEMATEC CORPORATION,FX5158,55315,JP,259.00,HUMISEAL,"10,572.17",609798.00
24-Oct,INGREDION PHILIPPINES INC.,INGREDION CHINA LIMITED,CX913,784001,CN,9975.00,INGREDION (TM) STC: MODIFIED STARCH (THERMTE,"54,674.71",3053494.00
9-Oct,INGREDION PHILIPPINES INC.,INGREDION INCORPORATED,PR127,20046,US,18371.00,INGREDION (TM) STC: MODIFIED STARCH (THERMTE,"52,717.28",2955652.00
8-Oct,INGREDION PHILIPPINES INC.,INGREDION INCORPORATED,PR119,20035,US,18371.00,INGREDION (TM) STC: MODIFIED STARCHES (THERM,"52,717.28",2955652.00
9-Oct,UNITED PULP AND PAPER CO. INC.,KANZEN INTERNATIONAL LIMITED,TG620,70482,TH,360.00,KILAMYLASE 2X (ENZYME),"5,597.96",318999.00
26-Oct,HONDA PHILIPPINES INC.,THREE BOND SINGAPORE PTE LTD,PR508,SIN1656079,SG,86.00,LIQUID GASKET,"7,743.20",444326.00
3-Oct,INTEGRATED MICRO-ELECTRONICS INC.,HENKEL ELECTRONIC MATERIALS,CX919,ULA01239943,US,42.00,LOCTITE,"16,415.94",944877.00
31-Oct,TEMIC AUTOMOTIVE (PHILS.) INC.,HENKEL ELECTRONIC MATERIALS LLC,CX901,NEU61118960,US,157.00,LOCTITE,"15,674.27",893977.00
7-Oct,INTEGRATED MICRO-ELECTRONICS INC.,HENKEL ELECTRONIC MATERIALS,KL807,20046,BE,25.00,LOCTITE,"5,955.82",345886.00
29-Oct,VISHAY (PHILS.) INC.,ABLESTIK (SHANGHAI) LTD.,CX919,DIM042109948,CN,336.00,LOCTITE ABLESTIK 84-1LMISR4 KNOWN AS: ABLEBO,"16,187.37",924126.00
16-Oct,AMERTRON INCORPORATED,MATERIAL TECHNOLOGY PTE LTD.,SQ910,SIN10913704,SG,38.00,LOCTITE ABLESTIK C850-5A,"12,216.88",702544.00
18-Oct,ALLEGRO MICROSYSTEMS PHILIPPINES,HENKEL TECHNOLOGIES (KOREA)LIMITED,PR467,USE01572804,KR,513.00,LOCTITE ABLESTIK QMI509,"65,116.15",3728510.00
9-Oct,TONG HSING ELECTRONICS PHILS. INC.,HENKEL KOREA LIMITED,KE623,DSF1810010F,KR,31.00,LOCTITE ABLESTIK QMI529HT,"9,904.35",571595.00
20-Oct,TONG HSING ELECTRONICS PHILS. INC.,HENKEL KOREA LIMITED,KE623,DSF1810036F,KR,28.00,LOCTITE ABLESTIK QMI529HT,"5,921.16",342619.00
19-Oct,DYSON ELECTRONICS PTE LTD PH BRANCH,HENKEL SINGAPORE PTE LTD,SQ910,NNRSG0165519,SG,469.00,LOCTITE EA 9492 A EDS CONTROL 17-060 22 FEB,"23,378.06",1334510.00
4-Oct,DYSON ELECTRONICS PTE LTD PH BRANCH,HENKEL SINGAPORE PTE LTD,SQ912,NNRSG0164994,SG,307.00,LOCTITE EA 9492 A EDS CONTROL 17-060 22 FEB,"15,606.93",896398.00
26-Oct,AMERTRON INCORPORATED,HENKEL US OPERTIONS CORP,FX5158,28479,US,90.00,LOCTITE STYCAST HD 3561,"12,672.83",723749.00
3-Oct,IM DIGITAL PHIL INC,IM CO. LTD,KE621,PNX118911,KR,103.00,LUBRICANT AND ETC,"20,909.29",1248064.00
3-Oct,HYSONIC PHILIPPINES INC,"G2HYSONIC CO.,LTD",PR467,SEE1810301,KR,64.00,MATT AD-1616HR(BOND),"11,678.00",667748.00
25-Oct,JX NIPPON MINING & METALS,TEKNEK (CHINA) LIMITED,FX5158,23365,HK,8.00,MINI ADHESIVE ROLL,"9,295.04",532459.00
22-Oct,LUFTHANSA TECHNIK PHILIPPINES INC.,ROHMANN GMBH,EY424,LHT64833207,DE,136.00,NAFTOSEAL MC460 - A 1/4,"807,152.26",45833408.00
31-Oct,LUFTHANSA TECHNIK PHILIPPINES INC.,CHEMETALL GMBH.,EK334,FRA64833557,DE,99.00,"NAFTOSEAL MC-780 B-2 BASE,","619,432.36",35085939.00
5-Oct,LUFTHANSA TECHNIK PHILIPPINES INC.,AIRBUS ASIA PACIFIC SPARES CENTRE,PR508,WG00542045,SG,39.00,"NAFTOSEAL MC-780 B-2 HARDENER,","81,266.45",4631240.00
4-Oct,AMERTRON INCORPORATED,SOL EPOXY INC.,PR127,AONY04030236,US,486.00,"OP7000 CL, EPOXY POWDER-PELLETS","46,636.97",2669247.00
22-Oct,AMERTRON INCORPORATED,SOL EPOXY INC.,PR127,AONY04030328,US,223.00,"OP7000 CL, EPOXY POWDER-PELLETS","18,069.05",1034106.00
10-Oct,SMK ELECTRONICS PHILS CORP,LG CHEM LTD,OZ701,PLIHQ0855491,KR,817.00,OPTICAL CLEAR ADHESIVE,"30,926.95",1703008.00
13-Oct,SMK ELECTRONICS PHILS CORP,SUNNY SEALING,LD 0457,16670,JP,110.00,OPTICAL GEL,"29,229.78",1670717.00
1-Oct,SMK ELECTRONICS PHILS CORP,SUNNY SEALING,LD 0457,88010,JP,109.00,OPTICAL GEL,"29,227.01",1675352.00
10-Oct,MORNING STAR MILLING CORPORATION,MUEHLENCHEMIE GMBH & CO.KG,EY424,104632,DE,200.00,PASTAZYM AP,"6,098.13",346982.00
30-Oct,RAQUALIA TRADING INCORPORATED,SOTEC INTERNATIONAL CORPORATION,NH819,MLG00435816,JP,1647.00,PENGUIN SEAL 2510 LIGHT GRAY,"17,704.18",1008936.00
8-Oct,GBPLEN CORPORATION,KOLEN CO. LTD.,KE623,AMO296389,KR,20.00,PLASTIC BONDING LCM(UV BOND ADHESSIVE),"5,136.20",298739.00
18-Oct,FUTABA CORPORATION OF THE PHIL,OHTE PRECISION ELECTRONICS WUJIANG,NH0869,891096,CN,138.00,POLARIZER,"39,770.17",2265806.00
6-Oct,FUTABA CORPORATION OF THE PHIL,FUTABA CORPORATION,SQ918,NEC66630476,JP,117.00,POLARIZER,"38,536.43",2196458.00
11-Oct,FUTABA CORPORATION OF THE PHIL,FUTABA CORPORATION,5J5055,NEC66743740,JP,97.00,POLARIZER,"28,443.24",1619086.00
10-Oct,FUTABA CORPORATION OF THE PHIL,FUTABA CORPORATION,SQ916,NEC66670284,JP,132.00,POLARIZER,"24,157.17",1376615.00
1-Oct,FUTABA CORPORATION OF THE PHIL,TAIWAN FUTABA ELECTRONICS CORP,CX939,NNE51579511,TW,354.00,POLARIZER FILM,"41,062.67",2344128.00
21-Oct,FUTABA CORPORATION OF THE PHIL,TAIWAN FUTABA ELECTRONICS CORP,CX939,NNE51585660,TW,64.00,POLARIZER FILM,"18,309.90",1040869.00
1-Oct,WU KONG SINGAPORE PTE. LTD. PHIL.,NEDEX CHEMIE,EY424,DUS16322848,DE,9000.00,POLYSULFIDE COMPONENT A (PS-998R COMP. A),"42,435.96",2432545.00
6-Oct,LUFTHANSA TECHNIK PHILIPPINES INC.,PPG INDUSTRIES SINGAPORE PTE LTD,PR508,WG00542094,SG,82.00,"PR 1773 B2 BASE, PR1425 B2 P","9,888.39",566993.00
29-Oct,MAXTRONIX INC.,DYMAX ASIA PACIFIC PTE. LTD,FX5158,168153,SG,14.00,PRODUCTS SUITABLE FOR USE AS GLUESADHESIVES,"5,472.57",315736.00
4-Oct,FURUKAWA SANGYO KAISHA PHILIPPINES,NISHI TOKYO CHEMIX CORPORATION,JL745,KKS11119850,JP,56.00,QR-3460 (ADHESIVE),"8,703.83",502206.00
24-Oct,EURO CHEMICALS INC,KOBO PRODUCTS SAS,WY843,TLS0014479,FR,736.00,"RAW MATERIAL FOR COSMETIC GS-KA,GS-VACE","16,833.20",944476.00
29-Oct,N.T. PHILIPPINES INC.,SHELDAHL FLEXIBLE TECHNOLOGIES,DL7414,MSP0025358,US,220.00,RELEASE FILM AIRTECH,"16,192.75",917590.00
15-Oct,N.T. PHILIPPINES INC.,SHELDAHL FLEXIBLE TECHNOLOGIES,DL7414,MSP0025347,US,42.00,RELEASE FILM AIRTECH,"5,394.15",308898.00
12-Oct,MONDELEZ PHILIPPINES INC.,FONTERRA LIMITED,SQ912,61865,NZ,17500.00,RENNET CASEIN 90 MESH CASEINE PRESSURE,"242,358.25",13150301.00
19-Oct,MONDELEZ PHILIPPINES INC.,FONTERRA LIMITED,SQ912,62204,NZ,17500.00,RENNET CASEIN 90 MESH CASEINE PRESSURE 90,"244,305.61",13226071.00
25-Oct,MONDELEZ PHILIPPINES INC.,FONTERRA LIMITED,PR219,2071,NZ,17500.00,RENNET CASEIN 90 MESH CASEINE PRESSURE 90,"232,181.58",12529802.00
15-Oct,MONDELEZ PHILIPPINES INC.,FONTERRA LIMITED,PR219,2056,NZ,17500.00,RENNET CASEIN 90 MESH CASEINE PRESSURE 90,"230,985.85",12533534.00
4-Oct,SMK ELECTRONICS PHILS CORP,ICHIA RUBBER INDUSTRY  M  SDN BHD,LD 0457,6950,MY,365.00,RUBBER CONTACT,"5,792.05",336142.00
10-Oct,SMK ELECTRONICS PHILS CORP,ICHIA RUBBER INDUSTRY M  SDN BHD,LD 0457,4704,MY,341.00,RUBBER CONTACT,"5,369.04",312017.00
6-Oct,LUFTHANSA TECHNIK PHILIPPINES INC.,PPG INDUSTRIES SINGAPORE PTE LTD,PR508,WG00542094,SG,54.00,SEALANT-PS890A1-2SK654,"6,601.03",379733.00
3-Oct,NIDEC PHILIPPINES CORPORATION,"SHOEI YAKIHIN CO., LTD.",NH819,NNR41504094,JP,99.00,SHINLUBE NC223,"5,592.22",325544.00
2-Oct,KDTECHNOLOGIES INC.,DOW SILICONES CORPORATION CDW,BR271,DTW0117667,US,110.00,SILICONE,"5,269.36",306726.00
21-Oct,APM TECHNICA AG,MOMENTIVE PERFORMANCE MATERIALS,NH869,NYC30117565,US,337.00,SILICONE ADHESIVE,"10,552.36",605582.00
24-Oct,TONG HSING ELECTRONICS PHILS. INC.,TOPCHEM MATERIALS CORP,CX907,ELC9103289,TW,43.00,SILICONE ADHESIVE,"7,383.00",425270.00
24-Oct,KDTECHNOLOGIES INC.,DOW SILICONES CORPORATION CDW,BR271,DTW0120533,US,124.00,SILICONE ELASTOMER,"6,303.23",363923.00
8-Oct,KDTECHNOLOGIES INC.,DOW SILICONES CORPORATION CDW,BR271,DTW0118333,US,110.00,SILICONES,"5,269.36",306333.00
17-Oct,AMERTRON INCORPORATED,SUMITOMO METAL MINING CO LTD.,PR431,TCS18A20118,JP,86.00,SILVER/EPOXY PASTE T-3030,"15,248.19",875608.00
11-Oct,TI (PHILIPPINES) INC.,M K ELECTRON CO LTD,5J187,27451,KR,352.00,SOLDER BALL,"19,100.00",1138651.00
25-Oct,TI (PHILIPPINES) INC.,M K ELECTRON CO LTD,PR469,68526,KR,336.00,SOLDER BALL,"17,520.00",1039324.00
18-Oct,TI (PHILIPPINES) INC.,"M K ELECTRON CO., LTD",5J187,63022,KR,331.00,SOLDER BALL,"17,400.00",1035544.00
4-Oct,TI (PHILIPPINES) INC.,M K ELECTRON CO LTD,5J187,22783,KR,132.00,SOLDER BALL,"7,460.00",448771.00
21-Oct,N.T. PHILIPPINES INC.,SHELDAHL FLEXIBLE TECHNOLOGIES,DL7414,MSP0025350,US,44.00,TAOE 3M 9082 RELEASE LINER,"6,354.46",363378.00
5-Oct,N.T. PHILIPPINES INC.,SHELDAHL FLEXIBLE TECHNOLOGIES,DL7414,MSP0025337,US,81.00,TAPE 3M 9082 RELEASE LINER,"8,160.77",466973.00
11-Oct,INLAND WAREHOUSING & LOGISTICS DIV.,THREE BOND MANUFACTURING (THAILAND),5J930,PGT00004654,TH,1190.00,TB 3089H,"69,550.00",3966632.00
2-Oct,INLAND WAREHOUSING & LOGISTICS DIV.,THREE BOND MANUFACTURING (THAILAND),5J930,PGT00004625,TH,195.00,TB 3089H TB 3089G,"16,932.75",973276.00
11-Oct,INLAND WAREHOUSING & LOGISTICS DIV.,THREE BOND MANUFACTURING (THAILAND),TG624,YTH03063200,TH,782.00,"TB 3140C, TB 1796B, TB 1741","41,659.48",2378488.00
18-Oct,INLAND WAREHOUSING & LOGISTICS DIV.,"THREEBOND CO., LTD",NH819,9806,JP,31.00,"TB3351C, TB3037D, TB3305D","8,017.58",461323.00
7-Oct,TI (PHILIPPINES) INC.,DOW CORNING TORAY CO LTD,PR431,78300,JP,294.00,THERMALLY CONDUCTIVE ADHESIVE,"33,000.00",1963540.00
26-Oct,IDEAL MARKETING AND MANUFACTURING,KATSURA ROLLER MFG. CO. LTD,C15879,VHF20453258,JP,18.00,THIXON 715A,"5,290.40",305419.00
22-Oct,TOSHIBA INFORMATION EQUIPMENT,"THREE BOND SINGAPORE PTE, LTD.",SQ910,YSG03510721,SG,54.00,THREEBOND 1390K ACCELERATOR FOR ANAEROBIC,"7,084.80",408328.00
11-Oct,TI (PHILIPPINES) INC.,LINTEC CORPORATION,PR431,72066,JP,406.00,UV SENSITIVE DICING TAPE,"30,072.32",1763370.00
6-Oct,TI (PHILIPPINES) INC.,LINTEC CORPORATION,PR431,72206,JP,231.00,UV SENSITIVE DICING TAPE,"21,240.00",1267496.00
5-Oct,TI (PHILIPPINES) INC.,LINTEC CORPORATION,PR431,72210,JP,248.00,UV SENSITIVE DICING TAPE,"21,024.00",1254670.00
24-Oct,TI (PHILIPPINES) INC.,LINTEC CORPORATION,PR431,13462,JP,367.00,UV SENSITIVE DICING TAPE,"15,848.88",934376.00
5-Oct,DECA TECHNOLOGIES INC.(PHIL BRANCH),LINTEC CORPORATION,PR431,NNR41504410,JP,100.00,UV SENSITIVE DICING TAPE,"8,773.68",506189.00
2-Oct,TI (PHILIPPINES) INC.,LINTEC CORPORATION,PR431,72394,JP,40.00,UV SENSITIVE DICING TAPE,"8,640.00",515915.00
11-Oct,TI (PHILIPPINES) INC.,LINTEC CORPORATION,PR431,72022,JP,163.00,UV SENSITIVE DICING TAPE,"6,647.81",393299.00
23-Oct,TI (PHILIPPINES) INC.,LINTEC CORPORATION,PR431,19526,JP,79.00,UV SENSITIVE DICING TAPE,"5,684.00",342028.00
12-Oct,TI (PHILIPPINES) INC.,LINTEC CORPORATION,PR431,72000,JP,58.00,UV SENSITIVE DICING TAPE,"5,544.00",334487.00
5-Oct,TI (PHILIPPINES) INC.,"FURUKAWA ELECTRIC CO., LTD",PR431,90224,JP,1258.00,UV TAPES,"82,450.00",4896415.00
24-Oct,TI (PHILIPPINES) INC.,FURUKAWA ELECTRIC CO LTD.,PR431,90375,JP,441.00,UV TAPES,"29,537.88",1736328.00
11-Oct,TI (PHILIPPINES) INC.,LINTEC CORPORATION,PR431,72022,JP,163.00,UV TAPES,"28,248.51",1653315.00
3-Oct,TI (PHILIPPINES) INC.,LINTEC CORPORATION,PR431,72302,JP,82.00,UV TAPES,"5,897.60",352790.00
1-Oct,NESTLE PHILIPPINES INC.,LACTOPROT DEUTSCHLAND GMBH,HANSA DRAKENBURG 1807,HLCUHAM180868235,DE,25000.00,1X40 SODIUM CASEINATE,"180,844.71",10146565.00
29-Oct,NESTLE PHILIPPINES INC.,LACTOPROT DEUTSCHLAND GMBH,ATLANTIC FLOSTA 1805,HLCUHAM180927586,DE,25000.00,1X40 SODIUM CASEINATE,"176,268.27",9808214.00
22-Oct,NESTLE PHILIPPINES INC.,LACTOPROT DEUTSCHLAND GMBH,KALLIROE 1827,HLCUEUR180840353,DE,50000.00,2X40 SODIUM CASEINATE,"355,679.02",19848149.00
23-Oct,CLAYMOUNT ASSEMBLIES PHILS INC,INTERVRACHT NEDERLAND,MARGRETHE MAERSK V. 837E,20058,NL,490.00,GLUE KLEBFIX 20GR ETC,"16,155.80",917749.00
29-Oct,BROMAKE PHILIPPINES CORPORATION,SHENZHEN BROMAKE NEW MATERIAL CO LT,ATLANTIC FLOSTA 1805,CAMNZXE38403,CN,1799.00,HOT MELT ADHESIVE,"8,509.76",490577.00
11-Oct,KINPO ELECTRONICS (PHILIPPINES) INC,SUN GLOBAL INTERNATIONAL LOGISTICS,GH ZONDA 814A,BGSSJ180903400,MY,36.00,KLUBER ISOFLEX TOPAS NB5051,"10,539.67",602624.00
30-Oct,KNAUF GYPSUM PHILIPPINES INC,SANSTAR BIO POLYMERS LTD,ANONA IPSA 0229 009S,EGLV100870023833,IN,28050.00,MODIFIED STARCH(SANOLOSE B) STARCH CORN,"13,183.50",735108.00
1-Oct,CLAYMOUNT ASSEMBLIES PHILS INC,INTERVRACHT NEDERLAND,MADRID MAERSK V.833E,20139,NL,283.00,POTTING COMPOUND ARALDITE,"9,908.29",565836.00
23-Oct,TOWA INDUSTRY INC.,AKZO NOBEL ADHESIVE PTE. LTD.,LOBIVIA,SECEB1810025101,SG,2950.00,ADHESIVE & GLUE HARDENER,"7,298.00",420889.00
15-Oct,YAMASHIN CEBU FILTER MFG. CORP.,"HOSODA TRADING CO., LTD.",UNI AHEAD 0367 541S,NNROSA02846,JP,3283.00,"ADHESIVE, FILTER MEDIA","57,184.06",3270704.00
19-Oct,MEHITABEL INC.,AKZO NOBEL ADHESIVES PTE.LTD.,LOBIVIA V.076E,SIN72CEB800595,SG,1650.00,"ADHESIVES HARDENER,MODIFIER,UF","5,738.00",332936.00
22-Oct,LEYSAM COMMERCIAL INC.,HULSHOF,LOBIVIA V. 76,7383RTMCEB294771,NL,10700.00,COLLAPRO BOVINE,"52,050.90",2852627.00
29-Oct,LEYSAM COMMERCIAL INC.,HULSHOFS PROTEIN TECHNOLOGIES B.V.,KOTA JUTA V.338,7383RTMCEB294757,NL,21400.00,COLLAPRO BOVINE COARSE,"103,173.63",5630162.00
30-Oct,LEYSAM COMMERCIAL INC.,HULSHOFS PROTEIN TECHNOLOGIES B.V.,KOTA JUTA V.338,7383RTMCEB294767,NL,10700.00,COLLAPRO BOVINE COARSE,"51,586.81",2818238.00
30-Oct,LEYSAM COMMERCIAL INC.,HULSHOFS PROTEIN TECHNOLOGIES B.V.,KOTA JUTA V.338,7383RTMCEB294762,NL,10700.00,COLLAPRO BOVINE COARSE,"51,586.81",2818238.00
2-Oct,VRB CONSTRUCTION SUPPLY,YUCHENG SANXING TECNOLOGY CO LTD,UNI AHEAD V 0365 539S,EGLV141800419484,CN,1037.00,CYANOACRYLATE ADHESIVE,"8,432.48",464816.00
1-Oct,MANDAUE FOAM INDUSTRIES INC,DANSOON CHEMICALS SDN BHD,LOBIVIA 075,PKG800656200,MY,17600.00,DANSOON DONSON SOLVENTBASED ADHESIVE,"33,879.46",1851760.00
23-Oct,S.E.A OLYMPUS MARKETING INC.,"SEUNG HYUN CO., LTD.",AS RAFAELA,RSCEB1810001,KR,3724.00,ECO FOAM (PU FOAM),"19,596.74",1063165.00
3-Oct,BERBENWOOD INDUSTRIES INC.,AKZO NOBEL COATING VIETNAM LIMITED,LOBIVIA V 075,SECEB1809006005,SG,3100.00,EPI/UF/MODIFIER,"10,587.00",587609.00
2-Oct,BORAL PLASTERBOARD PHILIPPINES INC.,USG BORAL SDN BHD,PROSPER 0003 048S,EGLV090800183300,MY,20776.00,JOINTING COMPOUND,"6,216.48",346952.00
1-Oct,YAMASHIN CEBU FILTER MFG. CORP.,"YUN TEH INDUSTRIAL CO., LTD.",WAN HAI,NNR180900619,TW,4000.00,"JOINTMIDE, JOINTBOND","15,941.76",917489.00
12-Oct,TOYOFLEX CEBU CORPORATION,TOYOFLEX CORPORATION,UNI AHEAD V 0367 541S,98616,JP,6964.00,MB SPPMC-865 (PLASTIC RESIN) ETC,"54,469.40",3108914.00
23-Oct,CEBU FURNITECH MARKETING INC.,"MIROTONE (THAILAND) CO., LTD.",NEAPOLIS 107S,EGLV050801007956,TH,6000.00,"MIROBILD, COLOURANT MIROKEY, MIROTHANE","12,438.86",708836.00
1-Oct,CEBU FURNITECH MARKETING INC.,"MIROTONE (THAILAND) CO., LTD.",PROSPER 048S,EGLV050800888959,TH,8500.00,"MIROLAC, MIROBILD, COLOURANT, MIROPON","20,559.45",1176114.00
10-Oct,SUN-ACE TRADE AND COMMODITIES INC.,PAN KOREA CORPORATION,WAN HAI 165  V.S305,0058X29791,KR,54000.00,MODIFIED STARCH,"22,694.40",1283855.00
12-Oct,INGREDION PHILIPPINES INC.,NATIONAL STARCH AND CHEMICAL THAILA,KOTA JUTA 0337E,BKK801576800,TH,18000.00,MODIFIED STARCH,"13,218.32",728715.00
4-Oct,INGREDION PHILIPPINES INC.,NATIONAL STARCH AND CHEMICAL THAILA,LOBIVIA 075E,BKK801567400,TH,18000.00,MODIFIED STARCH,"12,973.16",713463.00
