DATE,IMPORTER,EXPORTER,VESSEL,BL,ORIGIN,QUANTITY,DESCRIPTION,AMOUNT $(CIF), L. COST (PhP) 
28-Nov,JT INTERNATIONAL ASIA MFG. CORP.,H.B. FULLER ADHESIVES MALAYSIA SDN,EVER BEADY 1684 010N,GPKGMNNK1800197,MY,4950.00,ADHESIVE DURABOND-CONTROLLED,"12,173.45",679351.00
13-Nov,CENTURY LIMITLESS CORPORATION,CHANGZHOU SENSSE IMP & EXP CO. LTD,G ACE 1819S,SCGZ18100157SHXG,CN,1920.00,ADHESIVE RESIN,"6,008.55",323454.00
21-Nov,TEMIC AUTOMOTIVE (PHILS.) INC.,DOW EUROPE GMBH C/O DSV LOGISTICS,LOS ANDES BRIDGE 108N,ANR0076243,BE,480.00,"ADHESIVE SEALANT, DOWSIL (TM) 7091 ADHESIVE","6,242.92",355520.00
21-Nov,TEMIC AUTOMOTIVE (PHILS.) INC.,DOW EUROPE GMBH C/O DSV LOGISTICS,SEASPAN YANGTZE 009E,ANR0077361,BE,480.00,"ADHESIVE SEALANT, DOWSIL (TM) 7091 ADHESIVE","6,242.92",355520.00
20-Nov,TEMIC AUTOMOTIVE (PHILS.) INC.,DOW EUROPE GMBH C/O DSV LOGISTICS,LOS ANDES BRIDGE,ANR0075341,BE,480.00,"ADHESIVE SEALANT, DOWSIL ADHESIVE SEALANT BL","6,242.92",355520.00
6-Nov,TEMIC AUTOMOTIVE (PHILS.) INC.,DOW EUROPE GMBH C/O DSV LOGISTICS,ACX CRYSTAL 186N,ANR0074809,BE,480.00,"ADHESIVE SEALANT, DOWSIL(TM) 7091 ADHESIVE S","6,242.92",358226.00
27-Nov,BANDAI WIREHARNESS PHILIPPINES INC,"COSMO TRADING CO.,LTD",IRENES RESPECT 0006S,KBMN18112101,JP,273.00,ADHESIVE(RAW MATERIALS),"13,000.00",775087.00
28-Nov,YAZAKI-TORRES MANUFACTURING INC.,YAZAKI  CORPORATION,NYK SILVIA 0504S,ONEYSM8BB3444500,JP,511.00,"ADHESIVE, CORETEX, E-TEC","10,962.55",607682.00
26-Nov,YAZAKI-TORRES MANUFACTURING INC.,YAZAKI  CORPORATION,IRENES RESPECT 0006S,ONEYSM8BB3443400,JP,504.00,"ADHESIVE, CORETEX, E-TEC","10,648.37",590396.00
16-Nov,YAZAKI-TORRES MANUFACTURING INC.,YAZAKI  CORPORATION,NASIA 179S,ONEYSM8BB3441900,JP,733.00,"ADHESIVE, E-EC, SILICON SEALANT, ETC","16,237.02",910759.00
6-Nov,YAZAKI-TORRES MANUFACTURING INC.,YAZAKI  CORPORATION,NYK SILVIA 0503S,ONEYSM8BB3179300,JP,801.00,"ADHESIVE, E-TEC, SILICON SEALANT, CORETEX","16,591.76",937745.00
28-Nov,GILVAN PACKAGING CORPORATION,MORCHEM S.A O/B MARTYN WINLOW,NAVIOS AMARILLO,BCN10002727,ES,16000.00,ADHESIVES,"18,670.80",1042328.00
23-Nov,WOODCARETECH MARKETING PHILIPPINES,AKZO NOBEL ADHESIVES PTE LTD,LOVIBIA V.078E,SWMNL1852692,SG,2120.00,"ADHESIVES (PVAC 3390, PVAC 3339, UF 1367,","6,517.73",366224.00
14-Nov,NAN PAO RESINS CHEMICAL PHILIPPINES,EASTLION ENTERPRISES LTD,TRF KAYA 18002S,PTMNN1811007,CN,19950.00,ADHESIVES 317NT,"51,683.70",2757306.00
14-Nov,NAN PAO RESINS CHEMICAL PHILIPPINES,EASTLION ENTERPRISES LTD,TRF KAYA 18002S,PTMNN1811007,CN,5250.00,ADHESIVES 766N,"12,982.75",693387.00
27-Nov,NAN PAO RESINS CHEMICAL PHILIPPINES,EASTLION ENTERPRISES LTD,AS SICILIA 18018S,PTMNN1811013,CN,4500.00,ADHESIVES 766N,"11,202.17",592112.00
