DATE,IMPORTER,EXPORTER,VESSEL,BL,ORIGIN,QUANTITY,DESCRIPTION,AMOUNT $(CIF), L. COST (PhP) 
26-Apr,WSTAN & COMPANY INC.,SINOGLORY ENTERPRISE GROUP CO.,TRF PRAVIA,AASD003400,CN,22750.00,ISOLATED SOY PROTEIN,"15,666.67",836846.00
27-Apr,WSTAN & COMPANY INC.,SINOGLORY ENTERPRISE GROUP CO.,VLADIVOSTOK V.1813,MCB253600,CN,22725.00,ISOLATED SOY PROTEIN,"15,666.67",836846.00
4-Apr,JOREJO TRADING,LINYI  SHANSONG BIOLOGICAL PRO,HYUNDAI FORWARD 080S,HDMUQIML4316122,CN,23091.00,ISOLATED SOY PROTEIN,"12,740.00",682112.00
19-Apr,KNAUF GYPSUM PHILIPPINES INC,KNAUF GYPSUM (THAILAND) LTD,SITC LIAONING V1801N,SITGBKMS115733,TH,60000.00,JOINT COMPOUND,"16,170.00",863557.00
24-Apr,NAN PAO RESINS CHEMICAL PHILIPPINES,NAN PAO RESINS CHEMICAL CO LTD,WAN HAI 162 S303,0018A87696,TW,4500.00,LIQUID ADHESIVE A068,"11,925.00",655623.00
24-Apr,NAN PAO RESINS CHEMICAL PHILIPPINES,NAN PAO RESINS CHEMICAL CO LTD,WAN HAI 162 S303,0018A87696,TW,7200.00,LIQUID ADHESIVE A305,"15,552.00",854407.00
24-Apr,NAN PAO RESINS CHEMICAL PHILIPPINES,NAN PAO RESINS CHEMICAL CO LTD,WAN HAI 162 S303,0018A87696,TW,450.00,LIQUID ADHESIVE RFE,"9,606.00",528545.00
5-Apr,NAN PAO RESINS CHEMICAL PHILIPPINES,NAN PAO RESINS CHEMICAL CO LTD,WAN HAI 162 S299,0018A68012,TW,2250.00,LIQUID ADHESIVE T SR100N,"7,110.00",391832.00
5-Apr,NAN PAO RESINS CHEMICAL PHILIPPINES,NAN PAO RESINS CHEMICAL CO LTD,WAN HAI 162 S299,0018A68012,TW,3000.00,LIQUID ADHESIVE T UR049H,"10,530.00",579528.00
30-Apr,WALL VISION CORPORATION,SHENZHEN TOP CHINA IMP & EXP C,NAVIOS SUMMER 289,APLU750817428,CN,643.00,LIQUID GLASS PROTECTOR,"6,871.67",363773.00
17-Apr,CEPRE INTERNATIONAL TRADING,FUJIAN SHISHI HUAMIN IMP & EXP,MS EAGLE 1809,35069,CN,22000.00,MODIFIED CORNSTARCH,"12,428.00",657806.00
17-Apr,LIWAYWAY MARKETING CORPORATION,GENERAL STARCH LIMITED,XETHA BHUM 1100W,BKKCB18002592,TH,50000.00,MODIFIED TAPIOCA STARCH,"62,445.00",3277208.00
30-Apr,CORNELL INGREDIENTS CORPORATION,GENERAL STARCH LIMITED,MATHU BHUM 1052W,BKKCB18002931,TH,17000.00,"MODIFIED TAPIOCA STARCH GELPRO F807E""""""ODIFIED TAPIO""","28,051.96",1477828.00
11-Apr,UNIVERSAL CANNING INCORPORATED,TAPIOCA DEVELOPMENT CORP. LTD.,ITAL MILLIONE 0820-093E,EGLV050800211860,TH,140000.00,MODIFIED TAPIOCA STARCH CLS-827,"122,768.80",6432374.00
17-Apr,CORNELL INGREDIENTS CORPORATION,GENERAL STARCH LIMITED,ITAL MASSIMA 0821 113E,EGLV050800254976,TH,20000.00,MODIFIED TAPIOCA STARCH GELPRO F101E,"24,851.95",1302946.00
17-Apr,CORNELL INGREDIENTS CORPORATION,GENERAL STARCH LIMITED,ITAL MASSIMA 0821 113E,EGLV050800163962,TH,18000.00,MODIFIED TAPIOCA STARCH GELPRO F807E,"29,702.07",1555137.00
17-Apr,CORNELL INGREDIENTS CORPORATION,GENERAL STARCH LIMITED,ITAL MASSIMA 0821 113E,EGLV050800142451,TH,40000.00,MODIFIED TAPIOCA STARCH GELPRO HC48 GELPRO H,"40,397.60",2115122.00
4-Apr,CORNELL INGREDIENTS CORPORATION,GENERAL STARCH LIMITED,ITAL MASSIMA 0819 112E,EGLV050800217477,TH,40000.00,MODIFIED TAPIOCA STARCH STARFIRM 48 MULTICAP,"41,601.59",2186754.00
4-Apr,FILSPIN INCORPORATED,"TAPIOCA DEVELOPMENT CORP., LTD",ITAL MASSIMA 0819-112E,EGLV050800213412,TH,20000.00,MODIFIED TAPIOCA STARCH TAPSIZE-274,"14,077.80",747574.00
16-Apr,FORHOUSTON INTERNATIONAL CORP,ROHM AND HAAS PTE LTD,LOBIVIA 065E,RPSINMNL18040091,SG,23000.00,MOR FREE (ADHESIVE)ROHM AND HAAS BRAND,"16,133.62",899039.00
11-Apr,LOTUSORB ENTERPRISES,FUJIAN JINLU DAILY CHEMICALS,AS CLEMENTINA 1809,33409,CN,3750.00,MOUSE STICKY PAD,"5,728.92",304611.00
10-Apr,CARRINGTON TRADING INC.,BASF SOUTH EAST ASIA PTE LTD.,KOTA JUTA,SIN800961700,DE,8480.00,"NATUGRAIN TS, NATUGRAIN TS, NATUPHOS E 5000","56,574.92",3048148.00
20-Apr,SCAD SERVICES (S) PTE. LTD. - PHIL,HRD SINGAPORE PTE LTD,IWASHIRO 0254S,ONEYSM8AA9301800,JP,25491.00,NOTAPE,"84,173.54",4624134.00
26-Apr,NEET INTERNATIONAL CORP,JBS S/A,SAN VICENTE,SUDU68200A52WN4R,BR,11560.00,NOVAPRO COLLAGEN,"57,800.00",3072768.00
17-Apr,NEET INTERNATIONAL CORP,JBS S/A,HYUNDAI LOYALTY,SUDU68200A50BAKK,BR,11560.00,NOVAPRO COLLAGEN FIBER,"57,799.97",3054588.00
11-Apr,KORPACK PHILIPPINES CORPORATION,KORPACK CORPORATION,SIRI BHUM,024038009S00,KR,3712.00,P-124 (PARAFFINIC HYDROCARBON),"5,993.68",330615.00
5-Apr,APF CORPORATION,BEIJING SMILE FEED SCI & TECH,TRF PRAIA 279XWS/201S,HDMUXGPH3812503B,CN,5000.00,PHYTOMAX FEED PREMIX POWDER ENZYME SUPPLEMEN,"9,135.00",487568.00
18-Apr,WU KONG SINGAPORE PTE. LTD. PHIL.,HRD SINGAPORE PTE LTD,SITC DALIAN 1810S,SITSMMS18009472,JP,2853.00,PI 4200 OSHIKA 200KGS/DRUM  (CHEMICAL),"15,905.10",870783.00
11-Apr,UNIVERSAL GLASS CO. INC.,QINGHE YONGXING INDUSTRY,DONG FANG QIANG,37324,CN,15911.00,POLYURETHANE SEALANT,"47,918.40",2514239.00
25-Apr,L.G. ATKIMSON IMPORT-EXPORT INC.,DANISCO SINGAPORE PTE LTD,KOTA JUTA 0327E,X1802590MNL003,CN,2250.00,PRIMAFAST GOLD HSL & PRIMAFAST 200,"11,740.03",636845.00
16-Apr,GLOBE INTL DISTRIBUTOR CENTER INC,PYE PRODUCTS M SDN BHD,SEASPAN CHIWAN 002W,APLU075608284,MY,23000.00,PRIMERO PREMIUM SKIM COAT 20KG,"5,381.28",304743.00
27-Apr,UNI FIELD ENTERPRISES INCORPORATED,CHOR ALLIED FACTORY LLC,EVER UTILE,EGLV300800017268,AE,5425.00,PU SEALANT,"19,431.00",1079290.00
19-Apr,GLOBE INTL DISTRIBUTOR CENTER INC,PYE PRODUCTS M SDN BHD,SEASPAN CHIWAN 002W,APLU075606376,MY,12541.00,"PYESLATE SEAL GLOSS 200LIT, PYESLATE SEAL MA","27,005.00",1480404.00
4-Apr,GLOBE INTL DISTRIBUTOR CENTER INC,PYE PRODUCTS M SDN BHD,VEGA KAPPA V002,APLU075606375,MY,11091.00,"PYESLATE SEAL MATT FINISH, PYEPRUFSEAL 50 PT","20,430.50",1125697.00
17-Apr,WELLPLASS INTERNATIONAL SALES,QUICSEAL CONSTRUCTION CHEMICAL,LOBIVIA V.065E,AME205981,SG,18288.00,QUICSEAL 104 FLEXIBLE CEMENTITIOUS WATERPROO,"14,578.88",807830.00
25-Apr,MACRO IND'L  PACKAGING PRODUCTS COR,JIANGSU ZHAOJIA MATERIALS,COSCO FUKUYAMA 068S,TAOCB18002388,CN,26000.00,REDISPERSIBLE POLYMER POWDER (RDP6015),"53,440.00",2802654.00
10-Apr,GLOBE TAPE INC,PT ERJE LONDON CHEMICAL,SEASPAN FRASER 0284N,804038001Q00,ID,16000.00,RJ ROOF SEALER 20 KG 800 PAILS 800 PCS,"32,976.00",1728665.00
6-Apr,GLOBE INTL DISTRIBUTOR CENTER INC,ZEN INTERNATIONAL MARKETING,CUCKOO HUNTER,804038000Z00,ID,18898.00,"RJ WALL PUTTY 0 5 KG, RJ WALL PUTTY 1KG,","14,298.20",756817.00
23-Apr,GLOBE INTL DISTRIBUTOR CENTER INC,PT ERJE LONDON CHEMICAL,NAVIOS FELICITAS 0286N,804038002V00,ID,19550.00,"RJ WALL PUTTY 0 5 KG, RJ WALL PUTTY 1KG,","13,293.40",702808.00
26-Apr,GLOBE INTL DISTRIBUTOR CENTER INC,PT ERJE LONDON CHEMICAL,CPO NORFOLK 0288N,804038003V00,ID,17177.00,"RJ WALL PUTTY 0.5KG, RJ WALL PUTTY 1KG, RJ W","23,881.32",1256072.00
6-Apr,KEMIE SPECIALITY CORP.,PT. DOW INDONESIA,INTEGRA 0201-022S,EGLV080800099131,ID,14400.00,ROBOND(TM) RH-218 EMULSION,"20,160.00",1063684.00
26-Apr,PILIPINAS KYOHRITSU INC.,SUMITOMO WIRING SYSTEMS LTD,KYAUK PHYU STAR V002S,JPPHTYO03183,JP,466.00,SEALANT,"11,852.59",650341.00
10-Apr,PILIPINAS KYOHRITSU INC.,"SUMITOMO WIRING SYSTEMS, LTD",CALLAO BRIDGE V126S,JPPHTYO03170,JP,197.00,SEALANT,"5,018.66",276747.00
10-Apr,DUTCH BLUE SEA ENTERPRISES,DOW CHEMICAL SILICONS KOREA LT,ASIA IPSA,0058X09103,KR,11737.00,SEALANT (DOW CORNING GLASS SEALANT),"15,125.08",838407.00
10-Apr,DUTCH BLUE SEA ENTERPRISES,DOW CHEMICAL SILICONS KOREA LT,ASIA IPSA,0058X09100,KR,11737.00,SEALANT (DOW CORNING GLASS SEALANT),"14,501.08",804280.00
10-Apr,DUTCH BLUE SEA ENTERPRISES,DOW CHEMICAL SILICONS KOREA LT,ASIA IPSA,0058X09101,KR,11737.00,SEALANT (DOW CORNING GLASS SEALANT),"14,501.08",804280.00
10-Apr,STANZA ALUMINUM AND GLASS,DOW CHEMICAL SILICONS KOREA LT,WAN HAI 302,0058X09131,KR,11737.00,SEALANT (DOW CORNING GLASS SEALANT),"14,499.08",804170.00
10-Apr,STANZA ALUMINUM AND GLASS,DOW CHEMICAL SILICONS KOREA LT,ASIA IPSA,0058X09117,KR,13416.00,SEALANT (DOW CORNING GLASS SEALANT),"14,491.08",803733.00
10-Apr,STANZA ALUMINUM AND GLASS,DOW CHEMICAL SILICONS KOREA LT,ASIA IPSA,0058X08855,KR,10399.00,SEALANT (DOW CORNING GLASS SEALANT),"14,491.08",803733.00
4-Apr,STANZA ALUMINUM AND GLASS,DOW CHEMICAL SILICONES KOREA,WAN HAI 263,0058X08706,KR,10399.00,SEALANT (DOW CORNING GLASS SEALANT),"14,470.08",805337.00
24-Apr,STANZA ALUMINUM AND GLASS,DOW CHEMICAL SILICONS KOREA LT,WAN HAI 162,0058X10484,KR,10399.00,SEALANT (DOW CORNING GLASS SEALANT),"14,137.09",784807.00
18-Apr,STANZA ALUMINUM AND GLASS,DOW CHEMICAL SILICONS KOREA LT,WAN HAI 162,0058X10444,KR,13416.00,SEALANT (DOW CORNING GLASS SEALANT),"13,991.10",775639.00
17-Apr,STANZA ALUMINUM AND GLASS,DOW CHEMICAL SILICONES KOREA,WAN HAI 302,0058X08851,KR,11737.00,SEALANT (DOW CORNING GLASS SEALANT),"13,991.10",775639.00
17-Apr,STANZA ALUMINUM AND GLASS,DOW CHEMICAL SILICONES KOREA L,WAN HAI 162,0058X08490,CN,11737.00,SEALANT (DOW CORNING GLASS SEALANT),"13,991.10",775639.00
18-Apr,STANZA ALUMINUM AND GLASS,DOW CORNING SILICONS KOREA LTD,WAN HAI 261,0058X09856,KR,10399.00,SEALANT (DOW CORNING GLASS SEALANT),"13,991.10",775639.00
18-Apr,DUTCH BLUE SEA ENTERPRISES,DOW CHEMICAL SILICONS KOREA LT,WAN HAI 261,0058X09855,KR,10399.00,SEALANT (DOW CORNING GLASS SEALANT),"13,991.10",775639.00
18-Apr,DUTCH BLUE SEA ENTERPRISES,DOW CHEMICAL SILICONS KOREA LT,WAN HAI 261,0058X10326,KR,10399.00,SEALANT (DOW CORNING GLASS SEALANT),"13,991.10",775639.00
18-Apr,DUTCH BLUE SEA ENTERPRISES,DOW CHEMICAL SILICONS KOREA LT,WAN HAI 261,0058X10044,KR,10399.00,SEALANT (DOW CORNING GLASS SEALANT),"13,991.10",775639.00
24-Apr,DUTCH BLUE SEA ENTERPRISES,DOW CORNING SILICONES KOREA LT,WAN HAI 162,0058X10157,KR,10399.00,SEALANT (DOW CORNING GLASS SEALANT),"13,971.09",775720.00
18-Apr,DUTCH BLUE SEA ENTERPRISES,R.J LONDON CHEMICALS INDUSTRIE,INTEGRA,EGLV050800245578,TH,9046.00,SEALANT (GLASS SEALANT),"9,392.61",495301.00
16-Apr,FEDCHEM MANUFACTURING & DISTRIBUTIO,VITAL TECHNICAL SDN. BHD.,INTEGRA 0202-023S,EGLV091830119047,MY,24227.00,SEALANT (VITAL TECH),"15,564.78",860507.00
4-Apr,MEGATRENDS  I&C CORPORATION,IMPIANA INDUSTRIES SDN BHD,EVER BLISS 1650-009N,EGLV091830099721,MY,11879.00,SEALANT MEGASEAL M-MASTIC,"10,861.69",623347.00
11-Apr,MEGATRENDS  I&C CORPORATION,NURICHEM CO LTD,SIRI BHUM,PUSA269396,KR,14271.00,"SEALANT N2000 PRO, HB1000, WS2000, FS1000","19,798.00",1071371.00
10-Apr,MEGATRENDS  I&C CORPORATION,NURICHEM CO LTD,BAHAMIAN EXPRESS,4800,KR,14324.00,"SEALANT N2000, A2000, WS2000, TYTAN FOAM","20,942.00",1101800.00
5-Apr,HOUSE TECHNOLOGY INDUSTRIES PTE.LTD,HRD SINGAPORE PTE LTD,SITC DALIAN 1808S,SITSMMS18005092,JP,18801.00,SEKISUI BOND #94-ES BLACK DRUM,"95,838.19",5269151.00
17-Apr,TAMSONS ENTERPRISES INC,DGL INTERNATIONAL (MALAYSIA),NORTHERN VALENCE,PKGMNL1803087,MY,3226.00,SELLEYS LIQUID NAILS 320G,"12,993.86",683066.00
24-Apr,SEDANGA ENTERPRISE,"YIWU YUEHANG IMP & EXP CO., LT",HAI LIAN,SNL8NBPLB441761,CN,13203.00,SHOE ADHESIVE,"20,342.10",1078100.00
23-Apr,SIKA PHILIPPINES INC.,SIKA GUANGZHOU LTD,VEGA KAPPA 18006S,69879,CN,3788.00,SIKADUR 30 COMP A,"19,193.83",1007003.00
4-Apr,SIKA PHILIPPINES INC.,PT SIKA INDONESIA,CUCKOO HUNTER V282QAN,JKTMNL1803009,ID,7200.00,SIKADUR 31 SIKALASTIC 560 GREY SIKALASTIC 56,"15,245.69",807785.00
5-Apr,SIKA PHILIPPINES INC.,SIKA GUANGZHOU LTD,MAGNAVIA V. 18006S,46443,CN,3746.00,SIKADUR 330 COMP A,"13,467.67",707872.00
5-Apr,SIKA PHILIPPINES INC.,PT SIKA INDONESIA,SEASPAN FRASER V284QAN,JKTMNL1803015,ID,10080.00,SIKADUR 42 MP NORMAL HC,"14,140.01",749738.00
23-Apr,SIKA PHILIPPINES INC.,SIKA CHINA LTD,DONG FANG QIANG V 1807S,HDMUQSPH7451380,CN,19193.00,SIKAFLEX (ONE COMPONENT ADHESIVE SEALANT),"62,553.58",3277689.00
5-Apr,SIKA PHILIPPINES INC.,"SIKA (CHINA) LTD.,",SITC DALIAN V.1808S,SITGSHMSK05944,CN,11232.00,SIKAFLEX CONSTRUCTION GREY,"34,083.86",1792498.00
5-Apr,SIKA PHILIPPINES INC.,SIKA GUANGZHOU LTD,MAGNAVIA V. 18006S,46443,CN,2496.00,SIKAFLOOR 220W COMP A SIKAFLOOR 262AS N COMP,"8,974.30",472622.00
20-Apr,SIKA PHILIPPINES INC.,"WACKER CHEMICALS (CHINA)CO.,LT",WUXIANG26 V.1828E,3015,CN,8333.00,SIKAHYFLEX 305 AP BLACK 01 &,"31,412.62",1646105.00
30-Apr,SIKA PHILIPPINES INC.,PT.SIKA INDONESIA,SEASPAN FRASER V.292QAN,JKTMNL1804009,ID,17560.00,SIKAREPAIR EPOCEM MODULE HC /SIKADUR 31 OF N,"10,745.31",578792.00
20-Apr,APPZIA ENTERPRISES,HANGZHOU XIAORAN IMPORT AND,EM HYDRA,NBO0412177,CN,14010.00,SILICON SEALANT,"18,121.40",1002835.00
18-Apr,APPZIA ENTERPRISES,HANGZHOU XIAORAN IMPORT AND,ACRUX N,NBO0404373,CN,13952.00,SILICON SEALANT,"16,886.59",933821.00
6-Apr,MODERN HOME CLASSIC MARKETING/,FOSHAN CITY CHUANG SHI JI INDUSTRIA,ZHU CHUAN,52601,CN,14092.00,SILICONE SEALANT,"19,310.50",1068047.00
6-Apr,WALL VISION CORPORATION,MOMENTIVE PERFORMANCE MATERIAL,HUANGQIUHEXIE 805E,COAU7051528520,CN,8213.00,SILICONE SEALANT (BRAND: SILGLAZE),"42,409.31",2230159.00
27-Apr,MAGNA PRIME CHEMICAL TECH. INC.,SEKISUI FULLER CO LTD,YM INAUGURATION 213S,HSF25033994,JP,6240.00,SILICONE SEALANT (SEKISUIBOND # 72-AM WHITE),"27,456.00",1448387.00
5-Apr,TFE SALES MKTG CORP.,MOMENTIVE PERFORMANCE,HUANQIUHEXIE 805 E,COAU7051528530,CN,26827.00,SILICONE SEALANT SCS2903 SCS2909,"125,712.00",6592123.00
5-Apr,TFE SALES MKTG CORP.,MOMENTIVE PERFORMANCE,SEASPAN NINGBO 011S,COAU7051528510,NL,26827.00,SILICONE SEALANT SCS2903 SCS2909,"125,712.00",6920275.00
11-Apr,TFE SALES MKTG CORP.,MOMENTIVE PERFORMANCE,PUHAI218 199 E,COAU7051528590,CN,8718.00,SILICONE SEALANTS SCS2003N BLACK,"49,110.95",2569099.00
25-Apr,TIMES TRADING CO INC,SANFORD LP,APL HOUSTON,TVLLAX02027,US,1285.00,SLIME GLUE KIT,"11,839.26",654157.00
18-Apr,JABAR ENTERPRISES,TENAX ITALY SRL,BF CATANIA 1815,5575,IT,17881.00,"SOLIDO TUBETTO BIANCO,,SOLIDO TUBETTO PAGLIE","71,322.44",3903773.00
25-Apr,SPURWAY ENTERPRISES,E-LINK SUPPLY CHAIN MANAGEMENT,YOSSA BHUM 266S,CANCB18001186,CN,43565.00,"SPORTS FLOORING MATERIALS JR003,","55,160.00",2904446.00
25-Apr,KOMEYA FOOD PRODUCT CORPORATION,QINHUANGDAO PENGYUAN STARCH,EVER URSULA 145S,QHD180305001,CN,200000.00,STARCH (PREGELATINISED),"52,160.00",2854344.00
30-Apr,KOMEYA FOOD PRODUCT CORPORATION,QINHUANGDAO PENGYUAN STARCH,EVER UNIQUE 168S,QHD180401001,CN,200000.00,STARCH (PREGELATINISED) BRAND QINHUAGDAO,"52,160.00",2866770.00
17-Apr,8SOURCES INC,COLORCON ASIA PACIFIC PTE LTD,LOBIVIA V.065E,SEAE20323406,SG,1681.00,STARCH 1500 PARTIALLY PREGELATINIZED MAIZE S,"8,695.69",469366.00
24-Apr,PRECIOUS PRINCE ENTERPRISES,ZHEJIANG JOYA POLYMER TECHNOLOGY CO,YM ETERNITY 001S,SHAB414591,CN,22784.00,STC: ADHESIVE POLYMER CLASS 3,"14,392.60",803343.00
4-Apr,GOLDMUNZEN INC.,STERNVITAMIN GMBH & CO. KG,NYK OCEANUS,10731,DE,700.00,STERNZYM FRESH 23 XTEND,"19,950.00",1079881.00
13-Apr,CROWN SUPPLY CORP,"A,W, FABER CASTELL (M) SDN BHD",BOMAR HAMBURG 18003N,WMNL1803113968,MY,1920.00,TACK IT,"11,325.80",592598.00
4-Apr,SANDRAMILES TRADING,"YIWU XUZHAN IMP AND EXP CO., L",DONG FANG QIANG,SNL8NBPLB401790,CN,3050.00,TAPE,"6,730.92",354742.00
18-Apr,ROSPARE ENTERPRISE,ENNIS MANUFACTURING SDN BHD,MOL SUCCESS,PKGCB18001969,MY,52000.00,THERMOPLASTIC POWDER (ROAD MARKING COMPOUND),"27,560.00",1450340.00
27-Apr,STARKEN PHILIPPINES INC.,STARKEN AAC SDN. BHD.,MV MAIN TRADER,EGLV091830094940,MY,51920.00,"THIN BED ADHESIVE, SKIM COAT BASE, SKIM COAT","12,190.44",684678.00
2-Apr,PRIMA TECH PHILS INC,PRIMA TECH CORPORATION,SIRI BHUM 1803S,STAG18031084,KR,1.00,UV ADHESIVE 9482 AND UV ADHESIVE 9 20558,"7,319.20",402832.00
19-Apr,MOLDEX PRODUCTS INC,NAN YA PLASTICS CORPORATION,EM HYDRA,MCB247509,TW,10800.00,VINYL ADHESIVE AASAFZ (PVC GLUE FOR ADHESIVE,"27,540.00",1516101.00
27-Apr,MAGNA PRIME CHEMICAL TECH. INC.,WACKER CHEMICALS KOREA INC.,YM ETERNITY 001S,PUSA278862,KR,16410.00,"WACKER LC 909,1100 GHS (WHITE, BRONZE, BLACK","44,460.00",2338945.00
12-Apr,DUTCH BLUE SEA ENTERPRISES,R.J LONDON CHEMICALS INDUSTRIE,ITAL MILLIONE,EGLV050800164519,TH,19710.00,WALL PUTTY,"21,229.09",1116469.00
18-Apr,DUTCH BLUE SEA ENTERPRISES,R.J LONDON CHEMICALS INDUSTRIE,INTEGRA,EGLV050800245578,TH,7177.00,WALL PUTTY,"7,450.84",393450.00
23-Apr,PHSI TRADING SALES INC.,RJ LONDON CHEMICALS IND. CO. LTD,ITAL MODERNA,EGLV050800349969,TH,18480.00,WALL PUTTY 5KGS,"12,129.00",645127.00
4-Apr,PHSI TRADING SALES INC.,RJ LONDON CHEMICALS IND. CO. LTD,ITAL MASSIMA,EGLV050800172236,TH,18480.00,WALL PUTTY 5KGS,"11,647.66",621576.00
5-Apr,NAN PAO RESINS CHEMICAL PHILIPPINES,NAN PAO RESINS CHEMICAL CO LTD,WAN HAI 162 S299,0018A68012,TW,6000.00,WATER BASED ADHESIVE T PR5007H,"6,450.00",355715.00
16-Apr,E-HSING CORPORATION,GLORY TO FORTUNE CO.LTD,KEELUNG TAIWAN,KAONMP1804005,TW,13061.00,WATERPROOF BINDER BRAND CASTLE,"8,281.44",462994.00
18-Apr,ROMTECH CONSTRUCTION INC,INDEX CONSTRUCTION SYSTEMS AND PROD,APL OREGON 230BEE,EGLV550800024841,IT,19660.00,WATERPROOFING MATERIALS INDEVER OSMOSEAL BET,"18,800.72",1039813.00
17-Apr,TIMES TRADING CO INC,NINGBO PASCO UNITED INDUSTRY,ISAO,LSSZEC18040764,CN,24360.00,WHITE GLUE,"59,120.42",3097924.00
27-Apr,INFINITY SPORTS INTERNATIONAL INC.,SHANGHAITINGRUI INTERNATIONAL TRADE,MCC KYOTO 1811,12133,CN,10500.00,WHITE GLUE,"6,433.56",340545.00
10-Apr,TIMES TRADING CO INC,NINGBO PASCO UNITED INDS CO LT,ISAO,LSSZEC18031436,CN,20894.00,WHITE GLUE ALL 40G/130G,"53,281.94",2795305.00
3-Apr,3M PHILS. INC.,SHINHEUNG STATIONERY CO LTD,LANTAU BRIDGE 1804S,KSSXKSMA1803122,KR,1469.00,WHT GLUESTICK,"7,670.03",406984.00
23-Apr,ASIAN SPORTS APPAREL PHILIPPINES,FWUJI RESINS CHEMICAL INDUSTRY,AS RAGNA V. 055,APLU437230786,TW,12785.00,ADHESIVE/PRIMER/HARDENER,"52,585.00",3083860.00
5-Apr,DESK TOP BAGS PHILIPPINES INC.,LUEN THAI FOOTWEAR MACAO,HANSA ALTENBURG V.014W,CTIBSESBC800105HK,HK,422.00,NYLBOND BONDED NYLON THREAD,"8,806.37",483998.00
24-Apr,DESK TOP BAGS PHILIPPINES INC.,LUEN THAI FOOTWEAR MACAO COMMERCIAL,AS RAGNA V. 055W,CTIBSESBC800141HK,HK,300.00,NYLBOND BONDED NYLON THREAD,"5,063.94",277818.00
24-Apr,DESK TOP BAGS PHILIPPINES INC.,LUEN THAI FOOTWEAR MACAO COMMERCIAL,AS RAGNA V. 055W,CTIBSESBC800141HK,HK,4616.00,WATER GLUE,"21,379.97",1170912.00
5-Apr,DADIANGAS GLASS & CONSTRUCTION,"FOSHAN HONY SHINE SUM TRADING CO.,",TORRES STRAIT 1809,MCB200012,CN,2600.00,162 PKGS SILICONE SEALANT COLOR BLACK,"7,174.95",380357.00
2-Apr,GN POWER KAUSWAGAN LTD CO,SHANGHAI ELECTRIC POWER CONS,SPRING HONOR V.SH203,SN203SH002,CN,8770.00,FIRE BARRIER COMPOSITE SHEET,"50,213.65",2636389.00
13-Apr,FAIRCHILD SEMICONDUCTOR (PHILS) INC,ABLESTIK (SHANGHAI)LTD,CX921,UUS00339614,CN,32.00,1.00 PK LOCTITE ABLESTIK,"8,316.34",460897.00
23-Apr,FAIRCHILD SEMICONDUCTOR (PHILS) INC,ABLESTIK (SHANGHAI)LTD,CX925,UUS00341843,CN,64.00,2.00 PK LOCTITE ABLESTIK,"14,075.68",777493.00
4-Apr,FAIRCHILD SEMICONDUCTOR (PHILS) INC,ABLESTIK (SHANGHAI)LTD,CX921,UUS00336420,CN,59.00,2.00 PK LOCTITE ABLESTIK,"12,848.93",712086.00
12-Apr,FAIRCHILD SEMICONDUCTOR (PHILS) INC,ABLESTIK (SHANGHAI)LTD,CX925,UUS00338122,CN,59.00,2.00 PK LOCTITE ABLESTIK QMI519,"13,632.27",752531.00
18-Apr,FUNAI ELECTRIC CEBU INC.,THE STROUSE CORPORATION,LD 0457,63763,US,85.00,DIE CUT ADHESIVE PREFORM ADHESIVE PREFORM C,"18,149.23",998289.00
16-Apr,FUNAI ELECTRIC CEBU INC.,THE STROUSE CORPORATION,CX925,63785,US,24.00,DIE CUT ADHESIVE PREFORM TAB MONO NOSE,"5,999.70",333736.00
4-Apr,CEBU MITSUMI INC.,"YAMAICHI SEIKO CO., LTD.",KOREAN AIRLINES,NEC61909164,JP,88.00,SENSOR BASE & ETC,"16,352.22",903767.00
6-Apr,KNOWLES ELECTRONICS (PHILIPPINES)/,SUZHOU MINGSHUO PRECISION MACHINERY,CX921,72580,CN,22.00,SLIDE,"8,740.18",483835.00
20-Apr,KNOWLES ELECTRONICS (PHILIPPINES)/,KNOWLES ELECTRONICS  M  SDN BHD,LD 0457,23883,MY,39.00,STRAP,"28,813.61",1583591.00
10-Apr,COMMODITY QUEST INC.,VEOS,EK338,344712,BE,900.00,VEPRO GEL 95 PCP I PORCINE COLLAGEN POWDER,"9,083.07",485347.00
18-Apr,MEGASOFT HYGIENIC PRODUCTS INC,SHENZHEN GUI HAO CHENG,SITC FUJIAN V1810S,SITGSHCYY00022,CN,20412.00,ADHESIVE H4394,"26,240.49",1378231.00
18-Apr,MEGASOFT HYGIENIC PRODUCTS INC,SHENZHEN GUI HAO CHENG,SITC FUJIAN V1810S,SITGSHCYY00021,CN,15309.00,ADHESIVE H4394,"19,667.10",1030569.00
3-Apr,MEGASOFT HYGIENIC PRODUCTS INC,SHENZHEN GUII HAO CHENG TRADE,SITC HAINAN V1808S,SITGSHCYT01035,CN,20412.00,ADHESIVE H4394(HOT MELT FOR BABY DIAPER),"25,356.57",1335210.00
18-Apr,MEGASOFT HYGIENIC PRODUCTS INC,SHENZHEN GUI HAO CHENG,SITC FUJIAN V1810S,SITGSHCYY00021,CN,5321.00,ADHESIVE TEP876,"6,835.50",361368.00
11-Apr,DEL MONTE PHILS INC. / PHILPACK,HENKEL TECHNOLOGY CORPORATION,MAERSK WEISBADEN V1809,NAM2959453,US,13802.00,DAREX DISP SOLVENT/SLC,"101,939.98",5590840.00
