DATE,IMPORTER,EXPORTER,VESSEL,BL,ORIGIN,QUANTITY,DESCRIPTION,AMOUNT $(CIF), L. COST (PhP) 
23-May,ASCO MARKETING CORPORATION,PARMOVO S.R.L.,COLORNO ITALY,PMF802438623,IT,20000.00,"EGG WHITE POWDER EWPHW3, EWPHW5","134,953.20",7316916.00
10-May,AMPERE RESOURCES CORPORATION,SPECIFIED TECHNOLOGIES INC.,MAERSK SANA 809,S00356286,US,2922.00,ELASTOMERIC FIRESTOP SEALANT,"18,565.65",1019427.00
18-May,INTEGRATED MICRO-ELECTRONICS INC.,EMANUELE MASCHERPA SPA,HANOVER EXPRESS,018300118I,IT,879.00,EMAX RESINA PUR 560,"5,236.18",296764.00
10-May,ALTERNATIVES FOOD CORP,"QINGDAO LANKANG INTERNATIONAL CO.,",NIKOS P,AAJY008955,TR,75000.00,EMPRO 90 ISOLATED SOY PROTEIN (EMULSION GRA,"78,600.00",4157082.00
21-May,ALTERNATIVES FOOD CORP,"QINGDAO LANKANG INTERNATIONAL CO.,",GUENTHER SCHULTE,AAJY009091,TR,75000.00,EMPRO 90 ISOLATED SOY PROTEIN (EMULSION GRA,"78,600.00",4210165.00
25-May,ALTERNATIVES FOOD CORP,"QINGDAO LANKANG INTERNATIONAL CO.,",TRF PRAIA,AAJY009147,TR,75000.00,EMPRO 90 ISOLATED SOY PROTEIN (EMULSION GRA,"78,600.00",4203162.00
30-May,AB HEINEKEN PHILIPPINES INC,NOVOZYMES MALAYSIA SDN BHD,WAN HAI  105,01PKG0134590,MY,600.00,ENZYMES,"5,696.92",313301.00
3-May,SAN MIGUEL BREWERY INC.,NOVOZYMES A/S,SVENDBORG V. 1810W,CPH31114060,DK,12000.00,"ENZYMES (ATTENUZYME CORE, TERMAMYL SC DS)","95,562.39",5108878.00
3-May,WILLS INTERNATIONAL SALES CORP.,NOVOZYMES MALAYSIA SDN BHD,NORTHERN VALENCE 1656-048N,01PKG0129878,MY,7520.00,"ENZYMES (LIPEX EVITY 100L, MEDLEY CORE 200L,","193,119.00",10313890.00
8-May,JTK ELECTRONIC COMPONENTS,WELLS ELECTRONIC MATERIAL,ISAO,SZHOE18045763,CN,1990.00,EPOXY ADHESIVE,"11,006.76",605772.00
21-May,KINPO ELECTRONICS (PHILIPPINES) INC,TEMPO ELECTRONICS CO LTD,ANL BAREGA V295,APLU051798443,HK,40.00,EPOXY FLOOR ADHESIVE,"32,282.00",1773813.00
15-May,AUTOMATED TECHNOLOGY (PHIL) INC.,KMW INC.,SITC DALIAN 1812S,GLLK18040071,KR,61.00,EPOXY GLUE,"6,840.84",374605.00
23-May,SIIX LOGISTICS PHILS. INC.,SIIX CORP. TOKYO HEADQUARTER,CAPE NABIL 038S,5015,JP,2040.00,EPOXY RESIN,"14,689.40",812344.00
3-May,SIIX LOGISTICS PHILS. INC.,SIIX CORP. TOKYO HEADQUARTER,CAPE NABIL 037S,63954,JP,6100.00,"EPOXY RESIN, ETC.","31,233.36",1724858.00
7-May,SIIX LOGISTICS PHILS. INC.,SIIX CORP. TOKYO HEADQUARTER,QUEZON BRIDGE 211S,64455,JP,4516.00,"EPOXY RESIN, ETC.","23,435.44",1281760.00
10-May,WIN FORMULA INC,CONNWAY CO.LTD.,SINGAPORE 022S,KELMNL1805009,TW,678.00,"FELON, MESH","6,183.94",337175.00
18-May,BOSTIK PHILIPPINES INC.,BOSTIK FINDLEY (MALAYSIA) SDN BHD,XIN QIN HUANG V.043E,PKGMNL1804330049,MY,14664.00,FILL A GAP (WHITE),"20,864.24",1105588.00
24-May,SEA PINE CONSTRUCTION CORP.,BISAZZA S.P.A.,NYK BLUE JAY,MI18103877,IT,474.00,FILLGEL PLUS,"5,459.10",319240.00
25-May,HILTI PHILIPPINES INC.,HILTI AG,SEASPAN ZAMBEZI,MNL216246,DE,3975.00,FILLING FOAM,"27,562.98",1519177.00
3-May,DONGGWANG CLARK CORPORATION,KWM INDUSTRIES INC,HEUNG-A GREEN 138S,LLCSEL1804580701,KR,150.00,FIRE STOP,"5,061.30",279136.00
9-May,BOSTIK PHILIPPINES INC.,BOSTIK AUSTRALIA PTY LTD,CMA CGM STRAUSS 303N,MELAS31811823,AU,32369.00,"FIREBAN 1 LIMESTONE, SEAL N FLEX GRE AND WHI","130,415.24",6770888.00
25-May,FISCHER PH ASIA INC,FISCHERWERKE GMBH & CO KG,SEASPAN ZAMBEZI SAC0216,STRMNLI00698,DE,1432.00,FISEM390S EPOXY RESIN,"20,800.76",1146345.00
28-May,FISCHER PH ASIA INC,FISCHERWERKE GMBH & CO KG,YM WIND ONE0029,STRSINI00652,DE,2750.00,FIXING MATERIAL (RFS 640 RAPID FIRE SEAL),"26,370.15",1456912.00
3-May,FISCHER PH ASIA INC,FISCHERWERKE GMBH & CO KG,ATHOS SAC9407,STRMNLI00473,DE,3646.00,"FIXING MATERIAL FIAM310 (DE,FR,EN,NL), FIAM6","15,843.43",868562.00
30-May,FISCHER PH ASIA INC,FISCHERWERKE GMBH & CO KG,YM WELLHEAD HLF6384,STRMNLI00771,DE,19023.00,FIXING MATERIAL FIAM600 FIRESTOP AND ACOUSTI,"56,517.79",3124469.00
25-May,FISCHER PH ASIA INC,FISCHERWERKE GMBH & CO KG,SEASPAN ZAMBEZI SAC216,STRMNLI00693,DE,3865.00,"FIXING MATERIAL FIS SB 390 S (GB,E,P), FIS V","36,562.06",2021024.00
7-May,FISCHER PH ASIA INC,FISCHERWERKE GMBH & CO KG,COLOMBO EXPRESS SAC9585,STRMNLI00530,DE,2528.00,"FIXING MATERIAL PUPP 750 PERIMETER FOAM B2,","16,921.39",923332.00
31-May,ERCM PRODUCTS INTERNATIONAL INC.,"CHUEN HUAH CHEMICAL CO., LTD",HYUNDAI GLORY V-096S,KAOMNST06441Y02,TW,12000.00,FLEXIBLE CEMENTITIOUS (GRAY),"16,200.00",902981.00
17-May,NAN PAO RESINS CHEMICAL PHILIPPINES,NAN PAO RESINS VN ENTERPRISE LTD,GUATAQUIL BRIDGE 737E,S00746107,VN,8000.00,FLUTE LAMINATION WATERBASED GLUE VNP PR 3002,"5,848.75",309695.00
9-May,D3S TRADING,"SHENZHEN SWIFT IMP&EXP CO.,LTD",RONG JING V. 688,NAHCB18001100,CN,3787.00,FLY GLUE,"5,006.56",270563.00
31-May,HILTI PHILIPPINES INC.,HILTI CORPORATION,TIANJIN BRIDGE 037E,OOLU2602991850,SG,25624.00,"FS JOINT FILLER, ADHESIVE CAPSULE","64,645.17",3558207.00
25-May,OHGITANI PHILIPPINES INC.,OHGITANI CORPORATION,QUEZON BRIDGE 212S,KMN6417,JP,3597.00,FUJIMI OPTICAL EMERY MINUTE POWDER,"21,877.54",1162605.00
9-May,3M PHILIPPINES INC,3M SHANGHAI SPECIALTY,ISAO 1807S,804015,CN,2400.00,GCLF 467MP 50 IN 2500M PRODUCT,"12,128.47",666022.00
25-May,JANGHO GROUP CO LTD PHILIPPINE BRAN,TWO NINE SIX O TRADING PTE.LTD,ACX PEARL V135N,SE1805001801,SG,591.00,"GE ULTRAGLAZE, GE ULTRAPRUF II","5,106.65",286800.00
22-May,SUCERE FOODS CORPORATION,ROUSSELOT (M) SDN BHD,LODESTAR,A168A04000,BR,20000.00,GELATIN 220 H 20,"132,520.00",7177450.00
23-May,MARKENBURG INTERNATIONAL FOODS,ROUSSELOT SDN BHD,LODESTAR 18001E,A168A04041,SG,20000.00,GELATIN 220 H 20,"112,190.00",6080113.00
8-May,SRGM TRADING,FOSHAN CITY SHUNDE DISTRICT CH,AS SICILIA,70841,CN,16500.00,GLASS SEALANT,"10,602.00",559570.00
8-May,ASIA PRIMERA KIMIKA INC,BASF HONGKONG LTD,NYK EAGLE 009E,HLCUHAM180393737,BE,400.00,GLUADIN WLM BENZ HYDROLIZED PROTIEN,"12,062.64",634573.00
2-May,SHINING EAST MARKETING CORP.,YIWU ZHENYANG IMP-EXP CO LTD,ONYX 1 S038,SNL8NBPLA451661,CN,2458.00,GLUE,"11,193.79",588105.00
17-May,D3S TRADING,"YIWU YUEHANG IMP&EXP CO.,LTD",ISAO V.1808S,SNL8NBPLA101501,CN,4967.00,GLUE,"6,164.06",333756.00
8-May,D3S TRADING,SHENZHEN LUEN THAI JIE TRADING,AS LAURETTA V.1814S,ASLT1814MN120,CN,4075.00,GLUE,"5,998.82",324327.00
12-May,D3S TRADING,PUNNING JUN HAO YU TRADING CO.,SITC DALIAN V.1812S,STDL1812MN063,CN,4200.00,GLUE,"5,986.29",324275.00
28-May,TAIPHIL PROTECH INDUSTRIAL INC.,NEW VISTA LIMITED,BANI BHUM 791N,HKGMNL185157,HK,161.00,GLUE,"5,900.27",325707.00
8-May,HOMEBASE TRADING & GEN MERCHANDISE,XIAMEN XINYUANCHANG IMPORT & EXPORT,HE SHENG 1817S,MCLPWET018524,CN,5000.00,GLUE,"5,768.47",303853.00
9-May,SHINING EAST MARKETING CORP.,YIWU ZHENYANG IMP-EXP CO LTD,HAI LIAN V1809S,SNL8NBPLA451691,CN,8788.00,GLUE,"5,361.71",280225.00
15-May,D3S TRADING,YIWU YUEHANG IMP & EXP. CO. LT,COSCO FUKUYAMA V. 069S,COAU7056558490,CN,3400.00,GLUE,"5,142.35",278476.00
31-May,TRI-STAR PAPER PRODUCTS INC.,MIN HWA ENVELOPE MANUFACTURERS PTE,GH ZONDA 806A,MCB296455,SG,11500.00,GLUE - WATER BASE  GLUE & HOT MELT GLUE FOR,"9,377.46",521574.00
17-May,STARBRIGHT SALES ENTERPRISES INC,ZHEJIANG LINGER NEW MATERIAL,MARIVIA 1807,12265,CN,4728.00,GLUE (GKO-ES003)(GKO--ER002)(GKO-EC004),"22,233.29",1177361.00
7-May,PHILIPPINE ASSOCIATED SMELTING AND/,GELITA NZ LIMITED,ANL WENDOUREE V.100,CIF69224,NZ,9091.00,GLUE POWDERED FORM,"62,500.00",3584326.00
4-May,STT PHILIPPINES INC,STT INC.,QUEZON BRIDGE 211S,YOKACS07981,JP,5184.00,GLUE SE6750A/B,"77,395.04",4144722.00
24-May,STT PHILIPPINES INC,STT INC.,QUEZON BRIDGE 212S,YOKACX49505,JP,8892.00,"GLUE SE6750A/B,GLUE SE6711A/B","132,804.00",7192177.00
28-May,SYNERGY SALES INTERNATIONAL CORP,XIAMEN QICHEN IMPORT & EXPORT,MS EAGLE V-1813,54374,CN,22000.00,GLUE STARCH AS PER INV#XG180515 dtd. 5/15/20,"21,220.40",1122581.00
11-May,DECCAN IMPORT & EXPORT TRADING,"YIWU XUZHAN IMPORT AND EXPORT CO.,L",MARIVIA 1807,19703,CN,4027.00,"GLUE STICK,MOUSE TRAP","7,145.32",374017.00
4-May,BRENNTAG INGREDIENTS INC.,DUPONT NUTRITION BIOSCIENCES,MARCHEN MAERSK V 811E,75413,DK,1100.00,"GRINDAMYL H 490,GRINDAMYL SUREBAKE 900,GRIND","22,072.03",1180974.00
22-May,BOSTIK PHILIPPINES INC.,BOSTIK INDIA PRIVATE LIMITED,MAERSK STOCKHOLM,64730,IN,21000.00,HERBERTS EPS 7380 HERBERTS 2K-LF-250 HERB ET,"69,868.08",3859909.00
10-May,HANKYU HANSHIN LOGISTICS PHILS INC.,"ITATSU CO., LTD.",QUEZON BRIDGE 211S,MEI1183002,JP,499.00,HERME SEAL,"7,515.12",409102.00
11-May,HILTI PHILIPPINES INC.,HILTI CORPORATION,SM TIANJIN 804B,SGSIN0000088192,SG,21329.00,HILTI FIXING EQUIPMENT FIRESTOP SEALANT  FS,"58,560.91",3210603.00
17-May,HILTI PHILIPPINES INC.,HILTI CORPORATION,NORTHERN DEFENDER 802A,SGSIN0000088617,SG,5838.00,HILTI FIXING EQUIPMENT INJECTABLE MORTAR,"75,443.48",4114776.00
2-May,HILTI PHILIPPINES INC.,HILTI CORPORATION,UNI FORTUNA 802A,SGSIN0000087984,SG,24805.00,"HILTI FIXING EQUIPMENT INJECTABLE MORTAR, FS","88,260.82",4873763.00
31-May,HILTI PHILIPPINES INC.,HILTI CORPORATION,GH ZONDA 806A,SGSIN0000089281,DE,3091.00,HILTI FIXING EQUIPMENT-INJECTABLE MORTAR HIT,"66,156.00",3649043.00
16-May,AKAGI GOMU PHILS. CORP.,"AKAGI CO., LTD.",APL CAIRO 897,YLKS8023210,JP,3244.00,HOT MELT,"13,344.24",730273.00
3-May,SIGLO LEATHERWARE MANUFACTURING INC,SUPERL (CAMBODIA) CO LTD,KOTA WANGI V. 9002S,KOS800013800,KH,5120.00,HOT MELT ADHESIVE,"36,455.09",2015288.00
3-May,MYSTIC FABRIC ENTERPRISE,ADTEK CONSOLIDATED SDN BHD.,NORTHERN VALENCE V048N,SNKO160180400005,MY,20959.00,HOT MELT ADHESIVE,"14,270.61",793610.00
30-May,SIGLO LEATHERWARE MANUFACTURING INC,SHEN ZHEN GNG CO LTD.,AS SICILIA V. 18005S,721BK8043403A,CN,47.00,HOT MELT ADHESIVE,"13,688.59",754267.00
9-May,ANGELES ALLIANCE LEATHERWARE INC.,SHEN ZHEN GNG CO LTD.,AS SICILIA V. 18002S,721BK8037233C,CN,329.00,HOT MELT ADHESIVE,"7,951.99",435646.00
10-May,CONSOLIDATED ADHESIVES INC,ADTEK CONSOLIDATED SDN BHD,MAIN TRADER,SNKO160180400127,MY,17000.00,HOT MELT ADHESIVE (GLUE),"52,280.00",2730076.00
22-May,ANGELES ALLIANCE LEATHERWARE INC.,DINGZING ADVANCED MATERIALS INCORPO,SINGAPORE V. 024S,LMKHH1805011,TW,1045.00,HOT MELT ADHESIVE (TPU FILM),"14,194.06",788412.00
3-May,ANGELES ALLIANCE LEATHERWARE INC.,DINGZING ADVANCED MATERIALS INCORPO,SINGAPORE V. 021S,LMKHH1804026,TW,924.00,HOT MELT ADHESIVE (TPU FILM),"12,221.06",678418.00
30-May,NAN PAO RESINS CHEMICAL PHILIPPINES,FOSHAN NAN PAO ADVANCED MATERIALS C,MERATUS JAYAKARTA V 003,APLU750839882,CN,10000.00,HOT MELT ADHESIVE HM 560L,"23,977.99",1266787.00
3-May,H.B FULLER (PHILIPPINES) INC.,H.B FULLER (CHINA) ADHESIVES LTD,LI JING 5 V.180416000000,50190,CN,19200.00,HOT MELT ADHESIVES D-3151-CZP,"53,433.60",2814560.00
3-May,H.B FULLER (PHILIPPINES) INC.,H.B FULLER (CHINA) ADHESIVES LTD,LI   JING 5 V. 1804160000,0248A09861,CN,9600.00,HOT MELT ADHESIVES D-3166ZP(CR),"27,394.56",1445468.00
8-May,H.B FULLER (PHILIPPINES) INC.,H.B FULLER (CHINA) ADHESIVES LTD,SUI DE YANG 20 V.1804240000,0248A11357,CN,19200.00,HOT MELT ADHESIVES NW-1151ZP,"64,008.96",3497478.00
4-May,PROCTER & GAMBLE PHILIPPINES INC,HENKEL ADHESIVES TECHNOLOGIES (GUAN,AS SICILIA V.18002S,TYSD011804260010,CN,9600.00,HOTMELT ADHESIVE,"52,718.43",2741306.00
4-May,PROCTER & GAMBLE PHILIPPINES INC,HENKEL CHEMICAL TECHNOLOGIES (SHANG,HAI LIAN V.1809S,2578,CN,8640.00,HOTMELT ADHESIVE,"39,963.19",2183972.00
22-May,PROCTER & GAMBLE PHILIPPINES INC,HENKEL CHEMICAL TECHNOLOGIES (SHANG,DONG FANG QIANG 1809S,1653,CN,8640.00,HOTMELT ADHESIVE,"39,963.19",2211994.00
17-May,NAN PAO RESINS CHEMICAL PHILIPPINES,NAN PAO RESINS VN ENTERPRISE LTD,GUATAQUIL BRIDGE 737E,S00746107,VN,12150.00,HOTMELT ADHESIVE BOOKBINDING HM 504B2,"24,069.95",1261113.00
2-May,BOSTIK PHILIPPINES INC.,BOSTIK FINDLEY CHINA CO. LTD.,YUE FU LONG 198 81600SJ,77102,CN,5807.00,HOTMELT ADHESIVE H9588-P6 AND H4376,"23,913.55",1325710.00
16-May,H.B FULLER (PHILIPPINES) INC.,H B FULLER DEUTSCHLAND PRODUKTIONS,COLOMBO EXPRESS V.078E,18HAM0042180,DE,13125.00,"HOT-MELT/HARMLESS GLUE (HM 8229 E, HARMLESS","42,886.10",2355602.00
29-May,H.B FULLER (PHILIPPINES) INC.,H.B FULLER ADHESIVE MALASYIA SDN BH,TIANJIN BRIDGE V.037E,PKGSGL000507,MY,10800.00,INDUSTRIAL ADHESIVES,"33,905.34",1786765.00
24-May,H.B FULLER (PHILIPPINES) INC.,H.B FULLER ADHESIVE MALASYIA SDN BH,LODESTAR V.001E,PKGSGL000498,MY,7300.00,"INDUSTRIAL ADHESIVES  PM-7243M, DURABOND HM","21,107.56",1118298.00
10-May,GREENFLOOR INNOVATIONS CORPORATION,FLOOR CHEM ASIA CO LTD,ITAL MATTINA 0823-092E,EGLV050850063511,TH,78665.00,INDUSTRIAL POLYURETHANE FLOOR COATING TUFF K,"111,501.15",5812357.00
9-May,HILTI PHILIPPINES INC.,HILTI AG,NYK EAGLE 009E,HLCUEUR180347742,DE,11240.00,INSULATING FOAM,"51,047.61",2780277.00
30-May,BARRINGTON CARPETS INC.,INTERFACEFLOR (TAILAND) CO LTD,MAERSK WIESBADEN,MNL24273835,TH,2352.00,INTERTAC GLUE,"6,772.57",361390.00
18-May,AMPERE RESOURCES CORPORATION,BDP ASIA PACIFIC PTE LTD,NORTHERN DEFENDER 802A,50012,SG,3988.00,INTUMESCENT FIRESTOP SEALANT,"28,108.69",1549427.00
4-May,COMMODITY QUEST INC,SHANDONG GUSHEN IMP.&EXP.,INSIGHT,SITGTAMN588224,CN,100000.00,ISOLATED SOY PROTEIN,"224,392.00",11681670.00
18-May,COMMODITY QUEST INC,"DEZHOU RUIKANG BIO TECHNOLOGY CO.,",YM ETERNITY V. 002S,QDNN8040190,CN,100000.00,ISOLATED SOY PROTEIN,"218,260.00",11512323.00
11-May,BSFIL TECHNOLIGIES INC,SHANDONG YUXIN BIO-TECH CO LTD,SITC DAVAO 1810S,SITGTAMN587339,CN,25000.00,ISOLATED SOY PROTEIN,"33,186.88",1734760.00
21-May,COMMODITY QUEST INC,SHANDONG GUSHEN IMPORT AND EXPORT C,NAVIOS AMARILLO 111XAS,AAWE016517,CN,100000.00,ISOLATED SOY PROTEIN SOYAPRO 900,"224,392.00",11819751.00
21-May,BORAL PLASTERBOARD PHILIPPINES INC.,USG INTERIORS (FAR EAST) SDN B,EVER BLISS V. 011N,SNKO160180400242,MY,61824.00,JC28KG ALL PURPOSE READY MIX JOINT COMPOUND,"20,499.87",1093839.00
7-May,SIKA PHILIPPINES INC.,SIKA LTD,QUEZON BRIDGE 211S,YHMNL01701418JP,JP,1697.00,JOINT SEALANTS SIKAFLEX 255 EXTRA,"11,591.22",607299.00
3-May,BORAL PLASTERBOARD PHILIPPINES INC.,USG BORAL SDN BHD,NORTHERN VALENCE 1656 048N,EGLV090800073156,MY,82096.00,JOINTING COMPOUND PREMIUM PREMIX,"25,268.56",1348675.00
11-May,BORAL PLASTERBOARD PHILIPPINES INC.,USG BORAL SDN BHD,MAIN TRADER 1657 040N,EGLV090800073164,MY,82096.00,JOINTING COMPOUND PREMIUM PREMIX,"25,268.56",1338151.00
21-May,BORAL PLASTERBOARD PHILIPPINES INC.,USG BORAL SDN BHD,EVER BLISS 1658 011N,EGLV090800090140,MY,41048.00,JOINTING COMPOUND PREMIUM PREMIX,"12,634.28",678485.00
31-May,BORAL PLASTERBOARD PHILIPPINES INC.,USG BORAL SDN BHD,BUXMELODY 1659 097N,EGLV090800102997,MY,41048.00,JOINTING COMPOUND PREMIUM PREMIX,"12,634.28",681027.00
10-May,BULWARK EQUIPMENT PARTSHOUSE INC,"FLOOR CHEM ASIA CO., LTD",SITCZHEJIANG 1807N,BKKCB18005755,TH,16020.00,KONCREFLEX FLOOR COATING MD CREAM,"25,058.16",1308874.00
29-May,BULWARK EQUIPMENT PARTSHOUSE INC,"FLOOR CHEM ASIA CO., LTD",CALICANTO BRIDGE 256E,ONEYBKKU23666900,TH,16020.00,KONCREFLEX FLOOR COATING MD GREEN MD/HD PART,"25,058.16",1325609.00
15-May,SAN MIGUEL BREWERY INC.,GENENCOR INTERNATIONAL B.V,OOCL JAPAN,OOLU4035832080,NL,7684.00,"LAMINEX, AMYLEX","34,480.63",1855566.00
8-May,INGREDION PHILIPPINES INC.,NATIONAL STARCH AND CHEMICAL,GUAYAQUIL BRIDGE 737E,ONEYBKKU06481500,TH,88344.00,LASTIGEL 3000M/PURITY 1,"80,134.43",4180347.00
22-May,LINTEC PHILIPPINES (PEZA) INC.,"LINTEC (THAILAND) CO.,LTD.",GUAYAQUIL BRIDGE,INLB3162TH764,TH,7530.00,LINTEC SELF ADHESIVE PRODUCTS,"77,931.78",4314426.00
31-May,LINTEC PHILIPPINES (PEZA) INC.,"LINTEC (THAILAND) CO., LTD.",CALICANTO BRIDGE,INLB3172TH764,TH,8517.00,LINTEC SELF ADHESIVE PRODUCTS,"57,208.49",3166195.00
10-May,LINTEC PHILIPPINES (PEZA) INC.,"LINTEC (THAILAND) CO., LTD.",GUAYAQUIL BRIDGE,INLB3145TH764,TH,5580.00,LINTEC SELF ADHESIVE PRODUCTS,"54,925.36",3007016.00
24-May,LINTEC PHILIPPINES (PEZA) INC.,LINTEC SINGAPORE PTE LTD,ACX PEARL,JBMNL06032,SG,1731.00,LINTEC SELF ADHESIVE PRODUCTS,"22,419.96",1238365.00
9-May,LINTEC PHILIPPINES (PEZA) INC.,LINTEC CORPORATION,QUEZON BRIDGE,TPRD041,JP,1092.00,LINTEC SELF ADHESIVE PRODUCTS,"12,348.15",679247.00
8-May,LINTEC PHILIPPINES (PEZA) INC.,LINTEC SINGAPORE PTE LTD,ACX PEARL,MNL7155301,SG,2572.00,LINTEC SELF ADHESIVE PRODUCTS,"9,714.00",533182.00
18-May,LINTEC PHILIPPINES (PEZA) INC.,LINTEC CORPORATION,CAPE NABIL,TPRE047,JP,546.00,LINTEC SELF ADHESIVE PRODUCTS,"9,690.62",540925.00
11-May,LINTEC PHILIPPINES (PEZA) INC.,LINTEC CORPORATION,IWASHIRO,TPRE044,JP,587.00,LINTEC SELF ADHESIVE PRODUCTS,"8,728.93",481587.00
24-May,HARDWARE & INDUSTRIAL SOLUTIONS INC,THREE BOND MANUFACTURING,NORDPANTHER 0XS0MN,LCHHSE18040086,TH,8000.00,LIQUID GASKET,"26,429.12",1466747.00
22-May,COSMOS BAZAR INCORPORATED,PILOT CORP,WAN HAI,0088A25721,JP,1480.00,LIQUID GLUE,"7,919.94",441786.00
31-May,DYSON ELECTRONICS PTE LTD PH BRANCH,HENKEL SINGAPORE PTE LTD,NYK JOANNA 069N,SG000023166OE,SG,80.00,LOCTITE EA 9492 B EDS CONTROL 17060-22 FEB 2,"7,351.75",410260.00
10-May,DYSON ELECTRONICS PTE LTD PH BRANCH,HENKEL SINGAPORE PTE LTD,NYK JOANNA 068N,SG000023061OE,SG,60.00,LOCTITE EA 9492 B EDS CONTROL 17060-22 FEB 2,"5,537.81",307134.00
7-May,HENKEL PHILIPPINES INC.,HENKEL SINGAPORE PTE LTD,ACX PEARL 001N,MNL180506620003,SG,131.00,LOCTITE EA E-05CL CR50MLEN LOCTITE EA,"6,300.62",344511.00
21-May,BASF PHILIPPINES INC,PT BASF DISTRIBUTION INDONESIA,GH LESTE 808A,MCB277356,ID,18928.00,MASTEREMACO T 288,"6,255.28",338691.00
17-May,BASF PHILIPPINES INC,BASF MALAYSIA SDN BHD,EVER BLISS 1658-011N,EGLV091830183713,MY,14192.00,MASTERSEAL 540 PART A MASTERSEAL 540 PART B,"7,668.96",409992.00
8-May,ELEMATEC ANGELES INC.,ELEMATEC CORPORATION,QUEZON BRIDGE V.211S,YOKMNL18046588,JP,1117.00,MODIFIED CYCLOALIPHATIC POLYAMINE COMPOUND E,"17,843.40",1045047.00
3-May,INGREDION PHILIPPINES INC.,NATIONAL STARCH AND CHEMICAL,CALICANTO BRIDGE 255E,ONEYBKKU06475800,TH,108000.00,MODIFIED STARCH,"93,201.48",4861908.00
3-May,INGREDION PHILIPPINES INC.,NATIONAL STARCH AND CHEMICAL,ISEACO FORTUNE 1817N,ONEYBKKU06265500,TH,18050.00,MODIFIED STARCH,"12,896.83",678752.00
15-May,JEBSEN & JESSEN INGREDIENTS (P),VEDAN (VIETNAM) ENTERPRISE CO,ST EVER 027A,OOLU2603063340,VN,126000.00,MODIFIED STARCH ACETYLATED DISTARCH,"93,900.50",4917140.00
30-May,JEBSEN & JESSEN INGREDIENTS (P),VEDAN (VIETNAM) ENTERPRISE,CALICANTO BRIDGE 256W,SITSGMNG137587,VN,54000.00,MODIFIED STARCH ACETYLATED DISTARCH,"41,323.42",2184705.00
28-May,UNSU CORPORATION,ROQUETTE ITALIA SPA,NAGOYA EXPRESS V.049E,M600258046,IT,24000.00,MODIFIED STARCH PXG,"43,180.50",2349100.00
23-May,MC RITZ INTERNATIONAL CORPORATION,"E H M INTERTRADING CO., LTD.",NORDCLAIRE,GTD0401569,TH,120000.00,MODIFIED TAPIOCA STARCH,"67,280.15",3564547.00
23-May,THE PUREFOODS HORMEL COMPANY INC,GENERAL STARCH LTD,SITC ZHEJIANG,LCHCB18011199,TH,127500.00,MODIFIED TAPIOCA STARCH,"60,468.15",3230312.00
10-May,MC RITZ INTERNATIONAL CORPORATION,"E H M INTERTRADING CO., LTD.",CAPE NASSAU 002N,APLU690478516,TH,60000.00,MODIFIED TAPIOCA STARCH,"36,700.15",1921473.00
8-May,THE PUREFOODS HORMEL COMPANY INC,GENERAL STARCH LTD,CAPE NASSAU,POBUBKK180400095,TH,76500.00,MODIFIED TAPIOCA STARCH,"36,280.89",1916452.00
16-May,THE PUREFOODS HORMEL COMPANY INC,GENERAL STARCH LTD,SITC SHANGHAI,LCHCB18010893,TH,76500.00,MODIFIED TAPIOCA STARCH,"36,280.82",1922014.00
2-May,MC RITZ INTERNATIONAL CORPORATION,"E H M INTERTRADING CO., LTD.",NORDPANTHER,GTD0400501,TH,40000.00,MODIFIED TAPIOCA STARCH,"24,466.77",1297025.00
10-May,C.B. ANDREW PHILIPPINES INC.,TAPIOCA DEVELOPMENT CORP LTD,ITAL MODERNA V.0825-106E,EGLV050800348784,TH,20000.00,MODIFIED TAPIOCA STARCH (TAPCO-M),"16,681.72",875446.00
16-May,NUTRI-ASIA INC.,TATE & LYLE NETHERLANDS B.V.,CMA CGM ALEXANDER VON HUMBO,OOLU4026919350,NL,158000.00,MODIFIED WAXYMAIZE STARCH,"131,903.20",7108049.00
11-May,NUTRI-ASIA INC.,TATE & LYLE NETHERLANDS B.V.,TOKYO TRIUMPH 005 E,OOLU4026929810,NL,19750.00,MODIFIED WAXYMAIZE STARCH,"17,656.31",956626.00
21-May,NUTRI-ASIA INC.,TATE & LYLE NETHERLANDS B.V.,THALASSA ELPIDA 021E,OOLU4026918930,NL,19750.00,MODIFIED WAXYMAIZE STARCH,"17,656.31",965998.00
25-May,NUTRI-ASIA INC.,TATE & LYLE NETHERLANDS B.V.,THALASSA DOXA 019E,OOLU4026923340,NL,19750.00,MODIFIED WAXYMAIZE STARCH,"16,487.00",901234.00
29-May,INGREDION PHILIPPINES INC.,NATIONAL STARCH AND CHEMICAL,CALICANTO BRIDGE 057E,ONEYBKKU06445500,TH,68500.00,N DULDGE 312/ ELASTIGEL 1000J/ NATIONAL 8991,"108,081.75",5685928.00
23-May,INGREDION PHILIPPINES INC.,NATIONAL STARCH AND CHEMICAL,GUAYAQUIL BRIDGE 738E,ONEYBKKU06271900,TH,62000.00,NATIONAL 8991/ELASTITEX 1/THICK FLO / NDULDG,"79,977.13",4220675.00
17-May,NUTRA TECH BIOPHARMA INC.,BIOPROTON PTY LTD,MSC ANYA V 814R,35054,AU,25250.00,NATUZYME FEED ENZYME,"86,789.98",4525824.00
