DATE,IMPORTER,EXPORTER,VESSEL,BL,ORIGIN,QUANTITY,DESCRIPTION,AMOUNT $(CIF), L. COST (PhP) 
23-Aug,H.B FULLER (PHILIPPINES) INC.,H.B FULLER (CHINA) ADHESIVES LTD,GUANHAIAN98 V.809,APLU051888640,CN,9600.00,HOT MELT ADHESIVES,"24,652.80",1330505.00
22-Aug,H.B FULLER (PHILIPPINES) INC.,H.B FULLER (CHINA) ADHESIVES LTD,GUANHAIAN98 V.809,APLU051888642,CN,8159.00,HOT MELT ADHESIVES,"24,266.91",1306748.00
17-Aug,H.B FULLER (PHILIPPINES) INC.,H.B FULLER (CHINA) ADHESIVES LTD,GUANHAIAN98 V.802,APLU051887812,CN,16000.00,HOT MELT ADHESIVES ADVANTRA PHC 9256,"56,761.60",3054732.00
10-Aug,PROCTER & GAMBLE PHILIPPINES INC.,HENKEL CHECMICAL TECHNOLOGIES (SHAN,SINOTRANS KEELUNG V.1814S,5634,CN,8640.00,HOTMELT ADHESIVE,"40,403.39",2258373.00
13-Aug,BOSTIK PHILIPPINES INC.,BOSTIK FINDLEY CHINA CO. LTD.,SUIHAIYUN689 726,APLU051884363,CN,10260.00,HOTMELT ADHESIVE H43796,"34,937.69",1857850.00
9-Aug,PRIMEBUILDER SERVICES INC.,CST STORAGE,HYUNDAI HONGKONG 109W,COEH54338,US,20597.00,HYDROTEC TS30 EPOXY NOZZLES FLAT FACED SING,"72,540.00",4081492.00
1-Aug,H.B FULLER (PHILIPPINES) INC.,H.B FULLER ADHESIVE MALASYIA SDN BH,XIN QIN HUANG DAO V.045E,PKGMNL000608,MY,10800.00,INDUSTRIAL ADHESIVES,"33,965.33",1921164.00
1-Aug,H.B FULLER (PHILIPPINES) INC.,H.B FULLER ADHESIVE MALASYIA SDN BH,XIN QIN HUANG DAO V.045E,PKGMNL000607,MY,9368.00,INDUSTRIAL ADHESIVES,"28,880.22",1630519.00
1-Aug,H.B FULLER (PHILIPPINES) INC.,H.B FULLER ADHESIVE MALASYIA SDN BH,XIN QIN HUANG DAO V.045E,PKGMNL000607,MY,1612.00,INDUSTRIAL ADHESIVES,"5,217.24",284120.00
7-Aug,SIKA PHILIPPINES INC.,SIKA SUPPLY CENTER AG,YM WIND,109300,CH,2633.00,INDUSTRIAL AND CONSTRUCTION CHEMICALS,"9,668.55",547266.00
30-Aug,ERCM PRODUCTS INTERNATIONAL INC.,FLOWCRETE ASIA SDN BHD,FELIXSTOWE BRIDGE V063E,EIH1880452ZMNN,MY,19203.00,INDUSTRIAL FLOORING PRODUCTS,"42,787.23",2304102.00
30-Aug,ERCM PRODUCTS INTERNATIONAL INC.,FLOWCRETE ASIA SDN BHD,FELIXSTOWE BRIDGE V063E,EIH1880451ZMNN,MY,12847.00,INDUSTRIAL FLOORING PRODUCTS FLOWCOAT  - STE,"63,195.91",3389152.00
3-Aug,GREENFLOOR INNOVATIONS CORPORATION,FLOOR CHEM ASIA CO LTD,ITAL MELODIA V0837 130E,EGLV050800725260,TH,49110.00,INDUSTRIAL POLYURETHANE FLOOR COATING,"54,167.96",2922160.00
2-Aug,DKSH PHILIPPINES INC.,ARCHER DANIELS MIDLAND CO,ER MONTECITO V626S,57651,US,6000.00,ISOLATED SOY PROTEIN PROFAM 921,"24,138.41",1312969.00
24-Aug,BORAL PLASTERBOARD PHILIPPINES INC.,USG INTERIORS (FAR EAST) SDN B,BUXMELODY V.100N,SNKO160180700434,MY,41216.00,JC28KG ALL PURPOSE READY MIX JOINT COMPOUND,"13,666.58",744559.00
29-Aug,SIKA PHILIPPINES INC.,SIKA LTD,STAR RIVER 035S,TYO802638570,JP,6450.00,JOINT SEALANT SIKAFLEX 250 FACADE CONCRETE G,"34,132.59",1835620.00
30-Aug,BORAL PLASTERBOARD PHILIPPINES INC.,USG BORAL SDN BHD,EVER BEADY 1672 007N,EGLV090800183474,MY,82096.00,"JOINTING COMPOUND PREMIUM PREMIX, EMPTY PAIL","25,273.66",1376870.00
3-Aug,KALENBORN WEARTECH PHILS INC,KALENBORN KALPROTECT GMBH & CO KG,LOBIVIA 072E,S17802569051,DE,1486.00,KALFIX HTN SILICON CARTRIDGE 310ML,"11,028.07",623695.00
23-Aug,BULWARK EQUIPMENT PARTSHOUSE INC,"FLOOR CHEM ASIA CO., LTD",GUAYAQUIL BRIDGE 743E,ONEYBKKU80203600,TH,15800.00,KONCREFLEX FLOOR COATING HD CREAM/ MD LIGHT,"21,937.12",1184914.00
9-Aug,BULWARK EQUIPMENT PARTSHOUSE INC,"FLOOR CHEM ASIA CO., LTD",ITAL MELODIA 0837130E,EGLV050800725278,TH,16020.00,KONCREFLEX FLOOR COATING MD GREEN,"22,975.56",1233802.00
30-Aug,ALPLA PHILIPPINES INC,"KRONES (THAILAND) CO., LTD",SEASPAN 009E,808011,TH,3648.00,KRONES COLFIX HM 1195N,"30,004.62",1691476.00
24-Aug,FONG SHANN PRINTING PHILIPPINES INC,WELLS PRINTING MATERIALS COMPANY LI,NANGANG,APLU051888542,HK,6250.00,LAMINATE GLUE,"5,508.80",313925.00
24-Aug,MULTIFLEX RNC PHILS. INC.,CHAN SIEN ENTERPRISES CO LTD,SITC NINGBO V 1830N,WTPKELMNL180105,TW,45000.00,LAMINATION GLUE,"34,128.00",1967490.00
14-Aug,LINOCRAFT PRINTERS PHILIPPINES INC.,"PENGLAI FEITENG ADHESIVES CO., LTD",COSCO DURBAN 057S,COAU7042532120,CN,13000.00,LAMINATION GLUE (QUICK DRY POWDER GLUE),"10,523.60",607502.00
6-Aug,FRANKE FOODSERVICE SYSTEM PHILS INC,FOAM SUPPLIES,CMA CGM IVANHOE,STL001539,US,931.00,LIQUID POLYURETHANE,"6,879.67",392878.00
15-Aug,FRANKE FOODSERVICE SYSTEM PHILS INC,FOAM SUPPILES,UNI FORTUNATA V.808A,STL001643,US,1650.00,LIQUID POLYURETHENE,"8,099.47",456944.00
10-Aug,DYSON ELECTRONICS PTE LTD PH BRANCH,HENKEL SINGAPORE PTE LTD,ACX CRYSTAL 006N,SG000023484OE,SG,120.00,LOCTITE EA 9492 B EDS CONTROL 17060-22 FEB 2,"11,326.05",636324.00
7-Aug,FLEXO MANUFACTURING CORPORATION,BENORE LOGISTICS,HYUNDAI HONG KONG V.109W,806018,US,3632.00,LOCTITE LIOFOL HS E4050,"28,129.12",1582839.00
7-Aug,HENKEL PHILIPPINES INC.,HENKEL SINGAPORE PTE LTD,NYK JOANNA 072N ,MNL180706620480,SG,308.00,"LOCTITES (LOCTITE 567 TB50ML EN/CH,","9,140.73",512629.00
17-Aug,DUNLOP INTERNATIONAL (PHILIPPINES),SAFIC ALCAN UK,AENEAS V 201E,S00F12952484,GB,1000.00,LOWINOX,"11,614.11",634168.00
24-Aug,BASF PHILIPPINES INC.,BASF CONSTRUCTION CHEMICALS,ISAO 1815S,17007,CN,15390.00,MASTERSEAL HLM500R,"30,913.72",1659268.00
31-Aug,INGREDION PHILIPPINES INC.,NATIONAL STARCH AND CHEMICAL,CALICANTO BRIDGE 263E,ONEYBKKU64336800,TH,69750.00,MODIFIED STARCH,"82,681.75",4437574.00
16-Aug,HENKEL PHILIPPINES INC.,NATIONAL STARCH AND CHEMICAL,CALICANTO BRIDGE 262 E,ONEYBKKU64338300,TH,18000.00,MODIFIED STARCH (AMYLOK 321),"18,591.16",996355.00
29-Aug,INGREDION PHILIPPINES INC.,INGREDION INC,OOCL MEMPHIS 041W,OOLU2102569180,US,18371.00,MODIFIED STARCH (THERMTEX TRUETRACE IP),"20,842.32",1164433.00
13-Aug,JEBSEN & JESSEN INGREDIENTS (P) INC,VEDAN VIETNAM ENTERPRISE CORP,AMALIA C 046A,OOLU2607461640,VN,54000.00,MODIFIED STARCH DISTARCH PHOSPHATE CTF 7657,"33,488.70",1795601.00
7-Aug,INGREDION PHILIPPINES INC.,NATIONAL STARCH AND CHEMICAL,GUAYGUIL BRIDGE 743E,ONEYBKKU64276400,TH,49965.00,MODIFIED STARCH PURITY 77HV,"48,345.03",2589064.00
15-Aug,UNSU CORPORATION,ROQUETTE ITALIA SPA,NYK SWAN 004E,M600260101,IT,72593.00,MODIFIED STARCH PXG,"129,540.52",7104215.00
22-Aug,UNSU CORPORATION,ROQUETTE ITALIA SPA,THESEUS 009,APLU709089702,IT,72000.00,MODIFIED STARCH PXG,"129,520.96",7173804.00
14-Aug,UNSU CORPORATION,ROQUETTE ITALIA SPA,NYK SWAN 004E,M600260053,IT,48000.00,MODIFIED STARCH PXG,"86,360.26",4738243.00
6-Aug,THE PUREFOODS-HORMEL COMPANY INC.,NATIONAL STARCH AND CHEMICAL,GUAYAUIL BRIDGE ,ONEYBKKU64287600,TH,72000.00,MODIFIED TAPIOCA STARCH,"51,500.76",2787824.00
16-Aug,LIWAYWAY MARKETING CORPORATION,GENERAL STARCH LIMITED,MOUNT NICHOLSON 015N,POBUBKK180800008,TH,25000.00,MODIFIED TAPIOCA STARCH,"31,222.50",1671482.00
7-Aug,RAM FOOD PRODUCTS INC,"SINO-THAI STARCH CO., LTD",SITC ZHEJIANG V.1819N,SITGBKMN113314,TH,18000.00,MODIFIED TAPIOCA STARCH,"20,282.80",1090820.00
9-Aug,THE PUREFOODS-HORMEL COMPANY INC.,GENERAL STARCH LTD,NORDPUMA ,A158A04619,TH,15000.00,MODIFIED TAPIOCA STARCH,"7,113.90",389218.00
15-Aug,AP MAGNA CHEM DISTRIBUTION CORP.,THANH VU JOINT STOCK COMPANY,MOUNT NICHOLSON 015S,POBUSGN180700353,VN,89925.00,MODIFIED TAPIOCA STARCH TVAP-500 VISCOMAX 50,"61,161.28",3275813.00
30-Aug,NUTRI-ASIA INC.,TATE & LYLE NETHERLANDS B.V.,CSCL INDIAN 026,APLU706174127,NL,79000.00,MODIFIED WAXYMAIZE STARCH,"65,951.60",3659256.00
28-Aug,NUTRI-ASIA INC.,TATE & LYLE NETHERLANDS B.V.,CMA CGM 309,APLU706174123,NL,39500.00,MODIFIED WAXYMAIZE STARCH,"32,975.80",1832786.00
29-Aug,NUTRI-ASIA INC.,TATE & LYLE NETHERLANDS B.V.,THALASSA MANA 021E,OOLU4026952970,NL,19750.00,MODIFIED WAXYMAIZE STARCH (RESISTAMYL 345),"16,487.90",919549.00
15-Aug,INGREDION PHILIPPINES INC.,NATIONALA STARCH AND CHEMICAL,CALICANTO BRIDGE 262E,ONEYBKKU82414500,TH,96700.00,N-DULGE 312/ QUICK TEX 3331/ MODIFIED STARCH,"144,050.48",7660543.00
16-Aug,ASA COLOR TRADING CORPORATION,FLINT GROUP MALAYSIA SDN BHD,LODESTAR V. 18003E,S00042560,AU,1995.00,NON-HAZ PRINTING VARNISH (LAMINATING ADHE),"17,157.00",961641.00
16-Aug,EDWARD KELLER (PHILS.) INC.,INGREDION GERMANY GMBH,THALASSA TYHI V.050E,EBJ31108210,DE,20000.00,NOVATION TM 3300,"60,600.13",3322195.00
22-Aug,H.B FULLER (PHILIPPINES) INC.,H.B FULLER (CHINA) ADHESIVES LTD,GUANHAIAN98 V.809,APLU051888642,CN,11041.00,NW-1151ZP,"31,516.77",1779877.00
2-Aug,H.B FULLER (PHILIPPINES) INC.,H. B. FULLER (CHINA) ADHESIVES LTD.,APL LOS ANGELES 149S,APLU051884237,CN,9600.00,NW-1151ZP (HOT MELT ADHESIVES),"30,902.04",1746277.00
9-Aug,HONDA TRADING PHILS. CORPORATION,HONDA TRADING ASIA CO LTD,ITAL MODERNA 0838 112E,EGLV050800685764,TH,8140.00,"PAINT SEALER,UNDERBODY COAT SEALER,SPOT SEAL","18,418.88",1036107.00
22-Aug,SAN MIGUEL BREWERY INC.,ENZYBEL INTERNATIONAL S.A,YM WELLNESS V.016E,ANR665070,BE,575.00,PERFORMASE,"32,358.23",1790087.00
23-Aug,CARGILL TEXTURIZING SOLUTIONS,CARGILL INCORPORATED,IRENES RESPECT V. 0002S,ONEYRICUF1771900,US,15876.00,POLARTEX-INSTANT 12640 MOD STARCH,"33,349.58",1849448.00
30-Aug,MAXION BIOSCIENCE INC.,DANISCO SINGAPORE PTE LTD,MADJ,MCB444939,SG,4000.00,PORZYME 9302(ENZYME FEED PREMIX POWDER),"16,277.85",900450.00
3-Aug,BRENNTAG INGREDIENTS INC.,DUPONT NUTRITION BIOSCIENCES,MUMBAI MAERSK V 824E,922052,DK,3000.00,POWERBAKE 950,"39,129.60",2150856.00
29-Aug,K2RJL INDUSTRIAL SALES AND SERVICES,POXYTECH,ITAL LUNARE 080E,DSE11070901,ZA,700.00,POXYPASTE BBS101 RESIN AND HARDENER DPN 106,"5,235.00",299954.00
31-Aug,FOOD INDUSTRIES INC.,ROQUETTE ITALIA SPA,THALASSA AXIA 021,APLU709089458,IT,18000.00,PREFEGLO CH10,"32,746.45",1813491.00
2-Aug,PURATOS PHILIPPINES INC.,PURATOS NV,THALASSA TYHI 0983 020E,OOLU4026445060,BE,750.00,"PREMIX SHELF LIFE EXTENDER B10878,AMYLASE FO","8,842.92",489636.00
29-Aug,PURATOS PHILIPPINES INC.,PURATOS NV,THALASSA MANA 0986 021E,OOLU4026439300,BE,725.00,"PREMIX SHELF LIFE EXTENDER B10878,PREMIX B-1","8,926.69",493440.00
31-Aug,LINTEC PHILIPPINES (PEZA) INC.,"LINTEC (THAILAND) CO.,LTD.(HEAD OFF",CALICANTO BRIDGE 263E,INLB3315TH764,TH,4040.00,"PRESSURE SENSITIVE ,OTHER","46,356.67",2611022.00
3-Aug,WU KONG SINGAPORE PTE. LTD. PHIL.,NEDEX CHEMIE DEUTSCHLAND GMBH,SINGAPORE 033S,N670190145,BE,16056.00,PS-998R COMP. A,"56,048.48",3234693.00
30-Aug,UNI FIELD ENTERPRISES INCORPORATED,ANCHOR ALLIED FACTORY LLC,MALIAKOS,EGLV300800039954,AE,3875.00,PU SEALANT,"14,358.00",815434.00
14-Aug,BOSTIK PHILIPPINES INC.,AKKIM YAPI NKIMYASALLARI,MARIA XL 015E,65788,TR,23039.00,PU SEALANT SAUSAGE 600ML,"71,345.87",3986271.00
29-Aug,INGREDION PHILIPPINES INC.,NATIONAL STARCH AND CHEMICAL,GUAYQUIL BRIDGE 744E,ONEYBKKU77133700,TH,192750.00,PURITY 77 HV/ PURITY 4/ NATIONAL 208/,"153,811.56",8281998.00
6-Aug,FURUKAWA SANGYO KAISHA PHILIPPINES,NISHI TOKYO CHEMIX CORPORATION,IWASHIRO 259S,KLLMJP1051334,JP,221.00,QR-3460 (ADHESIVE),"11,124.94",623010.00
13-Aug,KK CONVERTER PHILS INC.,KUO TAI RESIN INDUSTRIAL CO LTD,WAN HAI 165,0018B84409,TW,15840.00,RAW MATERIALS FOR MANUFACTURING PRESSURE SEN,"11,891.52",672588.00
13-Aug,KK CONVERTER PHILS INC.,KUO TAI RESIN INDUSTRIAL CO LTD,WAN HAI 165,0018C10313,TW,15400.00,RAW MATERIALS FOR MANUFACTURING PRESSURE SEN,"8,451.20",481188.00
22-Aug,CONNELL BROS CO PILIPINAS INC,ANHUI WANWEI INTERNATIONAL,FEI XONG 3 18054,EGLV145899113458,CN,13000.00,RE-DISPERSIBLE EMULSION POWDER,"23,297.40",1257966.00
21-Aug,MONDELEZ PHILIPPINES INC.,FONTERRA LIMITED,MAERSK JABAL V. 852N,48006,NZ,120600.00,RENNET CASEIN 90 MESH CASEINE PRESSURE 90,"817,174.79",43774030.00
21-Aug,MONDELEZ PHILIPPINES INC.,FONTERRA LIMITED,MAERSK JABAL V. 852N,48011,NZ,104475.00,RENNET CASEIN 90 MESH CASEINE PRESSURE 90,"707,913.24",37921728.00
6-Aug,ALS MARINE CENTER CORPORATION,WOOSUNG IB CO LTD,KMTC PORT KELANG V1809S,YLEX1807MNL277,KR,983.00,REPAIR KIT GLUE KS1 VALVE H3 HARDNER TR255,"7,228.66",407155.00
2-Aug,PURATOS PHILIPPINES INC.,PURATOS NV,THALASSA TYHI 0983 020E,OOLU4026445060,BE,5500.00,"RESISTAMYL 367, PASELLI BC","10,690.97",591855.00
9-Aug,BOUNTY FRESH FOOD INC,ADISSEO ASIA PACIFIC PTE LTD,XIN QUQIN HUANG DAO,SEMNL180746101,FR,5000.00,ROVABIO ADVANCE T FLEX,"199,999.46",10932441.00
30-Aug,HANKYU HANSHIN LOGISTICS PHILS INC.,"ITATSU CO., LTD",STAR RIVER 035S,MEI1183051,JP,492.00,RQ-NSE,"7,307.40",410592.00
22-Aug,EDWARD KELLER (PHILS.) INC.,SMS CORPORATION CO LTD,SITC LIAONING V.1823N,1MNL18070484,TH,8000.00,"SAUCETEC 637,KREATION TU10,KREATION 1202","9,450.00",508088.00
8-Aug,3M PHILIPPINES (EXPORT) INC.,3M EMEA GMBH,NYK JOANNA 072N,ANR186332545,BE,2736.00,SCOTCH WELD-CONTROLLED,"87,512.43",4897486.00
9-Aug,3M PHILIPPINES (EXPORT) INC.,3M EMEA GMBH,ACX CRYSTAL 180N,ANR186304689,BE,2736.00,SCOTCH WELD-CONTROLLED,"87,205.78",4880346.00
28-Aug,3M PHILIPPINES (EXPORT) INC.,3M EMEA GMBH,YM WELLNESS,ANR186310179,BE,1368.00,SCOTCH WELD-CONTROLLED,"42,639.56",2399626.00
31-Aug,SPECIALTY CONTRACTS GENERAL AND,Hitchins F.E. Marketing PTE LTD,NYK JOANNA 073N,PLMPHMNL002071,SG,2540.00,"SEAFLEX PRIMER WHITE , FORMELAST A/F PALE GR","8,106.22",435437.00
29-Aug,BOSTIK PHILIPPINES INC.,BOSTIK AUSTRALIA PTY LTD,CMA CGM STRAUSS 306S,MELAS31825334,AU,30240.00,SEAL N FLEX 1 GREY AND WHITE EXP 600ML,"136,732.82",7324787.00
23-Aug,BOSTIK PHILIPPINES INC.,BOSTIK AUSTRALIA PTY LTD,CMA CGM CHOPIN 305N,MELAS31820481,AU,27648.00,SEAL N FLEX 1 GREY AND WHITE EXP 600ML,"123,006.62",6591485.00
16-Aug,BOSTIK PHILIPPINES INC.,BOSTIK AUSTRALIA PTY LTD,CMA CGM VELLINI 305N,MELAS31825275,AU,15120.00,SEAL N FLEX 1 GREY EXP 600ML,"68,917.68",3663000.00
22-Aug,BOSTIK PHILIPPINES INC.,BOSTIK AUSTRALIA PTY LTD,CMA CGM PUCCINI 306N,MELAS31825331,AU,28944.00,SEAL N FLEX 1 WHITE EXP 600ML,"128,649.69",6893324.00
30-Aug,PILIPINAS KYOHRITSU INC.,SUMITOMO WIRING SYSTEMS LTD,STAR RIVER V035S,JPPHTYO03268,JP,466.00,SEALANT,"12,037.06",677214.00
3-Aug,PILIPINAS KYOHRITSU INC.,SUMITOMO WIRING SYSTEM SYSTENS. LTD,IWASHIRO V260S,JPPHTYO03252,JP,370.00,SEALANT,"9,542.89",535081.00
13-Aug,PILIPINAS KYOHRITSU INC.,SUMITOMO WIRING SYSTEMS LTD,JAKARTA BRIDGE V175S,JPPHTYO03261,JP,349.00,SEALANT,"9,000.68",502552.00
22-Aug,PILIPINAS KYOHRITSU INC.,SUMITOMO WIRING SYSTEMS LTD,IRENES RESPECT V0002S,JPPHTYO03265,JP,298.00,SEALANT,"7,699.38",434409.00
17-Aug,ALS MARINE CENTER CORPORATION,BRUNGER EXPORT,YM UNISON YMT0026-18,GLA18F051931,US,288.00,SEALANT,"7,319.90",415012.00
23-Aug,A DIMAGUILA ENTERPRISES INC,ASIA KENDY CO. LTD.,SITC LIAONING,S00121525,TH,14700.00,SEALANT CEMEDINE,"22,430.67",1267482.00
1-Aug,SIKA PHILIPPINES INC.,SEUNG HYUN CO LTD,KMTC PORT KELANG V 1809S,EURK180719,KR,5760.00,SIKA BOOM AP,"21,485.54",1158021.00
3-Aug,SIKA PHILIPPINES INC.,SIKA KIMIA SDN BHD,XIN QIN HUANG DAO V045E,PKGMNL181470,MY,25000.00,SIKAGROUT,"5,182.56",307998.00
3-Aug,SIKA PHILIPPINES INC.,SIKA KOREA LTD.,KMTC PORT KELANG V 1809S,SMLMSEL8B8123400,KR,9699.00,SIKAHYFLEX 305 KR BLACK,"36,326.40",1956778.00
2-Aug,SIKA PHILIPPINES INC.,SIKA ENGINEERING SILICONES SRL,MANCHESTER BRIDGE V.016E,M600259543,IT,12880.00,SIKASIL SG-500 CN WHITE AND BLACK,"50,944.25",2875966.00
14-Aug,YAZAKI-TORRES MANUFACTURING INC.,YAZAKI  CORPORATION,JAKARTA BRIDGE 175S,ONEYSM8AA3555600,JP,1127.00,"SILICON SEALANT, ADHESIVE, ARONALPHA, ETC","24,855.51",1386036.00
2-Aug,YAZAKI-TORRES MANUFACTURING INC.,YAZAKI  CORPORATION,IWASHIRO 260S,ONEYSM8AA3553400,JP,1202.00,"SILICON SEALANT, ADHESIVE, ETC","24,959.80",1397832.00
20-Aug,YAZAKI-TORRES MANUFACTURING INC.,YAZAKI  CORPORATION,IRENES RESPECT0222S,ONEYSM8AA3733400,JP,890.00,"SILICON SEALANT, CORETEX, ARONALPHA, ETC","19,510.97",1098954.00
20-Aug,KDTECHNOLOGIES INC.,KYOEI DENKI SINGAPORE PTE LTD,LOS ANDES BRIDGE 102N,SIN0720492,SG,2541.00,SILICONE ADHESIVE SF4450-CONTROLLED,"29,971.14",1689299.00
23-Aug,KINTETSU LOGISTICS (PHILS) INC.,MOMENTIVE PERFORMANCE MATERIALS (TH,IRENES RESPECT 0002S,HTEX18080238,JP,655.00,SILICONE PRODUCTS,"72,440.96",4076953.00
14-Aug,STT PHILIPPINES INC,STT INC.,JAKARTA BRIDGE 175S,YOKADT76516,JP,9491.00,SILICONE SEAL AGENT,"147,840.13",8075860.00
24-Aug,STT PHILIPPINES INC,STT INC.,STAR RIVER 035S,YOKADY01236,JP,3880.00,SILICONE SEAL AGENT,"58,046.29",3206068.00
22-Aug,PIONEER ADHESIVES INC.,SOUDAL LIMITED,HYUNDAI GLORY V. 100S,HDMUQSPH7719346,CN,14400.00,SILICONE SEALANT,"74,331.92",3989249.00
31-Aug,PIONEER ADHESIVES INC.,SOUDAL LIMITED,BOMAR AURORA V. 005S,HDMUQSPH7719979,CN,9750.00,SILICONE SEALANT,"48,105.00",2582484.00
7-Aug,PIONEER ADHESIVES INC.,SOUDAL LIMITED,HANSA MAGDENBURG V. 1813,79484,CN,14400.00,SILICONE SEALANT (BOSS 322 BLACK),"75,230.48",4015418.00
10-Aug,ALLGEMEINE BAU CHEMIE PHIL INC,MOMENTIVE PERFORMANCE MATERIALS (TH,WAN HAI 225 N313,0358X31230,TH,14400.00,SILICONE SEALANT BULK OXIME (PUTTY) TOP490N,"76,206.93",4049232.00
9-Aug,PIONEER ADHESIVES INC.,MOMENTIVE  PERFORMANCE MATERIA,WAN HAI 175 V. N010,0358X33891,TH,14040.00,SILICONE SEALANTS BULK OXIME (PUTTY)TOPH88 D,"65,498.90",3481821.00
29-Aug,MULTIFLEX RNC PHILS. INC.,ALFA KLEBSTOFFE AG,MAREN MAERSK,CHZRH1800004708,BE,10560.00,SIMALFA 309 WHITE ADHESIVE,"46,488.12",2626694.00
1-Aug,ASIAN COATINGS PHILS.INC.,SGC TRADING CO LTD,SITC ZHEJIANG V1819N,SITDLCMN134703,TH,4454.00,SISTA  POLYMER SAUSAGE GREY,"24,988.81",1406747.00
1-Aug,ASIAN COATINGS PHILS.INC.,SGC TRADING CO LTD,SITC ZHEJIANG V1819N,SITDLCMN134703,TH,2675.00,SISTA F130,"11,381.44",611161.00
1-Aug,ASIAN COATINGS PHILS.INC.,SGC TRADING CO LTD,SITC ZHEJIANG V1819N,SITDLCMN134703,TH,377.00,SISTA RENEW WHITE,"16,671.99",939076.00
22-Aug,BOSTIK PHILIPPINES INC.,BOSTIK AUSTRALIA PTY LTD,CMA CGM PUCCINI 306N,MELAS31825331,AU,702.00,SOLUFIX,"9,169.02",523001.00
23-Aug,BOSTIK PHILIPPINES INC.,BOSTIK AUSTRALIA PTY LTD,CMA CGM CHOPIN 305N,MELAS31820481,AU,1976.00,SOLUFIX TUSCAN IVORY PREMIX BLACK CREAM ETC,"7,349.23",420535.00
8-Aug,MGM FOOD & COMMODITIES CORP.,ROYAL INGREDIENTS GROUP HK LTD,HAYLING ISLAND V20N,GOSUQIN3774063,CN,25000.00,SOY PROTEIN ISOLATE,"58,808.82",3148439.00
17-Aug,HYCO LABORATORIES CO.INC.,PANCHEM INTERNATIONAL TRADING AND I,NAVIOS AMARILLO,AASM009813,CN,12500.00,SOY PROTEIN ISOLATE,"33,905.00",1827927.00
3-Aug,FRABELLE CORPORATION,QINGDAO LANKANG INTERNATIONAL,APL LOS ANGELES VOKROHSINC/,AAGA013602,CN,22000.00,SOY PROTEIN ISOLATED PUREPRO 90E,"52,360.00",2807434.00
22-Aug,UNILAB INC,COLORCON ASIA PACIFIC PTE LTD,MAJD/810A,EMLTSIN00007403,SG,3000.00,STARCH 1500 PARTIALLY (PREGELATINIZED MAIZE,"10,990.99",609182.00
7-Aug,SC BROTHERS PACKAGING CORP,CHUEN HUAH CHEMICAL CO. LTD.,SINGAPORE 033S,PEMN1807627N,TW,12000.00,STARCH STABILIZE AGENT (SB100),"20,160.00",1114413.00
9-Aug,SPURWAY ENTERPRISES,STAUF KLEBSTOFFWERK GMBH,BEIJING BRIDGE 101 E,HAMMNN03214,DE,2350.00,STAUF R 202,"7,067.62",396730.00
3-Aug,NUEVOCHEM SPECIALTIES INC,RA CHEMICAL SPECIALTY SDN BHD,CMA CGM VERA,QSSEMNL180701308,MY,400.00,STC RA WS6002 WATERBASED GLUE ADHESIVES FOR,"5,035.29",283552.00
23-Aug,NINE TRAVELLERS INC.,ZHONGSHAN IMPORT AND EXPORT LTD,MS EAGLE,MCB434499,CN,24111.00,STC: ADHESIVES,"14,592.00",834720.00
6-Aug,S.D. TRADING CORPORATION,SUNSTAR CHEMICAL (THAILAND),GUAYAQUIL BRIDGE,SITGLCMN135316,TH,48710.00,SUNSTAR BRAND SEALING COMPOUND,"34,607.12",1960664.00
31-Aug,MAGNA PRIME CHEMICAL TECH. INC.,CARTELL CHEMICAL CO LTD,SINGAPORE V037S,TPEMNL18080346,TW,104.00,SUPER GLUE,"8,804.40",500079.00
23-Aug,BRENNTAG INGREDIENTS INC.,ROQUETTE FRERES,YM WITNESS V 016E,HLCUDKK180701012,FR,15000.00,TACKIDEX I 231,"30,269.62",1677623.00
28-Aug,BRENNTAG INGREDIENTS INC.,NOVOZYMES (CHINA)BIOTECHNOLOGY,CPO NORFOLK 0KR0XS,TSN31103329,CN,10800.00,T-BLEND SAVINASE/STAINZYME/LIPEX/MANNAWAY 6.,"81,073.44",4344737.00
29-Aug,HENKEL PHILIPPINES INC.,HENKEL CHEMICAL TECHNOLOGIES,ISOBEL VOY 1819,SHA355653,CN,7000.00,TECHNOMELT EASY-PAC 100 25KG,"22,880.10",1234144.00
29-Aug,HENKEL PHILIPPINES INC.,HENKEL GLOBAL SUPPLY CHAIN B.V,MAYVIEW MAERSK 827E,BRE180708120808,NL,2240.00,TECHNOMELT EM 362,"6,869.23",391793.00
13-Aug,HENKEL PHILIPPINES INC.,HENKEL GLOBAL SUPPLY CHAIN B.V,COSCO SPAIN 021E,COSU4510546170,NL,4032.00,TECHNOMELT PS-X 8746,"12,405.39",701054.00
13-Aug,HENKEL PHILIPPINES INC.,HENKEL GLOBAL SUPPLY CHAIN B.V,MAERSK HAMBURG 824E,MILXO7825329,NL,1536.00,TETRA PAK CAPFIX 500,"10,190.67",573536.00
29-Aug,HENKEL PHILIPPINES INC.,HENKEL GLOBAL SUPPLY CHAIN BV,MUNCHEN BRIDGE 016E,MILXO7900629,NL,1536.00,TETRA PAK CAPFIX 600,"5,896.40",337031.00
